name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,976,495005406,,residential,,,,"POLYGON ((55.1464978 25.1111858, 55.1465177 25.111349, 55.1463965 25.1113464, 55.1463808 25.1112037, 55.1464978 25.1111858))",POINT (55.1464496 25.1112713),204.9,2205.3
,977,495005407,,residential,,,,"POLYGON ((55.1464857 25.1115212, 55.1464074 25.1116828, 55.1463056 25.1116329, 55.1463678 25.111488, 55.1464857 25.1115212))",POINT (55.1463932 25.1115808),220.5,2373.7
,978,495005408,,residential,,,,"POLYGON ((55.146445 25.1110308, 55.1464978 25.1111858, 55.1463808 25.1112037, 55.1463405 25.1110735, 55.146445 25.1110308))",POINT (55.1464178 25.1111234),192.1,2067.2
,979,495005409,,residential,,,,"POLYGON ((55.1465177 25.111349, 55.1464857 25.1115212, 55.1463678 25.111488, 55.1463965 25.1113464, 55.1465177 25.111349))",POINT (55.1464438 25.1114267),215.5,2319.3
,980,495005410,,residential,,,,"POLYGON ((55.1454717 25.1119749, 55.1452987 25.1118935, 55.1453604 25.1118048, 55.1455159 25.1118704, 55.1454717 25.1119749))",POINT (55.145412 25.1118873),220.6,2374.2
,981,495005411,,residential,,,,"POLYGON ((55.1456594 25.1120149, 55.1454717 25.1119749, 55.1455159 25.1118704, 55.1456702 25.1119056, 55.1456594 25.1120149))",POINT (55.1455785 25.1119431),215.6,2320.8
,982,495005412,,residential,,,,"POLYGON ((55.1458405 25.1120076, 55.1456594 25.1120149, 55.1456702 25.1119056, 55.1458284 25.1119008, 55.1458405 25.1120076))",POINT (55.1457494 25.1119584),204.7,2203.2
,983,495005413,,residential,,,,"POLYGON ((55.1460148 25.11197, 55.1458405 25.1120076, 55.1458284 25.1119008, 55.1459746 25.1118728, 55.1460148 25.11197))",POINT (55.1459145 25.1119394),192.1,2067.2
,984,495005414,,residential,,,,"POLYGON ((55.1462396 25.1113217, 55.1463638 25.1112308, 55.1462898 25.1111479, 55.1461656 25.1112388, 55.1462396 25.1113217))",POINT (55.1462647 25.1112348),190,2045.5
,985,495005415,,residential,,,,"POLYGON ((55.1461154 25.1114126, 55.1462396 25.1113217, 55.1461656 25.1112388, 55.1460414 25.1113297, 55.1461154 25.1114126))",POINT (55.1461405 25.1113257),190,2045.5
,986,495005416,,residential,,,,"POLYGON ((55.1456549 25.1117649, 55.1457791 25.111674, 55.145705 25.1115911, 55.1455809 25.111682, 55.1456549 25.1117649))",POINT (55.14568 25.111678),190,2045.6
,987,495005417,,residential,,,,"POLYGON ((55.1455307 25.1118558, 55.1456549 25.1117649, 55.1455809 25.111682, 55.1454567 25.111773, 55.1455307 25.1118558))",POINT (55.1455558 25.1117689),190,2045.2
,988,495005418,,residential,,,,"POLYGON ((55.1459411 25.1114512, 55.1460446 25.111567, 55.1461337 25.1115018, 55.1460303 25.1113859, 55.1459411 25.1114512))",POINT (55.1460374 25.1114765),190.7,2052.2
,989,495005419,,residential,,,,"POLYGON ((55.1461481 25.1116829, 55.1462515 25.1117988, 55.1463407 25.1117335, 55.1462372 25.1116176, 55.1461481 25.1116829))",POINT (55.1462444 25.1117082),190.8,2053.3
,990,495005420,,residential,,,,"POLYGON ((55.1460446 25.111567, 55.1461481 25.1116829, 55.1462372 25.1116176, 55.1461337 25.1115018, 55.1460446 25.111567))",POINT (55.1461409 25.1115923),190.6,2051.9
,991,495005421,,residential,,,,"POLYGON ((55.1459717 25.1118128, 55.1460752 25.1119287, 55.1461643 25.1118634, 55.1460609 25.1117476, 55.1459717 25.1118128))",POINT (55.146068 25.1118381),190.7,2052.2
,992,495005422,,residential,,,,"POLYGON ((55.1458682 25.111697, 55.1459717 25.1118128, 55.1460609 25.1117476, 55.1459574 25.1116317, 55.1458682 25.111697))",POINT (55.1459645 25.1117223),190.8,2053.3
,993,495005423,,residential,,,,"POLYGON ((55.1457648 25.1115811, 55.1458682 25.111697, 55.1459574 25.1116317, 55.1458539 25.1115158, 55.1457648 25.1115811))",POINT (55.1458611 25.1116064),190.8,2053.3
,994,495005424,,residential,,,,"POLYGON ((55.1466489 25.1108974, 55.146597 25.1108067, 55.1467202 25.1107312, 55.1467942 25.1108342, 55.1467468 25.1108531, 55.1466489 25.1108974))",POINT (55.1466923 25.1108166),192.5,2072
,995,495005425,,residential,,,,"POLYGON ((55.1466254 25.111018, 55.1465761 25.1109304, 55.1466489 25.1108974, 55.1467468 25.1108531, 55.1467942 25.1109544, 55.1466254 25.111018))",POINT (55.146687 25.110938),217,2336.2
,996,495005427,,residential,,,,"POLYGON ((55.1466577 25.1111176, 55.1466254 25.111018, 55.1467942 25.1109544, 55.1468359 25.1110763, 55.1466577 25.1111176))",POINT (55.1467313 25.1110408),236.2,2542.2
,997,495005428,,residential,,,,"POLYGON ((55.1465746 25.1117177, 55.1465154 25.1117968, 55.1466615 25.1118844, 55.1467344 25.1117894, 55.1465746 25.1117177))",POINT (55.1466239 25.1117983),207.4,2232.1
,998,495005429,,residential,,,,"POLYGON ((55.1468611 25.1112558, 55.1468433 25.1111462, 55.1466633 25.11116, 55.1466801 25.1112548, 55.1468611 25.1112558))",POINT (55.1467641 25.1112041),207.2,2230
,999,495005430,,residential,,,,"POLYGON ((55.1468654 25.1113666, 55.1468611 25.1112558, 55.1466801 25.1112548, 55.1466849 25.1113507, 55.1468654 25.1113666))",POINT (55.1467751 25.111307),208.1,2240.1
,1000,495005431,,residential,,,,"POLYGON ((55.1468542 25.1114769, 55.1468654 25.1113666, 55.1466849 25.1113507, 55.1466764 25.1114464, 55.1468542 25.1114769))",POINT (55.1467724 25.1114104),208.5,2244.8
,1001,495005432,,residential,,,,"POLYGON ((55.1468288 25.1115853, 55.1468542 25.1114769, 55.1466764 25.1114464, 55.1466553 25.1115405, 55.1468288 25.1115853))",POINT (55.1467558 25.1115127),208.3,2242.3
,1002,495005433,,residential,,,,"POLYGON ((55.1467887 25.1116901, 55.1468288 25.1115853, 55.1466553 25.1115405, 55.1466206 25.1116313, 55.1467887 25.1116901))",POINT (55.1467254 25.1116124),208.1,2240.1
,1003,495005434,,residential,,,,"POLYGON ((55.1467344 25.1117894, 55.1467887 25.1116901, 55.1466206 25.1116313, 55.1465746 25.1117177, 55.1467344 25.1117894))",POINT (55.1466816 25.1117079),206.5,2222.4
,1004,495005435,,residential,,,,"POLYGON ((55.1450714 25.1121621, 55.1450479 25.1121898, 55.1449352 25.1121303, 55.1450345 25.1120016, 55.1451369 25.1120638, 55.1450714 25.1121621))",POINT (55.1450384 25.1120972),219.6,2364
,1005,495005436,,residential,,,,"POLYGON ((55.1460097 25.1121582, 55.1461114 25.1121153, 55.146174 25.1122579, 55.1460573 25.1122974, 55.1460097 25.1121582))",POINT (55.1460891 25.1122083),197.1,2121.7
,1006,495005437,,residential,,,,"POLYGON ((55.1451806 25.1122251, 55.1450714 25.1121621, 55.1451369 25.1120638, 55.145167 25.1120185, 55.1452595 25.1120743, 55.1451806 25.1122251))",POINT (55.1451684 25.1121218),223.5,2406.1
,1007,495005438,,residential,,,,"POLYGON ((55.1452979 25.1122747, 55.1451806 25.1122251, 55.1452595 25.1120743, 55.1453582 25.1121204, 55.1452979 25.1122747))",POINT (55.1452729 25.1121755),221.1,2379.9
,1008,495005439,,residential,,,,"POLYGON ((55.1454199 25.1123133, 55.1452979 25.1122747, 55.1453582 25.1121204, 55.1454625 25.1121549, 55.1454199 25.1123133))",POINT (55.1453839 25.1122178),218.5,2351.8
,1009,495005440,,residential,,,,"POLYGON ((55.1455465 25.1123373, 55.1454199 25.1123133, 55.1454625 25.1121549, 55.1455701 25.1121794, 55.1455465 25.1123373))",POINT (55.1454991 25.1122482),215.7,2321.8
,1010,495005441,,residential,,,,"POLYGON ((55.1456752 25.1123484, 55.1455465 25.1123373, 55.1455701 25.1121794, 55.1456802 25.1121922, 55.1456752 25.1123484))",POINT (55.1456176 25.1122663),211.2,2273.8
,1011,495005442,,residential,,,,"POLYGON ((55.1458045 25.1123458, 55.1456752 25.1123484, 55.1456802 25.1121922, 55.1457913 25.1121927, 55.1458045 25.1123458))",POINT (55.1457377 25.1122717),207.6,2234.2
,1012,495005443,,residential,,,,"POLYGON ((55.1459326 25.1123286, 55.1458045 25.1123458, 55.1457913 25.1121927, 55.1459017 25.1121816, 55.1459326 25.1123286))",POINT (55.1458575 25.1122641),203.2,2187.6
,1013,495005444,,residential,,,,"POLYGON ((55.1460573 25.1122974, 55.1459326 25.1123286, 55.1459017 25.1121816, 55.1460097 25.1121582, 55.1460573 25.1122974))",POINT (55.1459756 25.1122433),197.8,2129.4
,1014,495005445,,residential,,,,"POLYGON ((55.1483507 25.1144113, 55.1484456 25.1143419, 55.1483314 25.1142139, 55.1482365 25.1142833, 55.1483507 25.1144113))",POINT (55.1483411 25.1143126),224.1,2412
,1015,495005446,,residential,,,,"POLYGON ((55.1482558 25.1144807, 55.1483507 25.1144113, 55.1482365 25.1142833, 55.1482286 25.1142891, 55.1481416 25.1143527, 55.1482558 25.1144807))",POINT (55.1482462 25.114382),224.1,2411.8
,1016,495005447,,residential,,,,"POLYGON ((55.1481609 25.1145501, 55.1482558 25.1144807, 55.1481416 25.1143527, 55.1480467 25.1144221, 55.1481609 25.1145501))",POINT (55.1481512 25.1144514),224.1,2412
,1017,495005448,,residential,,,,"POLYGON ((55.148066 25.1146195, 55.1481609 25.1145501, 55.1480467 25.1144221, 55.1479518 25.1144915, 55.148066 25.1146195))",POINT (55.1480564 25.1145208),224.1,2412
,1018,495005449,,residential,,,,"POLYGON ((55.1479711 25.1146889, 55.148066 25.1146195, 55.1479518 25.1144915, 55.1478569 25.1145609, 55.1479711 25.1146889))",POINT (55.1479614 25.1145902),224.1,2412
,1019,495005450,,residential,,,,"POLYGON ((55.1478762 25.1147583, 55.1479711 25.1146889, 55.1478569 25.1145609, 55.147762 25.1146303, 55.147869 25.1147502, 55.1478762 25.1147583))",POINT (55.1478666 25.1146596),224.1,2411.8
,1020,495005451,,residential,,,,"POLYGON ((55.1487762 25.1140945, 55.1488704 25.1140257, 55.1488598 25.1140138, 55.1487561 25.1138972, 55.1486617 25.1139661, 55.1487762 25.1140945))",POINT (55.1487661 25.1139959),223.1,2401.8
,1021,495005452,,residential,,,,"POLYGON ((55.1486819 25.1141635, 55.1487762 25.1140945, 55.1486617 25.1139661, 55.1485674 25.1140351, 55.1486819 25.1141635))",POINT (55.1486718 25.1140648),223.4,2404.3
,1022,495005453,,residential,,,,"POLYGON ((55.1485875 25.1142325, 55.1486819 25.1141635, 55.1485674 25.1140351, 55.148473 25.1141041, 55.1485875 25.1142325))",POINT (55.1485774 25.1141338),223.5,2405.8
,1023,495005454,,residential,,,,"POLYGON ((55.148493 25.1143016, 55.1485875 25.1142325, 55.148473 25.1141041, 55.1483785 25.1141731, 55.148493 25.1143016))",POINT (55.148483 25.1142028),223.8,2408.6
,1024,495005455,,residential,,,,"POLYGON ((55.1489126 25.1139633, 55.148836 25.1138803, 55.1489808 25.11377, 55.1490581 25.1138532, 55.1489126 25.1139633))",POINT (55.148947 25.1138667),229.3,2468.4
,1025,495005456,,residential,,,,"POLYGON ((55.148836 25.1138803, 55.1487584 25.1137961, 55.1489033 25.1136865, 55.1489808 25.11377, 55.148836 25.1138803))",POINT (55.1488696 25.1137833),230.8,2484
,1026,495005457,,residential,,,,"POLYGON ((55.1476591 25.1149048, 55.1475842 25.1148242, 55.147729 25.1147139, 55.1478041 25.1147963, 55.1476591 25.1149048))",POINT (55.1476942 25.1148096),223.4,2404.9
,1027,495005458,,residential,,,,"POLYGON ((55.1475842 25.1148242, 55.1475044 25.1147382, 55.1476509 25.1146284, 55.147729 25.1147139, 55.1475842 25.1148242))",POINT (55.1476169 25.1147263),236.4,2544.8
,1028,495005459,,residential,,,,"POLYGON ((55.1483644 25.1140458, 55.1482978 25.1139683, 55.1484417 25.1138588, 55.1485131 25.1139361, 55.1483644 25.1140458))",POINT (55.1484047 25.1139521),210.8,2269.4
,1029,495005460,,residential,,,,"POLYGON ((55.1480296 25.1136794, 55.1479706 25.1136079, 55.1481118 25.1135038, 55.1481734 25.1135699, 55.1480296 25.1136794))",POINT (55.1480711 25.1135907),181.3,1951.9
,1030,495005461,,residential,,,,"POLYGON ((55.1480966 25.1137516, 55.1480296 25.1136794, 55.1481734 25.1135699, 55.1482405 25.1136421, 55.1480966 25.1137516))",POINT (55.148135 25.1136607),197.9,2130.2
,1031,495005462,,residential,,,,"POLYGON ((55.1481637 25.1138239, 55.1480966 25.1137516, 55.1482405 25.1136421, 55.1483076 25.1137144, 55.1481637 25.1138239))",POINT (55.1482021 25.113733),198.2,2133.1
,1032,495005463,,residential,,,,"POLYGON ((55.1482308 25.1138961, 55.1481637 25.1138239, 55.1483076 25.1137144, 55.1483746 25.1137866, 55.1482308 25.1138961))",POINT (55.1482692 25.1138053),197.9,2130.2
,1033,495005464,,residential,,,,"POLYGON ((55.1482978 25.1139683, 55.1482308 25.1138961, 55.1483746 25.1137866, 55.1484417 25.1138588, 55.1482978 25.1139683))",POINT (55.1483362 25.1138774),197.9,2130.2
,1034,495005465,,residential,,,,"POLYGON ((55.1480628 25.11428, 55.1479982 25.1142105, 55.148142 25.114101, 55.1482055 25.1141729, 55.1480628 25.11428))",POINT (55.1481022 25.1141909),190.5,2050.5
,1035,495005466,,residential,,,,"POLYGON ((55.1477299 25.1139216, 55.1476608 25.113847, 55.1478069 25.1137374, 55.1478738 25.1138121, 55.1477299 25.1139216))",POINT (55.1477676 25.1138296),204,2195.8
,1036,495005467,,residential,,,,"POLYGON ((55.147797 25.1139938, 55.1477299 25.1139216, 55.1478738 25.1138121, 55.1479408 25.1138843, 55.147797 25.1139938))",POINT (55.1478354 25.113903),197.9,2130.2
,1037,495005468,,residential,,,,"POLYGON ((55.147864 25.114066, 55.147797 25.1139938, 55.1479408 25.1138843, 55.1480079 25.1139565, 55.147864 25.114066))",POINT (55.1479024 25.1139751),197.9,2130.2
,1038,495005469,,residential,,,,"POLYGON ((55.1479311 25.1141382, 55.147864 25.114066, 55.1480079 25.1139565, 55.148075 25.1140287, 55.1479311 25.1141382))",POINT (55.1479695 25.1140473),198,2131.3
,1039,495005470,,residential,,,,"POLYGON ((55.1479982 25.1142105, 55.1479311 25.1141382, 55.148075 25.1140287, 55.148142 25.114101, 55.1479982 25.1142105))",POINT (55.1480366 25.1141196),198.1,2132
,1040,495005471,,residential,,,,"POLYGON ((55.1473671 25.1135266, 55.1472999 25.1134543, 55.1474438 25.113345, 55.1475109 25.1134171, 55.1473671 25.1135266))",POINT (55.1474054 25.1134358),198,2130.7
,1041,495005472,,residential,,,,"POLYGON ((55.1474341 25.1135989, 55.1473671 25.1135266, 55.1475109 25.1134171, 55.147578 25.1134894, 55.1474341 25.1135989))",POINT (55.1474725 25.113508),198.1,2132
,1042,495005473,,residential,,,,"POLYGON ((55.1475012 25.1136711, 55.1474341 25.1135989, 55.147578 25.1134894, 55.147645 25.1135616, 55.1475012 25.1136711))",POINT (55.1475396 25.1135803),197.9,2130.2
,1043,495005474,,residential,,,,"POLYGON ((55.1475683 25.1137433, 55.1475012 25.1136711, 55.147645 25.1135616, 55.1477121 25.1136338, 55.1475683 25.1137433))",POINT (55.1476066 25.1136524),197.9,2130.5
,1044,495005475,,residential,,,,"POLYGON ((55.1476349 25.113815, 55.1475683 25.1137433, 55.1477121 25.1136338, 55.1477784 25.1137059, 55.1476349 25.113815))",POINT (55.1476734 25.1137245),196.4,2113.8
,1045,495005476,,residential,,,,"POLYGON ((55.1476762 25.1132913, 55.1476066 25.1132189, 55.1477528 25.1131093, 55.14782 25.1131818, 55.1476762 25.1132913))",POINT (55.1477137 25.1132004),200.9,2162.7
,1046,495005477,,residential,,,,"POLYGON ((55.1477433 25.1133636, 55.1476762 25.1132913, 55.14782 25.1131818, 55.1478871 25.1132541, 55.1477433 25.1133636))",POINT (55.1477817 25.1132727),198.1,2132.2
,1047,495005478,,residential,,,,"POLYGON ((55.1478103 25.1134358, 55.1477433 25.1133636, 55.1478871 25.1132541, 55.1479542 25.1133263, 55.1478103 25.1134358))",POINT (55.1478487 25.1133449),197.9,2130.2
,1048,495005479,,residential,,,,"POLYGON ((55.1478774 25.113508, 55.1478103 25.1134358, 55.1479542 25.1133263, 55.1480212 25.1133985, 55.1478774 25.113508))",POINT (55.1479158 25.1134172),197.9,2130.2
,1049,495005480,,residential,,,,"POLYGON ((55.1479437 25.1135878, 55.1478774 25.113508, 55.1480212 25.1133985, 55.148093 25.113476, 55.1479437 25.1135878))",POINT (55.1479842 25.1134926),214,2303.1
,1050,495005481,,residential,,,,"POLYGON ((55.1475618 25.1128741, 55.1474947 25.1128019, 55.1476377 25.1126997, 55.1477056 25.1127646, 55.1475618 25.1128741))",POINT (55.1475995 25.1127858),189.5,2039.8
,1051,495005482,,residential,,,,"POLYGON ((55.1476289 25.1129463, 55.1475618 25.1128741, 55.1477056 25.1127646, 55.1477727 25.1128368, 55.1476289 25.1129463))",POINT (55.1476672 25.1128554),197.9,2130.5
,1052,495005483,,residential,,,,"POLYGON ((55.1476959 25.1130186, 55.1476289 25.1129463, 55.1477727 25.1128368, 55.1478398 25.112909, 55.1476959 25.1130186))",POINT (55.1477343 25.1129277),198,2131.5
,1053,495005484,,residential,,,,"POLYGON ((55.1477631 25.1130908, 55.1476959 25.1130186, 55.1478398 25.112909, 55.1478977 25.1129803, 55.1477631 25.1130908))",POINT (55.1477981 25.1130001),188.4,2027.7
,1054,495005485,,residential,,,,"POLYGON ((55.1469473 25.1133515, 55.1468714 25.11327, 55.1469468 25.1132111, 55.1470192 25.1131614, 55.1470911 25.113242, 55.1469473 25.1133515))",POINT (55.1469814 25.1132559),224.8,2419.4
,1055,495005486,,residential,,,,"POLYGON ((55.1470144 25.1134237, 55.1469473 25.1133515, 55.1470911 25.113242, 55.1471582 25.1133142, 55.1470144 25.1134237))",POINT (55.1470528 25.1133329),197.9,2130.5
,1056,495005487,,residential,,,,"POLYGON ((55.1470814 25.113496, 55.1470144 25.1134237, 55.1471582 25.1133142, 55.1472253 25.1133865, 55.1470814 25.113496))",POINT (55.1471198 25.1134051),198.1,2132
,1057,495005488,,residential,,,,"POLYGON ((55.1471483 25.113572, 55.1470814 25.113496, 55.1472253 25.1133865, 55.1472921 25.1134602, 55.1471483 25.113572))",POINT (55.1471866 25.1134789),202.8,2182.6
,1058,495005489,,residential,,,,"POLYGON ((55.1470699 25.112625, 55.1470107 25.1125534, 55.1471512 25.1124482, 55.1472137 25.1125155, 55.1470699 25.112625))",POINT (55.1471113 25.1125358),183.1,1971.2
,1059,495005490,,residential,,,,"POLYGON ((55.147137 25.1126972, 55.1470699 25.112625, 55.1472137 25.1125155, 55.1472808 25.1125877, 55.147137 25.1126972))",POINT (55.1471754 25.1126063),197.9,2130.5
,1060,495005491,,residential,,,,"POLYGON ((55.147204 25.1127694, 55.147137 25.1126972, 55.1472808 25.1125877, 55.1473479 25.1126599, 55.147204 25.1127694))",POINT (55.1472424 25.1126785),197.9,2130.2
,1061,495005492,,residential,,,,"POLYGON ((55.1472711 25.1128417, 55.147204 25.1127694, 55.1473479 25.1126599, 55.1474149 25.1127322, 55.1472711 25.1128417))",POINT (55.1473095 25.1127508),198.1,2132
,1062,495005493,,residential,,,,"POLYGON ((55.1473384 25.112912, 55.1472711 25.1128417, 55.1474149 25.1127322, 55.147482 25.1128044, 55.1473384 25.112912))",POINT (55.1473767 25.1128224),195.7,2106.8
,1063,495005494,,residential,,,,"POLYGON ((55.1467778 25.1128534, 55.1467157 25.1127861, 55.1468539 25.1126793, 55.1469217 25.1127439, 55.1467778 25.1128534))",POINT (55.1468176 25.1127657),182.3,1961.9
,1064,495005495,,residential,,,,"POLYGON ((55.1468449 25.1129256, 55.1467778 25.1128534, 55.1469217 25.1127439, 55.1469887 25.1128161, 55.1468449 25.1129256))",POINT (55.1468833 25.1128348),197.9,2130.2
,1065,495005496,,residential,,,,"POLYGON ((55.146912 25.1129978, 55.1468449 25.1129256, 55.1469887 25.1128161, 55.1470558 25.1128883, 55.146912 25.1129978))",POINT (55.1469504 25.112907),197.9,2130.5
,1066,495005497,,residential,,,,"POLYGON ((55.146979 25.1130701, 55.146912 25.1129978, 55.1470558 25.1128883, 55.1471229 25.1129606, 55.146979 25.1130701))",POINT (55.1470174 25.1129792),198.1,2132
,1067,495005498,,residential,,,,"POLYGON ((55.1470455 25.1131416, 55.146979 25.1130701, 55.1471229 25.1129606, 55.1471867 25.1130326, 55.1470455 25.1131416))",POINT (55.1470833 25.1130513),193.6,2084.3
,1068,495005499,,residential,,,,"POLYGON ((55.146978 25.1125355, 55.1469114 25.1124588, 55.1470553 25.1123493, 55.1471256 25.1124252, 55.146978 25.1125355))",POINT (55.1470179 25.1124422),208.1,2240.3
,1069,495005500,,residential,,,,"POLYGON ((55.1466432 25.1121699, 55.1465789 25.1120979, 55.1467222 25.1119907, 55.146787 25.1120604, 55.1466432 25.1121699))",POINT (55.1466827 25.1120799),191.6,2062.6
,1070,495005501,,residential,,,,"POLYGON ((55.1467102 25.1122421, 55.1466432 25.1121699, 55.146787 25.1120604, 55.1468541 25.1121326, 55.1467102 25.1122421))",POINT (55.1467486 25.1121512),197.9,2130.3
,1071,495005502,,residential,,,,"POLYGON ((55.1467773 25.1123143, 55.1467102 25.1122421, 55.1468541 25.1121326, 55.1469211 25.1122048, 55.1467773 25.1123143))",POINT (55.1468157 25.1122235),197.9,2130.3
,1072,495005503,,residential,,,,"POLYGON ((55.1468444 25.1123866, 55.1467773 25.1123143, 55.1469211 25.1122048, 55.1469882 25.1122771, 55.1468444 25.1123866))",POINT (55.1468828 25.1122957),198.1,2132.2
,1073,495005504,,residential,,,,"POLYGON ((55.1469114 25.1124588, 55.1468444 25.1123866, 55.1469882 25.1122771, 55.1470553 25.1123493, 55.1469114 25.1124588))",POINT (55.1469498 25.1123679),197.9,2130.3
,1074,495005505,,residential,,,,"POLYGON ((55.14635 25.1123915, 55.1462834 25.1123197, 55.1464267 25.1122103, 55.1464939 25.112282, 55.14635 25.1123915))",POINT (55.1463886 25.1123009),196.8,2117.9
,1075,495005506,,residential,,,,"POLYGON ((55.1464171 25.1124637, 55.14635 25.1123915, 55.1464939 25.112282, 55.1465609 25.1123542, 55.1464171 25.1124637))",POINT (55.1464555 25.1123729),197.9,2130.3
,1076,495005507,,residential,,,,"POLYGON ((55.1464841 25.1125359, 55.1464171 25.1124637, 55.1465609 25.1123542, 55.146628 25.1124264, 55.1464841 25.1125359))",POINT (55.1465225 25.112445),197.9,2130.3
,1077,495005508,,residential,,,,"POLYGON ((55.1465512 25.1126081, 55.1464841 25.1125359, 55.146628 25.1124264, 55.1466951 25.1124986, 55.1465512 25.1126081))",POINT (55.1465896 25.1125172),198,2131.3
,1078,495005509,,residential,,,,"POLYGON ((55.1466183 25.1126804, 55.1465512 25.1126081, 55.1466951 25.1124986, 55.1467621 25.1125709, 55.1466183 25.1126804))",POINT (55.1466567 25.1125895),198.1,2132
,1079,495005510,,residential,,,,"POLYGON ((55.1466855 25.1127528, 55.1466183 25.1126804, 55.1467621 25.1125709, 55.1468292 25.1126431, 55.1466855 25.1127528))",POINT (55.1467238 25.1126618),198.2,2133.2
Azure Residences,1080,495047160,,yes,,,,"POLYGON ((55.1524333 25.1072376, 55.1530783 25.1072363, 55.1530778 25.1070541, 55.1528323 25.1070546, 55.152832 25.1069509, 55.1527655 25.106951, 55.1527637 25.1062871, 55.1525899 25.1062875, 55.1525919 25.1070578, 55.1524329 25.1070581, 55.1524331 25.1071424, 55.1524333 25.1072376))",POINT (55.1527168 25.1068961),2873.9,30933.9
,1081,507006122,,yes,,,,"POLYGON ((55.1501748 25.0969578, 55.1502829 25.096887, 55.1503079 25.0969183, 55.150423 25.096843, 55.1505005 25.0969401, 55.1504683 25.0969612, 55.1505378 25.0970483, 55.1504501 25.0971057, 55.1503443 25.0969732, 55.1502951 25.0970054, 55.1502693 25.0969731, 55.1502152 25.0970085, 55.1501748 25.0969578))",POINT (55.1503812 25.0969668),446.5,4805.9
,1082,507006124,,,,pitch,,"POLYGON ((55.1505326 25.097559, 55.1506398 25.0976639, 55.1507037 25.0976103, 55.1505966 25.0975054, 55.1505326 25.097559))",POINT (55.1506182 25.0975846),139,1496.4
,1083,507006127,,roof,,,,"POLYGON ((55.1543155 25.0990804, 55.1543475 25.0990654, 55.1543659 25.0990865, 55.1543988 25.0990697, 55.1544131 25.0990623, 55.1544353 25.0990487, 55.1544236 25.0990253, 55.154442 25.0990157, 55.1544008 25.0989473, 55.1543806 25.0989567, 55.1543585 25.0989297, 55.1543307 25.0989466, 55.1543171 25.098955, 55.1542928 25.0989701, 55.1543092 25.0989974, 55.154277 25.09902, 55.1543155 25.0990804))",POINT (55.1543602 25.099012),179.7,1933.8
,1084,507006129,,,fountain,,,"POLYGON ((55.1536315 25.0994985, 55.1536002 25.0994819, 55.153591 25.0994501, 55.1536093 25.0994218, 55.1536444 25.0994135, 55.1536758 25.0994301, 55.1536849 25.0994619, 55.1536666 25.0994902, 55.1536315 25.0994985))",POINT (55.153638 25.099456),64.2,691.4
,1085,507006130,,hotel,,,,"POLYGON ((55.1533554 25.1003416, 55.1533513 25.1003045, 55.153325 25.1003069, 55.153328 25.1003335, 55.153289 25.100337, 55.1532834 25.1002857, 55.1532504 25.1002886, 55.1532445 25.100235, 55.1532771 25.100232, 55.1532711 25.100178, 55.1533295 25.1001727, 55.1533158 25.1000491, 55.1534045 25.100041, 55.1534161 25.1001461, 55.1535853 25.1001308, 55.1535937 25.1002072, 55.1535333 25.1002127, 55.1535456 25.1003243, 55.1533554 25.1003416))",POINT (55.1534121 25.1002145),691.3,7441.1
,1086,507006131,,,,playground,,"POLYGON ((55.1535961 25.100319, 55.1536363 25.1001842, 55.1537436 25.1002073, 55.1537101 25.1003579, 55.1535961 25.100319))",POINT (55.1536721 25.1002684),189,2034.8
,1087,507161951,,,,playground,,"POLYGON ((55.1499067 25.108152, 55.1500837 25.1080342, 55.1500489 25.1079857, 55.1499107 25.1080342, 55.1498799 25.108095, 55.1499067 25.108152))",POINT (55.1499723 25.1080611),179.5,1932
,1088,532460413,,yes,,,,"POLYGON ((55.1295003 25.127106, 55.1294623 25.1269688, 55.129702 25.1269144, 55.12974 25.1270515, 55.1295003 25.127106))",POINT (55.1296011 25.1270102),390.1,4198.5
,1089,532460414,,yes,,,,"POLYGON ((55.129454 25.1269448, 55.129416 25.1268076, 55.1296266 25.1267598, 55.1296646 25.126897, 55.129454 25.1269448))",POINT (55.1295403 25.1268523),342.8,3689.9
,1090,532460415,,yes,,,,"POLYGON ((55.1294122 25.1267822, 55.1293741 25.1266451, 55.1295866 25.1265967, 55.1296246 25.1267339, 55.1294122 25.1267822))",POINT (55.1294994 25.1266895),345.8,3721.9
,1091,532460416,,yes,,,,"POLYGON ((55.1293677 25.126609, 55.1293297 25.1264719, 55.1295591 25.1264197, 55.1295971 25.1265569, 55.1293677 25.126609))",POINT (55.1294634 25.1265144),373.3,4018.3
,1092,532460417,,yes,,,,"POLYGON ((55.1290844 25.1252837, 55.1290667 25.1251514, 55.1293026 25.1251255, 55.1293203 25.1252579, 55.1290844 25.1252837))",POINT (55.1291935 25.1252046),353.6,3806.3
,1093,532460418,,yes,,,,"POLYGON ((55.1290555 25.1251182, 55.1290378 25.1249858, 55.1292758 25.1249598, 55.1292935 25.1250921, 55.1290555 25.1251182))",POINT (55.1291656 25.125039),356.8,3840.1
,1094,532460419,,yes,,,,"POLYGON ((55.1290239 25.1249525, 55.1290062 25.1248202, 55.1292461 25.1247939, 55.1292638 25.1249263, 55.1290239 25.1249525))",POINT (55.129135 25.1248732),359.6,3870.7
