name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,1309,216274251.0,,yes,,,"POLYGON ((-122.3254191 47.6567323, -122.3252679 47.6567311, -122.3252683 47.6567076, -122.3252331 47.6567073, -122.3252341 47.6566476, -122.3252702 47.6566479, -122.3252704 47.6566383, -122.3253484 47.6566389, -122.3253483 47.6566449, -122.3254239 47.6566455, -122.3254234 47.6566758, -122.3254512 47.656676, -122.3254504 47.6567225, -122.3254192 47.6567223, -122.3254191 47.6567323))",POINT (-122.3253400610167 47.65668647515649),143.9,12
,1310,216274252.0,,yes,,,"POLYGON ((-122.3272048 47.6567367, -122.3269915 47.6567356, -122.326992 47.6566915, -122.3270153 47.6566917, -122.3270157 47.6566571, -122.3272211 47.6566582, -122.3272206 47.6567017, -122.3272052 47.6567017, -122.3272048 47.6567367))",POINT (-122.327107794748 47.65669725688176),138.8,12
,1311,216274253.0,,yes,,,"POLYGON ((-122.3266119 47.6568458, -122.3264004 47.6568439, -122.3264013 47.656801, -122.3263727 47.6568008, -122.3263732 47.656777, -122.3264645 47.6567779, -122.3264647 47.6567679, -122.3266136 47.6567693, -122.3266135 47.6567767, -122.3266497 47.656777, -122.3266655 47.6567893, -122.3266648 47.6568245, -122.3266419 47.6568345, -122.3266122 47.6568342, -122.3266119 47.6568458))",POINT (-122.3265243024803 47.65680690715839),159.0,12
,1312,216274254.0,,yes,,,"POLYGON ((-122.327154 47.6568508, -122.3269899 47.6568518, -122.3269888 47.6567719, -122.3271545 47.6567709, -122.3271546 47.6567761, -122.3271782 47.656776, -122.327179 47.6568395, -122.3271539 47.6568397, -122.327154 47.6568508))",POINT (-122.3270817346912 47.65681094640048),122.9,12
,1313,216274255.0,,yes,,,"POLYGON ((-122.3276728 47.6568433, -122.3274674 47.656844, -122.327467 47.6567963, -122.3274547 47.6567964, -122.3274545 47.6567607, -122.3276538 47.65676, -122.3276541 47.6568008, -122.3276725 47.6568008, -122.3276728 47.6568433))",POINT (-122.3275627732776 47.65680232536631),140.3,12
,1314,216274256.0,,yes,,,"POLYGON ((-122.3231643 47.6568171, -122.3231644 47.6568228, -122.3230954 47.6568235, -122.3230953 47.6568158, -122.3230889 47.6568158, -122.3230872 47.6567395, -122.3231919 47.6567385, -122.323192 47.6567438, -122.3232792 47.6567429, -122.3232808 47.656816, -122.3231643 47.6568171))",POINT (-122.3231810780355 47.65677997144125),124.8,12
,1315,216274257.0,,yes,,,"POLYGON ((-122.3282345 47.656857, -122.3280558 47.6568578, -122.3280558 47.6568536, -122.3280322 47.6568537, -122.3280317 47.6568035, -122.3280581 47.6568034, -122.3280578 47.6567726, -122.3282177 47.6567719, -122.328218 47.656807, -122.328234 47.656807, -122.3282345 47.656857))",POINT (-122.3281347430758 47.65681689484081),131.5,12
,1316,216274258.0,,yes,,,"POLYGON ((-122.3261008 47.6568422, -122.3259407 47.6568412, -122.3259413 47.6567996, -122.3259292 47.6567996, -122.3259297 47.6567688, -122.3259417 47.6567689, -122.3259418 47.6567651, -122.3260057 47.6567656, -122.3260058 47.6567597, -122.3260524 47.65676, -122.3260524 47.656765, -122.326105 47.6567653, -122.3261049 47.6567756, -122.3261348 47.6567758, -122.3261345 47.6567987, -122.3261015 47.6567985, -122.3261008 47.6568422))",POINT (-122.3260248633149 47.65680121770107),113.9,12
,1317,216274259.0,,yes,,,"POLYGON ((-122.3266394 47.6569538, -122.3264699 47.6569548, -122.3264694 47.6569196, -122.3263651 47.6569203, -122.3263647 47.6568866, -122.3262771 47.6568871, -122.3262767 47.6568562, -122.326364 47.6568556, -122.3263643 47.6568767, -122.3264712 47.656876, -122.3264714 47.6568928, -122.3266386 47.6568918, -122.3266394 47.6569538))",POINT (-122.3264834930997 47.65690890354077),148.6,12
,1318,216274260.0,,yes,,,"POLYGON ((-122.3280349 47.6568775, -122.3282183 47.6568762, -122.328219 47.6569209, -122.3282032 47.656921, -122.3282037 47.6569561, -122.3280556 47.6569571, -122.3280552 47.6569306, -122.3280357 47.6569307, -122.3280349 47.6568775))",POINT (-122.328126888419 47.65691480451944),113.2,12
,1319,216274261.0,,yes,,,"POLYGON ((-122.3269964 47.6568917, -122.3271624 47.6568883, -122.3271645 47.6569345, -122.3271193 47.6569354, -122.3271202 47.6569557, -122.3269949 47.6569583, -122.3269941 47.6569398, -122.3269821 47.6569401, -122.326981 47.6569148, -122.3269975 47.6569145, -122.3269964 47.6568917))",POINT (-122.327071374627 47.65692171667543),88.7,12
,1320,216274262.0,,yes,,,"POLYGON ((-122.327436 47.6568841, -122.3276532 47.6568836, -122.3276532 47.6568921, -122.3276753 47.6568921, -122.3276756 47.6569491, -122.3276525 47.6569492, -122.3276526 47.6569608, -122.3274669 47.6569612, -122.3274669 47.6569424, -122.3274107 47.6569425, -122.3274105 47.6569071, -122.3274361 47.6569071, -122.327436 47.6568841))",POINT (-122.3275498627826 47.65692149090382),153.1,12
,1321,216274263.0,,yes,,,"POLYGON ((-122.3233133 47.6568392, -122.323314 47.6568976, -122.3231078 47.6568987, -122.3231082 47.6569294, -122.3230199 47.6569299, -122.3230189 47.6568408, -122.3233133 47.6568392))",POINT (-122.3231524741294 47.65687533773899),166.1,12
,1322,216274264.0,,yes,,,"POLYGON ((-122.3252637 47.6568664, -122.3254507 47.6568683, -122.3254489 47.6569482, -122.325264 47.6569463, -122.3252646 47.6569177, -122.3252502 47.6569175, -122.3252512 47.6568723, -122.3252636 47.6568724, -122.3252637 47.6568664))",POINT (-122.325353063786 47.6569067532246),128.9,12
,1323,216274265.0,,yes,,,"POLYGON ((-122.3259463 47.6568629, -122.326103 47.6568632, -122.3261027 47.6569379, -122.3259679 47.6569377, -122.325968 47.6569126, -122.325946 47.6569125, -122.3259463 47.6568629))",POINT (-122.3260277985378 47.65689919793914),93.2,12
,1324,216274266.0,,yes,,,"POLYGON ((-122.3266097 47.6570629, -122.3263091 47.6570621, -122.3263097 47.6569677, -122.3264082 47.656968, -122.326408 47.6569974, -122.3266101 47.6569979, -122.3266097 47.6570629))",POINT (-122.3264465999489 47.65702388223593),187.2,12
,1325,216274267.0,,yes,,,"POLYGON ((-122.3280448 47.6570717, -122.328044 47.6569877, -122.3281871 47.656987, -122.328188 47.657071, -122.3280448 47.6570717))",POINT (-122.3281159751189 47.6570293548894),100.4,12
,1326,216274268.0,,yes,,,"POLYGON ((-122.3269916 47.6569917, -122.3271809 47.6569912, -122.3271812 47.6570406, -122.3271628 47.6570407, -122.327163 47.6570681, -122.3269892 47.6570686, -122.326989 47.6570455, -122.3269703 47.6570456, -122.3269701 47.6570144, -122.3269917 47.6570143, -122.3269916 47.6569917))",POINT (-122.3270783072831 47.657029175325),123.4,12
,1327,216274269.0,,yes,,,"POLYGON ((-122.3261355 47.6570632, -122.3259356 47.6570626, -122.3259362 47.6569762, -122.3260712 47.6569766, -122.3260712 47.6569812, -122.3261217 47.6569814, -122.3261216 47.6570106, -122.3261359 47.6570107, -122.3261355 47.6570632))",POINT (-122.3260322757724 47.65702103557692),138.2,12
,1328,216274270.0,,yes,,,"POLYGON ((-122.3274066 47.6569995, -122.3276649 47.656998, -122.3276658 47.6570746, -122.3274512 47.6570758, -122.3274508 47.6570473, -122.3274397 47.6570474, -122.3274396 47.6570361, -122.327407 47.6570362, -122.3274066 47.6569995))",POINT (-122.3275458296758 47.6570352512345),151.6,12
,1329,216274271.0,,yes,,,"POLYGON ((-122.32302 47.6570378, -122.3230171 47.6569473, -122.3231055 47.656946, -122.3231066 47.6569789, -122.3233118 47.656976, -122.3233137 47.6570335, -122.32302 47.6570378))",POINT (-122.3231505926932 47.65700044236025),165.4,12
,1330,216274272.0,,yes,,,"POLYGON ((-122.3252689 47.656988, -122.3254293 47.6569871, -122.3254293 47.6569916, -122.3254442 47.6569915, -122.3254449 47.6570533, -122.3254268 47.6570534, -122.3254268 47.657057, -122.3252737 47.6570579, -122.3252736 47.6570501, -122.3252354 47.6570503, -122.3252347 47.6569962, -122.3251738 47.6569966, -122.3251735 47.6569654, -122.3252687 47.6569649, -122.3252689 47.656988))",POINT (-122.3253211714551 47.65701516121658),141.1,12
,1331,216274273.0,,yes,,,"POLYGON ((-122.3281998 47.6571026, -122.3283729 47.6571034, -122.3283723 47.6571591, -122.3283111 47.6571588, -122.3283108 47.6571816, -122.3281578 47.6571809, -122.3281583 47.6571349, -122.3281285 47.6571348, -122.328129 47.657093, -122.3281999 47.6570933, -122.3281998 47.6571026))",POINT (-122.3282482969565 47.65713678878367),142.3,12
,1332,216274274.0,,yes,,,"POLYGON ((-122.3270019 47.6571231, -122.3271332 47.6571242, -122.3271333 47.6571196, -122.3271572 47.6571198, -122.3271563 47.6571752, -122.3271373 47.6571751, -122.3271371 47.6571848, -122.3270515 47.6571842, -122.3270515 47.6571866, -122.3269846 47.657186, -122.3269848 47.657174, -122.3269385 47.6571736, -122.3269395 47.6571154, -122.327002 47.6571159, -122.3270019 47.6571231))",POINT (-122.3270470703652 47.65715155535417),111.0,12
,1333,216274275.0,,yes,,,"POLYGON ((-122.3276399 47.6571753, -122.3274695 47.6571764, -122.3274683 47.6570933, -122.3276385 47.6570922, -122.3276389 47.6571216, -122.3276522 47.6571215, -122.3276526 47.6571483, -122.3276395 47.6571484, -122.3276399 47.6571753))",POINT (-122.3275562809055 47.65713432685777),121.1,12
,1334,216274276.0,,yes,,,"POLYGON ((-122.3265979 47.6571851, -122.3264704 47.6571844, -122.3264705 47.6571757, -122.3264331 47.6571755, -122.3264337 47.6571264, -122.3264387 47.6571265, -122.326439 47.6571088, -122.3264475 47.6571028, -122.3264732 47.6571029, -122.3264803 47.6571089, -122.3264974 47.657109, -122.3264975 47.6570981, -122.3266121 47.6570988, -122.3266115 47.6571505, -122.3265983 47.6571505, -122.3265979 47.6571851))",POINT (-122.3265239802431 47.65714125477871),117.0,12
,1335,216274277.0,,yes,,,"POLYGON ((-122.3254425 47.6571754, -122.3252682 47.6571745, -122.3252683 47.6571671, -122.3252212 47.6571668, -122.3252215 47.6571441, -122.3252087 47.657144, -122.3252089 47.6571269, -122.3251692 47.6571267, -122.3251696 47.6570898, -122.3252711 47.6570903, -122.3252711 47.6570843, -122.3254435 47.6570851, -122.3254425 47.6571754))",POINT (-122.3253214309289 47.65712775926687),179.3,12
,1336,216274278.0,,yes,,,"POLYGON ((-122.3249415 47.6570766, -122.324941 47.6571012, -122.3249006 47.6571008, -122.3248999 47.6571345, -122.3246878 47.6571326, -122.3246889 47.6570743, -122.3249415 47.6570766))",POINT (-122.3248038326891 47.65710323851066),111.5,12
,1337,216274279.0,,yes,,,"POLYGON ((-122.3261362 47.6571682, -122.3259274 47.6571678, -122.3259275 47.6571555, -122.3259056 47.6571554, -122.3259058 47.6571016, -122.3259282 47.6571016, -122.3259282 47.6570923, -122.3261103 47.6570927, -122.3261102 47.6571021, -122.3261272 47.6571021, -122.3261271 47.6571287, -122.3261364 47.6571288, -122.3261362 47.6571682))",POINT (-122.326020853078 47.65713086314904),137.2,12
,1338,216274281.0,,yes,,,"POLYGON ((-122.3231485 47.6571388, -122.3231496 47.6570993, -122.3231726 47.6570995, -122.3231731 47.6570799, -122.3233013 47.6570814, -122.3232998 47.6571406, -122.3231485 47.6571388))",POINT (-122.3232283181416 47.65711120226199),70.9,12
,1339,216274282.0,,yes,,,"POLYGON ((-122.3282072 47.6572975, -122.328044 47.6572986, -122.3280436 47.657271, -122.3280231 47.6572712, -122.3280227 47.6572383, -122.328046 47.6572381, -122.3280456 47.6572119, -122.328206 47.6572109, -122.3282072 47.6572975))",POINT (-122.3281211905753 47.65725487567548),123.0,12
,1340,216274283.0,,yes,,,"POLYGON ((-122.3272184 47.6572922, -122.3270203 47.6572928, -122.3270203 47.6572878, -122.326988 47.6572879, -122.3269874 47.6571969, -122.3270577 47.6571967, -122.3270577 47.6572023, -122.3272178 47.6572018, -122.3272184 47.6572922))",POINT (-122.3271021739321 47.65724613077485),175.7,12
,1341,216274284.0,,yes,,,"POLYGON ((-122.3274838 47.6572165, -122.3276634 47.6572153, -122.3276645 47.6572936, -122.327484 47.6572948, -122.3274835 47.6572592, -122.3274385 47.6572595, -122.3274379 47.6572195, -122.3274838 47.6572192, -122.3274838 47.6572165))",POINT (-122.3275609433695 47.65725328217872),133.0,12
,1342,216274285.0,,yes,,,"POLYGON ((-122.3266222 47.6572812, -122.3264077 47.6572813, -122.3264077 47.6572439, -122.3263916 47.6572439, -122.3263915 47.657218, -122.32641 47.657218, -122.32641 47.6572064, -122.3266039 47.6572063, -122.3266039 47.6572458, -122.3266221 47.6572458, -122.3266222 47.6572812))",POINT (-122.3265075470061 47.65724432363077),131.3,12
,1343,216274286.0,,yes,,,"POLYGON ((-122.3232949 47.6571756, -122.3232948 47.6572502, -122.3231032 47.6572501, -122.3231033 47.6571754, -122.3232949 47.6571756))",POINT (-122.3231990286113 47.6572128249789),119.4,12
,1344,216274287.0,,yes,,,"POLYGON ((-122.3261816 47.65727, -122.3259254 47.6572698, -122.3259254 47.6572573, -122.325903 47.6572573, -122.3259031 47.6572028, -122.3259261 47.6572028, -122.3259261 47.6571927, -122.3261134 47.6571928, -122.3261134 47.6571996, -122.3261396 47.6571996, -122.3261395 47.657206, -122.3262398 47.6572061, -122.3262397 47.6572759, -122.3261816 47.6572759, -122.3261816 47.65727))",POINT (-122.3260698547308 47.65723387699446),202.8,12
,1345,216274288.0,,yes,,,"POLYGON ((-122.3276702 47.657378, -122.3274425 47.657379, -122.3274422 47.6573452, -122.3274864 47.657345, -122.3274862 47.657329, -122.3276698 47.6573282, -122.3276702 47.657378))",POINT (-122.3275622470001 47.65735469398287),88.8,12
,1346,216274289.0,,yes,,,"POLYGON ((-122.3265583 47.6573967, -122.3264062 47.6573979, -122.3264061 47.6573918, -122.3263926 47.6573919, -122.3263923 47.6573775, -122.326408 47.6573774, -122.3264071 47.6573229, -122.3265385 47.6573219, -122.3265383 47.6573144, -122.3265569 47.6573142, -122.3265583 47.6573967))",POINT (-122.3264817827881 47.65735983092651),97.0,12
,1347,216274290.0,,yes,,,"POLYGON ((-122.324685 47.657359, -122.3246849 47.6572817, -122.3248721 47.6572817, -122.3248722 47.6572915, -122.324909 47.6572915, -122.324909 47.6573398, -122.3248782 47.6573398, -122.3248782 47.657359, -122.324685 47.657359))",POINT (-122.3247914184339 47.65732004206361),136.6,12
,1348,216274291.0,,yes,,,"POLYGON ((-122.3260778 47.6573883, -122.3259017 47.6573875, -122.3259025 47.6573109, -122.326068 47.6573117, -122.3260681 47.6573062, -122.3261197 47.6573065, -122.3261192 47.6573486, -122.3261304 47.6573487, -122.3261302 47.657369, -122.3260781 47.6573687, -122.3260778 47.6573883))",POINT (-122.3260093557131 47.65734771323405),136.3,12
,1349,216274292.0,,yes,,,"POLYGON ((-122.3254601 47.6573917, -122.3252463 47.6573902, -122.3252469 47.6573582, -122.3252102 47.6573579, -122.3252106 47.6573308, -122.3252263 47.6573198, -122.325244 47.6573199, -122.3252441 47.6573108, -122.3254395 47.6573123, -122.3254388 47.6573538, -122.3254608 47.657354, -122.3254601 47.6573917))",POINT (-122.3253392137586 47.657351323744),145.2,12
,1350,216274293.0,,yes,,,"POLYGON ((-122.3281942 47.6573895, -122.3280467 47.6573867, -122.328047 47.6573803, -122.3280199 47.6573798, -122.328022 47.6573289, -122.3281549 47.6573314, -122.3281546 47.6573406, -122.3281962 47.6573414, -122.3281942 47.6573895))",POINT (-122.3281067453753 47.65735967662344),78.9,12
,1351,216274294.0,,yes,,,"POLYGON ((-122.3269648 47.6573062, -122.3271642 47.6573064, -122.3271642 47.6573249, -122.3271777 47.6573249, -122.3271776 47.6573482, -122.327162 47.6573482, -122.3271619 47.6573902, -122.326982 47.65739, -122.3269821 47.6573759, -122.3269564 47.6573759, -122.3269565 47.657319, -122.3269648 47.657319, -122.3269648 47.6573062))",POINT (-122.3270643188642 47.65734735514952),143.2,12
,1352,216274295.0,,yes,,,"POLYGON ((-122.3274855 47.6574112, -122.3276728 47.6574124, -122.3276721 47.657462, -122.327642 47.6574618, -122.3276416 47.6574959, -122.3274566 47.6574948, -122.3274572 47.6574516, -122.327485 47.6574518, -122.3274855 47.6574112))",POINT (-122.3275653516569 47.65745351064403),132.3,12
,1353,216274296.0,,yes,,,"POLYGON ((-122.3232752 47.6573746, -122.3232753 47.6573793, -122.3233039 47.657379, -122.3233058 47.6574588, -122.323272 47.6574592, -122.3232721 47.6574622, -122.3231532 47.6574635, -122.3231531 47.6574598, -122.3231312 47.65746, -122.32313 47.6574106, -122.3231238 47.6574106, -122.323123 47.6573794, -122.3231549 47.6573791, -122.3231548 47.6573759, -122.3232752 47.6573746))",POINT (-122.3232160429861 47.6574187873606),125.9,12
,1354,216274297.0,,yes,,,"POLYGON ((-122.3253746 47.6574893, -122.3252135 47.6574886, -122.3252137 47.6574651, -122.3251889 47.657465, -122.3251892 47.6574249, -122.3252518 47.6574251, -122.3252519 47.6574057, -122.3253127 47.657406, -122.3253126 47.6574232, -122.3253752 47.6574235, -122.3253746 47.6574893))",POINT (-122.3252863729339 47.65745190898287),104.9,12
,1355,216274298.0,,yes,,,"POLYGON ((-122.3248517 47.6573883, -122.3248517 47.657398, -122.324917 47.657398, -122.3249365 47.6574081, -122.3249364 47.6574395, -122.3249136 47.657454, -122.324849 47.657454, -122.324849 47.657473, -122.3246857 47.6574729, -122.3246858 47.6573883, -122.3248517 47.6573883))",POINT (-122.3247984123465 47.65742933762571),154.2,12
,1356,216274299.0,,yes,,,"POLYGON ((-122.3264472 47.6574187, -122.3266094 47.657419, -122.3266094 47.6574394, -122.3266344 47.6574394, -122.3266343 47.6574655, -122.3266074 47.6574654, -122.3266073 47.6574927, -122.3265529 47.6574926, -122.3265529 47.6575011, -122.3264816 47.6575009, -122.3264816 47.6574913, -122.3264101 47.6574912, -122.3264103 47.6574366, -122.3264472 47.6574366, -122.3264472 47.6574187))",POINT (-122.3265184516032 47.65745811678378),126.3,12
,1357,216274300.0,,yes,,,"POLYGON ((-122.3280217 47.6574028, -122.3282495 47.657412, -122.3282454 47.6574579, -122.328218 47.6574568, -122.328215 47.6574907, -122.3280147 47.6574826, -122.3280217 47.6574028))",POINT (-122.3281267882731 47.65744584443701),144.4,12
,1358,216274301.0,,yes,,,"POLYGON ((-122.3261082 47.6575832, -122.3259012 47.6575847, -122.3259009 47.6575696, -122.32587 47.6575699, -122.325869 47.6575082, -122.3259469 47.6575076, -122.3259469 47.6575045, -122.3259828 47.6575042, -122.3259829 47.6575091, -122.3261182 47.6575081, -122.326119 47.6575547, -122.3261077 47.6575548, -122.3261082 47.6575832))",POINT (-122.325993997135 47.65754467514069),152.0,12
,1359,216274302.0,,yes,,,"POLYGON ((-122.3274611 47.6575136, -122.3276441 47.6575143, -122.327644 47.6575183, -122.3276647 47.6575184, -122.3276644 47.6575567, -122.3276617 47.6575567, -122.3276614 47.6575919, -122.3276313 47.6575918, -122.3276312 47.6576051, -122.3275227 47.6576046, -122.3275229 47.6575913, -122.3274604 47.657591, -122.3274611 47.6575136))",POINT (-122.327562832644 47.65755663911087),142.3,12
,1360,216274303.0,,yes,,,"POLYGON ((-122.3273076 47.6575031, -122.3273059 47.6576088, -122.3272263 47.6576083, -122.3272269 47.6575708, -122.3271668 47.6575703, -122.3271673 47.6575394, -122.3271798 47.6575395, -122.3271804 47.6575022, -122.3273076 47.6575031))",POINT (-122.3272468849558 47.65755048450063),100.6,12
,1361,216274304.0,,yes,,,"POLYGON ((-122.3240313 47.655948, -122.324047 47.6559479, -122.3240467 47.6559317, -122.3240618 47.6559316, -122.3240616 47.6559195, -122.3241717 47.6559186, -122.3241777 47.6559216, -122.3242012 47.6559214, -122.3242031 47.6560283, -122.324136 47.6560288, -122.3241365 47.6560549, -122.3240333 47.6560557, -122.3240313 47.655948))",POINT (-122.3241147181755 47.65598437295422),172.8,12
,1362,216274305.0,,yes,,,"POLYGON ((-122.3312155 47.656843, -122.3312145 47.6569728, -122.3312226 47.6569728, -122.3312224 47.6569987, -122.3311885 47.6569985, -122.3311887 47.6569756, -122.3311108 47.6569753, -122.3311107 47.6569872, -122.331042 47.656987, -122.3310424 47.6569256, -122.3310856 47.6569257, -122.3310861 47.6568506, -122.3310991 47.6568507, -122.3310992 47.6568349, -122.3311592 47.6568351, -122.3311592 47.6568428, -122.3312155 47.656843))",POINT (-122.3311407275967 47.65691773164498),177.5,11
,1363,216274306.0,,yes,,,"POLYGON ((-122.3334464 47.6569741, -122.3334482 47.6568842, -122.3334415 47.6568842, -122.3334427 47.6568269, -122.3334607 47.6568271, -122.3334627 47.656825, -122.3335783 47.656826, -122.3335777 47.6568578, -122.3335862 47.6568579, -122.3335853 47.6569041, -122.3335754 47.656904, -122.3335747 47.6569369, -122.3336398 47.6569375, -122.3336385 47.657002, -122.3335743 47.6570015, -122.3335747 47.6569836, -122.3335656 47.6569836, -122.3335655 47.6569887, -122.3334859 47.656988, -122.3334862 47.6569745, -122.3334464 47.6569741))",POINT (-122.3335286264508 47.65691421105143),210.5,11
,1364,216274307.0,,yes,,,"POLYGON ((-122.3300004 47.6569047, -122.3297912 47.6569054, -122.3297909 47.6568734, -122.3298044 47.6568733, -122.3298042 47.6568485, -122.3297913 47.6568485, -122.329791 47.6568136, -122.3297633 47.6568137, -122.329763 47.656771, -122.3298401 47.6567707, -122.3298405 47.6568182, -122.3298667 47.6568181, -122.3298666 47.6568129, -122.3299289 47.6568127, -122.3299289 47.6568187, -122.3299698 47.6568186, -122.3299697 47.6568085, -122.3300182 47.6568083, -122.3300188 47.6568765, -122.3300002 47.6568765, -122.3300004 47.6569047))",POINT (-122.3298900586136 47.65684906195687),193.8,12
,1365,216274308.0,,yes,,,"POLYGON ((-122.3329791 47.6568983, -122.3327786 47.6568972, -122.3327797 47.656806, -122.3329802 47.6568071, -122.3329791 47.6568983))",POINT (-122.3328794 47.65685215),152.6,11
,1366,216274309.0,,yes,,,"POLYGON ((-122.3305889 47.6569076, -122.3304574 47.6569077, -122.3304564 47.6568951, -122.3304295 47.6568951, -122.3304275 47.6568244, -122.330521 47.6568252, -122.3305378 47.6568202, -122.3305565 47.65682, -122.3305561 47.656786, -122.3306368 47.6567865, -122.3306374 47.6568485, -122.3306246 47.6568487, -122.330625 47.6569047, -122.3305888 47.6569052, -122.3305889 47.6569076))",POINT (-122.3305407056728 47.65685484841849),161.4,12
,1367,216274310.0,,yes,,,"POLYGON ((-122.3328036 47.6569249, -122.3329768 47.6569254, -122.3329764 47.6569973, -122.3328338 47.6569969, -122.3328338 47.6570014, -122.3327872 47.6570012, -122.3327874 47.6569568, -122.3328034 47.6569568, -122.3328036 47.6569249))",POINT (-122.3328841978238 47.65696245129119),111.0,11
,1368,216274311.0,,yes,,,"POLYGON ((-122.3305513 47.6570274, -122.3304288 47.6570275, -122.3304288 47.6569938, -122.3304065 47.6569938, -122.3304065 47.6569632, -122.3304332 47.6569632, -122.3304332 47.6569382, -122.330551 47.6569382, -122.330551 47.6569454, -122.3305994 47.6569454, -122.3305995 47.6570176, -122.3305513 47.6570177, -122.3305513 47.6570274))",POINT (-122.3305069799013 47.65698257084348),125.0,12
,1369,216274312.0,,yes,,,"POLYGON ((-122.3286163 47.6569533, -122.3288222 47.6569506, -122.3288246 47.6570327, -122.3286353 47.6570352, -122.328635 47.6570237, -122.3286183 47.6570239, -122.3286163 47.6569533))",POINT (-122.3287215032455 47.65699258770556),139.6,12
,1370,216274313.0,,yes,,,"POLYGON ((-122.3300198 47.6570468, -122.3298067 47.657044, -122.3298075 47.6570174, -122.3297931 47.6570172, -122.3297942 47.6569797, -122.3298087 47.6569799, -122.3298094 47.6569553, -122.3298586 47.656956, -122.3298587 47.6569515, -122.3299387 47.6569526, -122.3299385 47.6569591, -122.3300223 47.6569602, -122.3300198 47.6570468))",POINT (-122.329910555129 47.65700052670223),163.7,12
,1371,216274314.0,,yes,,,"POLYGON ((-122.3292234 47.6569577, -122.3293801 47.6569572, -122.3293801 47.6569526, -122.329438 47.6569524, -122.3294383 47.6569883, -122.3294653 47.6569882, -122.3294655 47.6570198, -122.3293879 47.6570201, -122.329388 47.6570283, -122.3292495 47.6570287, -122.3292494 47.6570191, -122.3292238 47.6570191, -122.3292234 47.6569577))",POINT (-122.3293381809007 47.65699155724581),131.2,12
,1372,216274315.0,,yes,,,"POLYGON ((-122.3329875 47.6571072, -122.3327752 47.6571069, -122.3327753 47.6570553, -122.3327876 47.6570553, -122.3327877 47.6570244, -122.3329872 47.6570247, -122.3329872 47.6570332, -122.3330352 47.6570333, -122.333035 47.657093, -122.3329876 47.6570929, -122.3329875 47.6571072))",POINT (-122.3329017685393 47.65706591433698),166.6,11
,1373,216274316.0,,yes,,,"POLYGON ((-122.3310366 47.6571125, -122.331212 47.6571149, -122.3312098 47.6571878, -122.3311917 47.6571875, -122.3311914 47.6571964, -122.3310341 47.6571942, -122.3310366 47.6571125))",POINT (-122.331122188022 47.65715413913398),118.3,11
,1374,216274317.0,,yes,,,"POLYGON ((-122.3286601 47.6571206, -122.3288383 47.6571206, -122.3288382 47.6571851, -122.3287682 47.6571851, -122.3287682 47.6572029, -122.3286796 47.6572029, -122.3286796 47.6571872, -122.32866 47.6571872, -122.3286601 47.6571206))",POINT (-122.3287458646245 47.65715790385075),109.4,12
,1375,216274318.0,,yes,,,"POLYGON ((-122.3335991 47.6571806, -122.3333864 47.6571792, -122.3333865 47.6571722, -122.3333564 47.6571719, -122.3333568 47.6571462, -122.3333504 47.6571414, -122.3333506 47.6571251, -122.3333571 47.6571222, -122.3333574 47.6570972, -122.3334472 47.6570978, -122.3334473 47.6570908, -122.3335271 47.6570914, -122.3335269 47.6570996, -122.3336088 47.6571001, -122.3336082 47.6571388, -122.3335997 47.6571387, -122.3335991 47.6571806))",POINT (-122.3334804706856 47.65713715971657),171.7,11
,1376,216274319.0,,yes,,,"POLYGON ((-122.3297976 47.6570933, -122.3300173 47.6570959, -122.3300151 47.6571835, -122.3297965 47.657181, -122.3297973 47.6571476, -122.329777 47.6571474, -122.3297782 47.6570986, -122.3297975 47.6570989, -122.3297976 47.6570933))",POINT (-122.3299009848725 47.65713766287968),168.3,12
,1377,216274320.0,,yes,,,"POLYGON ((-122.3295286 47.6571742, -122.329384 47.6571749, -122.3293837 47.6571525, -122.3292453 47.6571532, -122.3292452 47.6571484, -122.3292235 47.6571485, -122.3292232 47.6571131, -122.3292423 47.657113, -122.3292419 47.6570707, -122.3293584 47.6570701, -122.3293585 47.6570796, -122.3294575 47.6570792, -122.3294577 47.6570935, -122.3294851 47.6570933, -122.329485 47.6570813, -122.3295431 47.657081, -122.3295435 47.657116, -122.3295279 47.6571161, -122.3295286 47.6571742))",POINT (-122.3293878584915 47.65712076377844),216.3,12
,1378,216274321.0,,yes,,,"POLYGON ((-122.332994 47.6572066, -122.3327653 47.6572061, -122.3327657 47.6571292, -122.3327835 47.6571292, -122.3327835 47.6571194, -122.3328098 47.6571195, -122.3328098 47.6571248, -122.333011 47.6571253, -122.3330109 47.6571505, -122.3329943 47.6571505, -122.332994 47.6572066))",POINT (-122.3328823696891 47.65716489636888),159.3,11
,1379,216274322.0,,yes,,,"POLYGON ((-122.3315898 47.6571475, -122.3318253 47.6571515, -122.3318244 47.6571764, -122.3318624 47.6571771, -122.3318611 47.6572127, -122.3318068 47.6572118, -122.3318064 47.6572227, -122.3315876 47.6572189, -122.3315881 47.6572058, -122.3315786 47.6572056, -122.3315804 47.6571588, -122.3315894 47.657159, -122.3315898 47.6571475))",POINT (-122.3317124931571 47.65718552250637),153.8,11
