iteration,mode_type,zone_id,node_id,d_zone_id,connected_flag,pred,label_cost,pred_link_cost,x_coord,y_coord,geometry
1,auto,1,-2,2,1,2,18.611019,0.000170,-112.029867,33.655286,"LINESTRING (-112.029867 33.655286,-112.029867 33.655286)"
1,info,1,-2,2,1,2,18.611019,0.000170,-112.029867,33.655286,"LINESTRING (-112.029867 33.655286,-112.029867 33.655286)"
0,auto,1,-4,4,1,4,3.842700,0.000170,-112.182704,33.667637,"LINESTRING (-112.182704 33.667637,-112.182704 33.667637)"
0,info,1,-4,4,1,4,3.842700,0.000170,-112.182704,33.667637,"LINESTRING (-112.182704 33.667637,-112.182704 33.667637)"
1,auto,1,-4,4,1,4,3.842700,0.000170,-112.182704,33.667637,"LINESTRING (-112.182704 33.667637,-112.182704 33.667637)"
1,info,1,-4,4,1,4,3.842700,0.000170,-112.182704,33.667637,"LINESTRING (-112.182704 33.667637,-112.182704 33.667637)"
0,auto,1,-42,42,1,42,9.974866,0.000170,-112.119622,33.671412,"LINESTRING (-112.119622 33.671412,-112.119622 33.671412)"
0,info,1,-42,42,1,42,9.974866,0.000170,-112.119622,33.671412,"LINESTRING (-112.119622 33.671412,-112.119622 33.671412)"
1,auto,1,-42,42,1,42,9.974866,0.000170,-112.119622,33.671412,"LINESTRING (-112.119622 33.671412,-112.119622 33.671412)"
1,info,1,-42,42,1,42,9.974866,0.000170,-112.119622,33.671412,"LINESTRING (-112.119622 33.671412,-112.119622 33.671412)"
0,auto,1,-43,43,1,43,10.478803,0.000170,-112.116949,33.634858,"LINESTRING (-112.116949 33.634858,-112.116949 33.634858)"
0,info,1,-43,43,1,43,10.478803,0.000170,-112.116949,33.634858,"LINESTRING (-112.116949 33.634858,-112.116949 33.634858)"
1,auto,1,-43,43,1,43,10.478803,0.000170,-112.116949,33.634858,"LINESTRING (-112.116949 33.634858,-112.116949 33.634858)"
1,info,1,-43,43,1,43,10.478803,0.000170,-112.116949,33.634858,"LINESTRING (-112.116949 33.634858,-112.116949 33.634858)"
