od_seq_id,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,mode_type,demand_period,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,volume_s0,avg_tt_s0,avg_distance_km_s0,avg_cost_s0,
1,7,15,6,14,19,6,auto,am,0,-111.929153,40.555761,-111.910059,40.625783,20.35,15.17,8.38,0.00,
1,7,16,6,15,19,7,auto,am,0,-111.929153,40.555761,-111.929192,40.626782,25.40,19.61,9.93,0.00,
1,7,17,6,16,19,17,auto,am,0,-111.929153,40.555761,-111.933868,40.616707,19.81,9.94,5.57,0.00,
1,7,18,6,17,19,8,auto,am,0,-111.929153,40.555761,-111.934202,40.630776,19.29,10.39,6.31,0.00,
1,7,19,6,18,19,9,auto,am,0,-111.929153,40.555761,-111.933963,40.567876,25.12,14.27,5.84,0.00,
1,7,20,6,19,19,9,auto,am,0,-111.929153,40.555761,-111.924114,40.567177,18.71,4.16,1.54,0.00,
1,7,21,6,20,19,10,auto,am,0,-111.929153,40.555761,-111.913648,40.554715,50.10,9.73,2.92,0.00,
1,7,24,6,21,19,11,auto,am,0,-111.929153,40.555761,-111.907451,40.592344,65.65,28.11,5.99,0.00,
1,7,25,6,22,19,12,auto,am,0,-111.929153,40.555761,-111.923428,40.584054,4.47,8.47,4.20,0.00,
1,7,26,6,23,19,12,auto,am,0,-111.929153,40.555761,-111.921418,40.591609,8.81,8.86,4.49,0.00,
1,7,27,6,24,19,13,auto,am,0,-111.929153,40.555761,-111.943605,40.584092,13.59,31.90,20.44,0.00,
1,7,28,6,25,19,14,auto,am,0,-111.929153,40.555761,-111.911824,40.577722,20.12,12.73,4.35,0.00,
1,7,31,6,27,19,1,auto,am,0,-111.929153,40.555761,-111.944074,40.606326,26.89,5.38,3.52,0.00,
1,7,32,6,28,19,15,auto,am,0,-111.929153,40.555761,-111.943375,40.616454,17.93,6.76,4.56,0.00,
1,7,33,6,29,19,16,auto,am,0,-111.929153,40.555761,-111.943535,40.568001,7.79,25.16,12.88,0.00,
1,7,34,6,30,19,1,auto,am,0,-111.929153,40.555761,-111.934408,40.607297,44.19,8.63,4.53,0.00,
1,7,35,6,31,19,17,auto,am,0,-111.929153,40.555761,-111.924502,40.617134,6.43,19.96,9.75,0.00,
1,7,36,6,32,19,4,auto,am,0,-111.929153,40.555761,-111.908054,40.616174,10.22,16.34,8.17,0.00,
1,7,37,6,33,19,18,auto,am,0,-111.929153,40.555761,-111.934352,40.576870,20.49,5.94,2.85,0.00,
1,7,38,6,34,19,19,auto,am,0,-111.929153,40.555761,-111.936589,40.553565,17.88,23.52,10.08,0.00,
1,7,39,6,35,19,14,auto,am,0,-111.929153,40.555761,-111.908153,40.571760,7.09,9.88,4.03,0.00,
1,7,40,6,36,19,17,auto,am,0,-111.929153,40.555761,-111.915638,40.613722,3.15,14.38,7.60,0.00,
1,7,41,6,37,19,20,auto,am,0,-111.929153,40.555761,-111.938760,40.630427,86.40,5.23,4.14,0.00,
1,8,1,7,0,10,20,auto,am,0,-111.902749,40.557151,-111.942300,40.624038,3.13,46.62,12.51,0.00,
1,8,2,7,1,10,1,auto,am,0,-111.902749,40.557151,-111.943739,40.609520,2.34,39.23,9.33,0.00,
1,8,3,7,2,10,13,auto,am,0,-111.902749,40.557151,-111.943604,40.587762,4.73,239.67,42.76,0.00,
1,8,4,7,3,10,16,auto,am,0,-111.902749,40.557151,-111.944442,40.573253,0.23,21.15,18.28,0.00,
1,8,5,7,4,10,16,auto,am,0,-111.902749,40.557151,-111.943762,40.562247,1.62,17.20,14.81,0.00,
1,8,6,7,5,10,19,auto,am,0,-111.902749,40.557151,-111.938753,40.552997,2.17,20.55,18.15,0.00,
1,8,7,7,6,10,19,auto,am,0,-111.902749,40.557151,-111.929153,40.555761,1.52,3.86,3.21,0.00,
1,8,9,7,8,10,2,auto,am,0,-111.902749,40.557151,-111.899113,40.558973,10.39,1.57,0.81,0.00,
1,8,10,7,9,10,2,auto,am,0,-111.902749,40.557151,-111.897106,40.569721,0.68,5.14,1.39,0.00,
1,8,11,7,10,10,11,auto,am,0,-111.902749,40.557151,-111.901030,40.587971,13.86,18.84,2.77,0.00,
1,8,12,7,11,10,3,auto,am,0,-111.902749,40.557151,-111.906610,40.605960,0.37,30.22,4.55,0.00,
1,8,13,7,12,10,4,auto,am,0,-111.902749,40.557151,-111.902804,40.610814,7.03,34.30,5.44,0.00,
1,8,14,7,13,10,5,auto,am,0,-111.902749,40.557151,-111.901884,40.620828,8.63,36.00,6.50,0.00,
1,8,15,7,14,10,6,auto,am,0,-111.902749,40.557151,-111.910059,40.625783,3.23,35.50,6.16,0.00,
1,8,16,7,15,10,7,auto,am,0,-111.902749,40.557151,-111.929192,40.626782,4.04,37.59,7.82,0.00,
1,8,17,7,16,10,17,auto,am,0,-111.902749,40.557151,-111.933868,40.616707,3.15,38.86,8.29,0.00,
1,8,18,7,17,10,8,auto,am,0,-111.902749,40.557151,-111.934202,40.630776,3.07,39.43,8.75,0.00,
1,8,19,7,18,10,9,auto,am,0,-111.902749,40.557151,-111.933963,40.567876,3.99,13.57,10.54,0.00,
1,8,20,7,19,10,9,auto,am,0,-111.902749,40.557151,-111.924114,40.567177,2.97,3.62,2.65,0.00,
1,8,21,7,20,10,10,auto,am,0,-111.902749,40.557151,-111.913648,40.554715,7.96,5.44,1.38,0.00,
1,8,24,7,21,10,11,auto,am,0,-111.902749,40.557151,-111.907451,40.592344,10.43,22.10,3.21,0.00,
1,8,25,7,22,10,12,auto,am,0,-111.902749,40.557151,-111.923428,40.584054,0.71,26.43,3.81,0.00,
1,8,26,7,23,10,12,auto,am,0,-111.902749,40.557151,-111.921418,40.591609,1.40,26.41,3.82,0.00,
1,8,27,7,24,10,13,auto,am,0,-111.902749,40.557151,-111.943605,40.584092,2.16,32.55,24.37,0.00,
1,8,28,7,25,10,14,auto,am,0,-111.902749,40.557151,-111.911824,40.577722,3.20,6.47,1.55,0.00,
1,8,31,7,27,10,1,auto,am,0,-111.902749,40.557151,-111.944074,40.606326,4.27,38.92,8.81,0.00,
1,8,32,7,28,10,15,auto,am,0,-111.902749,40.557151,-111.943375,40.616454,2.85,45.78,11.41,0.00,
1,8,33,7,29,10,16,auto,am,0,-111.902749,40.557151,-111.943535,40.568001,1.24,20.25,16.83,0.00,
1,8,34,7,30,10,1,auto,am,0,-111.902749,40.557151,-111.934408,40.607297,7.02,35.20,6.71,0.00,
1,8,35,7,31,10,17,auto,am,0,-111.902749,40.557151,-111.924502,40.617134,1.02,37.97,7.69,0.00,
1,8,36,7,32,10,4,auto,am,0,-111.902749,40.557151,-111.908054,40.616174,1.62,34.85,5.57,0.00,
1,8,37,7,33,10,18,auto,am,0,-111.902749,40.557151,-111.934352,40.576870,3.26,8.45,3.65,0.00,
1,8,38,7,34,10,19,auto,am,0,-111.902749,40.557151,-111.936589,40.553565,2.84,22.97,17.22,0.00,
1,8,39,7,35,10,14,auto,am,0,-111.902749,40.557151,-111.908153,40.571760,1.13,5.15,1.34,0.00,
1,8,40,7,36,10,17,auto,am,0,-111.902749,40.557151,-111.915638,40.613722,0.50,34.90,5.81,0.00,
1,8,41,7,37,10,20,auto,am,0,-111.902749,40.557151,-111.938760,40.630427,13.73,39.90,11.84,0.00,
1,9,1,8,0,2,20,auto,am,0,-111.899113,40.558973,-111.942300,40.624038,14.93,96.36,25.40,0.00,
1,9,2,8,1,2,1,auto,am,0,-111.899113,40.558973,-111.943739,40.609520,11.19,100.86,23.79,0.00,
1,9,3,8,2,2,13,auto,am,0,-111.899113,40.558973,-111.943604,40.587762,22.57,230.96,41.96,0.00,
1,9,4,8,3,2,16,auto,am,0,-111.899113,40.558973,-111.944442,40.573253,1.08,23.97,19.14,0.00,
1,9,5,8,4,2,16,auto,am,0,-111.899113,40.558973,-111.943762,40.562247,7.75,21.05,16.74,0.00,
1,9,6,8,5,2,19,auto,am,0,-111.899113,40.558973,-111.938753,40.552997,10.34,23.84,19.61,0.00,
1,9,7,8,6,2,19,auto,am,0,-111.899113,40.558973,-111.929153,40.555761,7.27,13.60,10.36,0.00,
1,9,8,8,7,2,10,auto,am,0,-111.899113,40.558973,-111.902749,40.557151,1.15,2.50,1.29,0.00,
1,9,10,8,9,2,2,auto,am,0,-111.899113,40.558973,-111.897106,40.569721,3.25,14.73,3.92,0.00,
1,9,11,8,10,2,11,auto,am,0,-111.899113,40.558973,-111.901030,40.587971,66.18,69.33,10.38,0.00,
1,9,12,8,11,2,3,auto,am,0,-111.899113,40.558973,-111.906610,40.605960,1.77,78.34,11.88,0.00,
1,9,13,8,12,2,4,auto,am,0,-111.899113,40.558973,-111.902804,40.610814,33.57,127.07,20.24,0.00,
1,9,14,8,13,2,5,auto,am,0,-111.899113,40.558973,-111.901884,40.620828,41.19,134.29,24.29,0.00,
1,9,15,8,14,2,6,auto,am,0,-111.899113,40.558973,-111.910059,40.625783,15.44,115.41,20.08,0.00,
1,9,16,8,15,2,7,auto,am,0,-111.899113,40.558973,-111.929192,40.626782,19.27,131.95,27.37,0.00,
1,9,17,8,16,2,17,auto,am,0,-111.899113,40.558973,-111.933868,40.616707,15.03,109.78,23.00,0.00,
1,9,18,8,17,2,8,auto,am,0,-111.899113,40.558973,-111.934202,40.630776,14.63,128.03,28.25,0.00,
1,9,19,8,18,2,9,auto,am,0,-111.899113,40.558973,-111.933963,40.567876,19.05,20.04,14.52,0.00,
1,9,20,8,19,2,9,auto,am,0,-111.899113,40.558973,-111.924114,40.567177,14.19,14.89,9.98,0.00,
1,9,21,8,20,2,10,auto,am,0,-111.899113,40.558973,-111.913648,40.554715,38.00,22.08,5.52,0.00,
1,9,24,8,21,2,11,auto,am,0,-111.899113,40.558973,-111.907451,40.592344,49.79,80.81,11.97,0.00,
1,9,25,8,22,2,12,auto,am,0,-111.899113,40.558973,-111.923428,40.584054,3.39,66.76,9.70,0.00,
1,9,26,8,23,2,12,auto,am,0,-111.899113,40.558973,-111.921418,40.591609,6.68,70.93,10.34,0.00,
1,9,27,8,24,2,13,auto,am,0,-111.899113,40.558973,-111.943605,40.584092,10.31,38.48,27.90,0.00,
1,9,28,8,25,2,14,auto,am,0,-111.899113,40.558973,-111.911824,40.577722,15.26,25.32,6.02,0.00,
1,9,31,8,27,2,1,auto,am,0,-111.899113,40.558973,-111.944074,40.606326,20.40,106.41,23.73,0.00,
1,9,32,8,28,2,15,auto,am,0,-111.899113,40.558973,-111.943375,40.616454,13.60,94.27,23.11,0.00,
1,9,33,8,29,2,16,auto,am,0,-111.899113,40.558973,-111.943535,40.568001,5.91,23.81,18.53,0.00,
1,9,34,8,30,2,1,auto,am,0,-111.899113,40.558973,-111.934408,40.607297,33.52,119.51,22.24,0.00,
1,9,35,8,31,2,17,auto,am,0,-111.899113,40.558973,-111.924502,40.617134,4.88,122.67,24.90,0.00,
1,9,36,8,32,2,4,auto,am,0,-111.899113,40.558973,-111.908054,40.616174,7.75,96.58,15.51,0.00,
1,9,37,8,33,2,18,auto,am,0,-111.899113,40.558973,-111.934352,40.576870,15.54,32.56,13.67,0.00,
1,9,38,8,34,2,19,auto,am,0,-111.899113,40.558973,-111.936589,40.553565,13.56,26.20,18.46,0.00,
1,9,39,8,35,2,14,auto,am,0,-111.899113,40.558973,-111.908153,40.571760,5.38,16.43,4.21,0.00,
1,9,40,8,36,2,17,auto,am,0,-111.899113,40.558973,-111.915638,40.613722,2.39,88.50,14.80,0.00,
1,9,41,8,37,2,20,auto,am,0,-111.899113,40.558973,-111.938760,40.630427,65.53,104.09,28.02,0.00,
1,10,1,9,0,2,20,auto,am,0,-111.897106,40.569721,-111.942300,40.624038,0.98,41.51,12.44,0.00,
1,10,2,9,1,2,1,auto,am,0,-111.897106,40.569721,-111.943739,40.609520,0.73,34.61,9.29,0.00,
1,10,3,9,2,2,13,auto,am,0,-111.897106,40.569721,-111.943604,40.587762,1.48,174.60,35.97,0.00,
1,10,4,9,3,2,16,auto,am,0,-111.897106,40.569721,-111.944442,40.573253,0.07,5.76,4.12,0.00,
1,10,5,9,4,2,16,auto,am,0,-111.897106,40.569721,-111.943762,40.562247,0.51,26.02,18.22,0.00,
1,10,6,9,5,2,19,auto,am,0,-111.897106,40.569721,-111.938753,40.552997,0.68,28.23,20.55,0.00,
1,10,7,9,6,2,19,auto,am,0,-111.897106,40.569721,-111.929153,40.555761,0.48,6.25,4.19,0.00,
1,10,8,9,7,2,10,auto,am,0,-111.897106,40.569721,-111.902749,40.557151,0.08,2.90,1.39,0.00,
1,10,9,9,8,2,2,auto,am,0,-111.897106,40.569721,-111.899113,40.558973,3.26,4.81,2.12,0.00,
1,10,11,9,10,2,11,auto,am,0,-111.897106,40.569721,-111.901030,40.587971,4.34,9.57,2.85,0.00,
1,10,12,9,11,2,3,auto,am,0,-111.897106,40.569721,-111.906610,40.605960,0.12,26.91,4.44,0.00,
1,10,13,9,12,2,4,auto,am,0,-111.897106,40.569721,-111.902804,40.610814,2.20,30.98,5.33,0.00,
1,10,14,9,13,2,5,auto,am,0,-111.897106,40.569721,-111.901884,40.620828,2.70,32.69,6.39,0.00,
1,10,15,9,14,2,6,auto,am,0,-111.897106,40.569721,-111.910059,40.625783,1.01,32.19,6.05,0.00,
1,10,16,9,15,2,7,auto,am,0,-111.897106,40.569721,-111.929192,40.626782,1.26,33.98,7.72,0.00,
1,10,17,9,16,2,17,auto,am,0,-111.897106,40.569721,-111.933868,40.616707,0.99,34.89,8.23,0.00,
1,10,18,9,17,2,8,auto,am,0,-111.897106,40.569721,-111.934202,40.630776,0.96,36.12,8.57,0.00,
1,10,19,9,18,2,9,auto,am,0,-111.897106,40.569721,-111.933963,40.567876,1.25,5.44,3.63,0.00,
1,10,20,9,19,2,9,auto,am,0,-111.897106,40.569721,-111.924114,40.567177,0.93,4.48,2.91,0.00,
1,10,21,9,20,2,10,auto,am,0,-111.897106,40.569721,-111.913648,40.554715,2.49,7.83,2.36,0.00,
1,10,24,9,21,2,11,auto,am,0,-111.897106,40.569721,-111.907451,40.592344,3.27,12.51,3.31,0.00,
1,10,25,9,22,2,12,auto,am,0,-111.897106,40.569721,-111.923428,40.584054,0.22,23.10,3.70,0.00,
1,10,26,9,23,2,12,auto,am,0,-111.897106,40.569721,-111.921418,40.591609,0.44,23.09,3.71,0.00,
1,10,27,9,24,2,13,auto,am,0,-111.897106,40.569721,-111.943605,40.584092,0.68,16.41,6.78,0.00,
1,10,28,9,25,2,14,auto,am,0,-111.897106,40.569721,-111.911824,40.577722,1.00,3.20,1.38,0.00,
1,10,31,9,27,2,1,auto,am,0,-111.897106,40.569721,-111.944074,40.606326,1.34,34.43,8.81,0.00,
1,10,32,9,28,2,15,auto,am,0,-111.897106,40.569721,-111.943375,40.616454,0.89,40.66,11.37,0.00,
1,10,33,9,29,2,16,auto,am,0,-111.897106,40.569721,-111.943535,40.568001,0.39,9.52,6.75,0.00,
1,10,34,9,30,2,1,auto,am,0,-111.897106,40.569721,-111.934408,40.607297,2.20,31.46,6.51,0.00,
1,10,35,9,31,2,17,auto,am,0,-111.897106,40.569721,-111.924502,40.617134,0.32,32.50,7.14,0.00,
1,10,36,9,32,2,4,auto,am,0,-111.897106,40.569721,-111.908054,40.616174,0.51,31.53,5.46,0.00,
1,10,37,9,33,2,18,auto,am,0,-111.897106,40.569721,-111.934352,40.576870,1.02,5.18,3.48,0.00,
1,10,38,9,34,2,19,auto,am,0,-111.897106,40.569721,-111.936589,40.553565,0.89,29.57,19.03,0.00,
1,10,39,9,35,2,14,auto,am,0,-111.897106,40.569721,-111.908153,40.571760,0.35,1.88,1.18,0.00,
1,10,40,9,36,2,17,auto,am,0,-111.897106,40.569721,-111.915638,40.613722,0.16,31.58,5.70,0.00,
1,10,41,9,37,2,20,auto,am,0,-111.897106,40.569721,-111.938760,40.630427,4.30,35.13,11.88,0.00,
1,11,1,10,0,11,20,auto,am,0,-111.901030,40.587971,-111.942300,40.624038,19.91,13.13,10.22,0.00,
1,11,2,10,1,11,1,auto,am,0,-111.901030,40.587971,-111.943739,40.609520,14.93,10.53,7.93,0.00,
1,11,3,10,2,11,13,auto,am,0,-111.901030,40.587971,-111.943604,40.587762,30.10,35.61,25.84,0.00,
1,11,4,10,3,11,16,auto,am,0,-111.901030,40.587971,-111.944442,40.573253,1.45,37.03,28.52,0.00,
1,11,5,10,4,11,16,auto,am,0,-111.901030,40.587971,-111.943762,40.562247,10.34,46.55,29.91,0.00,
1,11,6,10,5,11,19,auto,am,0,-111.901030,40.587971,-111.938753,40.552997,13.79,48.53,32.36,0.00,
1,11,7,10,6,11,19,auto,am,0,-111.901030,40.587971,-111.929153,40.555761,9.69,9.18,5.43,0.00,
1,11,8,10,7,11,10,auto,am,0,-111.901030,40.587971,-111.902749,40.557151,1.54,5.83,2.63,0.00,
1,11,9,10,8,11,2,auto,am,0,-111.901030,40.587971,-111.899113,40.558973,66.14,10.90,4.73,0.00,
1,11,10,10,9,11,2,auto,am,0,-111.901030,40.587971,-111.897106,40.569721,4.34,4.78,2.51,0.00,
1,11,12,10,11,11,3,auto,am,0,-111.901030,40.587971,-111.906610,40.605960,2.36,7.46,3.10,0.00,
1,11,13,10,12,11,4,auto,am,0,-111.901030,40.587971,-111.902804,40.610814,44.78,11.53,3.98,0.00,
1,11,14,10,13,11,5,auto,am,0,-111.901030,40.587971,-111.901884,40.620828,54.94,13.24,5.04,0.00,
1,11,15,10,14,11,6,auto,am,0,-111.901030,40.587971,-111.910059,40.625783,20.59,12.74,4.71,0.00,
1,11,16,10,15,11,7,auto,am,0,-111.901030,40.587971,-111.929192,40.626782,25.70,14.52,6.38,0.00,
1,11,17,10,16,11,17,auto,am,0,-111.901030,40.587971,-111.933868,40.616707,20.04,14.87,8.18,0.00,
1,11,18,10,17,11,8,auto,am,0,-111.901030,40.587971,-111.934202,40.630776,19.51,15.93,7.27,0.00,
1,11,19,10,18,11,9,auto,am,0,-111.901030,40.587971,-111.933963,40.567876,25.41,12.25,8.03,0.00,
1,11,20,10,19,11,9,auto,am,0,-111.901030,40.587971,-111.924114,40.567177,18.93,7.41,4.15,0.00,
1,11,21,10,20,11,10,auto,am,0,-111.901030,40.587971,-111.913648,40.554715,50.68,10.76,3.60,0.00,
1,11,24,10,21,11,11,auto,am,0,-111.901030,40.587971,-111.907451,40.592344,66.41,4.35,1.01,0.00,
1,11,25,10,22,11,12,auto,am,0,-111.901030,40.587971,-111.923428,40.584054,4.52,3.62,2.37,0.00,
1,11,26,10,23,11,12,auto,am,0,-111.901030,40.587971,-111.921418,40.591609,8.91,3.60,2.38,0.00,
1,11,27,10,24,11,13,auto,am,0,-111.901030,40.587971,-111.943605,40.584092,13.75,36.85,26.08,0.00,
1,11,28,10,25,11,14,auto,am,0,-111.901030,40.587971,-111.911824,40.577722,20.36,3.07,1.67,0.00,
1,11,31,10,27,11,1,auto,am,0,-111.901030,40.587971,-111.944074,40.606326,27.21,11.59,8.31,0.00,
1,11,32,10,28,11,15,auto,am,0,-111.901030,40.587971,-111.943375,40.616454,18.14,12.52,9.18,0.00,
1,11,33,10,29,11,16,auto,am,0,-111.901030,40.587971,-111.943535,40.568001,7.88,50.29,38.58,0.00,
1,11,34,10,30,11,1,auto,am,0,-111.901030,40.587971,-111.934408,40.607297,44.71,10.49,6.61,0.00,
1,11,35,10,31,11,17,auto,am,0,-111.901030,40.587971,-111.924502,40.617134,6.50,19.27,8.69,0.00,
1,11,36,10,32,11,4,auto,am,0,-111.901030,40.587971,-111.908054,40.616174,10.34,12.10,4.12,0.00,
1,11,37,10,33,11,18,auto,am,0,-111.901030,40.587971,-111.934352,40.576870,20.73,23.81,16.91,0.00,
1,11,38,10,34,11,19,auto,am,0,-111.901030,40.587971,-111.936589,40.553565,18.09,49.35,28.77,0.00,
1,11,39,10,35,11,14,auto,am,0,-111.901030,40.587971,-111.908153,40.571760,7.18,4.81,2.42,0.00,
1,11,40,10,36,11,17,auto,am,0,-111.901030,40.587971,-111.915638,40.613722,3.19,12.15,4.36,0.00,
1,11,41,10,37,11,20,auto,am,0,-111.901030,40.587971,-111.938760,40.630427,87.41,12.48,10.74,0.00,
1,12,1,11,0,3,20,auto,am,0,-111.906610,40.605960,-111.942300,40.624038,13.20,34.62,18.12,0.00,
1,12,2,11,1,3,1,auto,am,0,-111.906610,40.605960,-111.943739,40.609520,9.89,7.47,3.69,0.00,
1,12,3,11,2,3,13,auto,am,0,-111.906610,40.605960,-111.943604,40.587762,19.95,3.61,2.09,0.00,
1,12,4,11,3,3,16,auto,am,0,-111.906610,40.605960,-111.944442,40.573253,0.96,2.45,1.51,0.00,
1,12,5,11,4,3,16,auto,am,0,-111.906610,40.605960,-111.943762,40.562247,6.85,5.68,3.35,0.00,
1,12,6,11,5,3,19,auto,am,0,-111.906610,40.605960,-111.938753,40.552997,9.14,6.03,3.65,0.00,
1,12,7,11,6,3,19,auto,am,0,-111.906610,40.605960,-111.929153,40.555761,6.43,16.62,7.62,0.00,
1,12,8,11,7,3,10,auto,am,0,-111.906610,40.605960,-111.902749,40.557151,1.02,14.65,4.76,0.00,
1,12,9,11,8,3,2,auto,am,0,-111.906610,40.605960,-111.899113,40.558973,43.84,25.11,8.06,0.00,
1,12,10,11,9,3,2,auto,am,0,-111.906610,40.605960,-111.897106,40.569721,2.88,13.58,4.57,0.00,
1,12,11,11,10,3,11,auto,am,0,-111.906610,40.605960,-111.901030,40.587971,58.51,10.53,3.01,0.00,
1,12,13,11,12,3,4,auto,am,0,-111.906610,40.605960,-111.902804,40.610814,29.68,5.23,1.51,0.00,
1,12,14,11,13,3,5,auto,am,0,-111.906610,40.605960,-111.901884,40.620828,36.41,6.93,2.57,0.00,
1,12,15,11,14,3,6,auto,am,0,-111.906610,40.605960,-111.910059,40.625783,13.65,6.43,2.24,0.00,
1,12,16,11,15,3,7,auto,am,0,-111.906610,40.605960,-111.929192,40.626782,17.03,8.22,3.91,0.00,
1,12,17,11,16,3,17,auto,am,0,-111.906610,40.605960,-111.933868,40.616707,13.28,9.00,4.08,0.00,
1,12,18,11,17,3,8,auto,am,0,-111.906610,40.605960,-111.934202,40.630776,12.93,9.63,4.80,0.00,
1,12,19,11,18,3,9,auto,am,0,-111.906610,40.605960,-111.933963,40.567876,16.84,5.45,2.83,0.00,
1,12,20,11,19,3,9,auto,am,0,-111.906610,40.605960,-111.924114,40.567177,12.54,16.13,6.92,0.00,
1,12,21,11,20,3,10,auto,am,0,-111.906610,40.605960,-111.913648,40.554715,33.59,19.60,5.73,0.00,
1,12,24,11,21,3,11,auto,am,0,-111.906610,40.605960,-111.907451,40.592344,44.02,9.91,2.32,0.00,
1,12,25,11,22,3,12,auto,am,0,-111.906610,40.605960,-111.923428,40.584054,3.00,11.49,4.00,0.00,
1,12,26,11,23,3,12,auto,am,0,-111.906610,40.605960,-111.921418,40.591609,5.91,11.23,4.21,0.00,
1,12,27,11,24,3,13,auto,am,0,-111.906610,40.605960,-111.943605,40.584092,9.11,6.35,3.27,0.00,
1,12,28,11,25,3,14,auto,am,0,-111.906610,40.605960,-111.911824,40.577722,13.49,10.68,3.12,0.00,
1,12,31,11,27,3,1,auto,am,0,-111.906610,40.605960,-111.944074,40.606326,18.03,8.05,3.55,0.00,
1,12,32,11,28,3,15,auto,am,0,-111.906610,40.605960,-111.943375,40.616454,12.03,15.77,8.33,0.00,
1,12,33,11,29,3,16,auto,am,0,-111.906610,40.605960,-111.943535,40.568001,5.22,3.05,1.83,0.00,
1,12,34,11,30,3,1,auto,am,0,-111.906610,40.605960,-111.934408,40.607297,29.63,6.92,2.91,0.00,
1,12,35,11,31,3,17,auto,am,0,-111.906610,40.605960,-111.924502,40.617134,4.31,11.91,5.55,0.00,
1,12,36,11,32,3,4,auto,am,0,-111.906610,40.605960,-111.908054,40.616174,6.86,5.79,1.65,0.00,
1,12,37,11,33,3,18,auto,am,0,-111.906610,40.605960,-111.934352,40.576870,13.74,5.04,2.50,0.00,
1,12,38,11,34,3,19,auto,am,0,-111.906610,40.605960,-111.936589,40.553565,11.99,22.49,11.39,0.00,
1,12,39,11,35,3,14,auto,am,0,-111.906610,40.605960,-111.908153,40.571760,4.76,13.65,4.55,0.00,
1,12,40,11,36,3,17,auto,am,0,-111.906610,40.605960,-111.915638,40.613722,2.12,5.84,1.89,0.00,
1,12,41,11,37,3,20,auto,am,0,-111.906610,40.605960,-111.938760,40.630427,57.94,23.33,12.69,0.00,
1,13,1,12,0,4,20,auto,am,0,-111.902804,40.610814,-111.942300,40.624038,10.11,21.17,18.42,0.00,
1,13,2,12,1,4,1,auto,am,0,-111.902804,40.610814,-111.943739,40.609520,7.58,3.66,3.53,0.00,
1,13,3,12,2,4,13,auto,am,0,-111.902804,40.610814,-111.943604,40.587762,15.29,1.92,1.82,0.00,
1,13,4,12,3,4,16,auto,am,0,-111.902804,40.610814,-111.944442,40.573253,0.73,1.58,1.43,0.00,
1,13,5,12,4,4,16,auto,am,0,-111.902804,40.610814,-111.943762,40.562247,5.25,3.98,3.15,0.00,
1,13,6,12,5,4,19,auto,am,0,-111.902804,40.610814,-111.938753,40.552997,7.00,4.30,3.44,0.00,
1,13,7,12,6,4,19,auto,am,0,-111.902804,40.610814,-111.929153,40.555761,4.92,8.96,5.82,0.00,
1,13,8,12,7,4,10,auto,am,0,-111.902804,40.610814,-111.902749,40.557151,0.78,17.06,5.64,0.00,
1,13,9,12,8,4,2,auto,am,0,-111.902804,40.610814,-111.899113,40.558973,33.59,27.78,9.10,0.00,
1,13,10,12,9,4,2,auto,am,0,-111.902804,40.610814,-111.897106,40.569721,2.20,15.95,5.44,0.00,
1,13,11,12,10,4,11,auto,am,0,-111.902804,40.610814,-111.901030,40.587971,44.83,12.94,3.90,0.00,
1,13,12,12,11,4,3,auto,am,0,-111.902804,40.610814,-111.906610,40.605960,1.20,3.56,1.51,0.00,
1,13,14,12,13,4,5,auto,am,0,-111.902804,40.610814,-111.901884,40.620828,27.90,3.13,2.41,0.00,
1,13,15,12,14,4,6,auto,am,0,-111.902804,40.610814,-111.910059,40.625783,10.46,2.63,2.08,0.00,
1,13,16,12,15,4,7,auto,am,0,-111.902804,40.610814,-111.929192,40.626782,13.05,4.42,3.75,0.00,
1,13,17,12,16,4,17,auto,am,0,-111.902804,40.610814,-111.933868,40.616707,10.18,4.47,3.74,0.00,
1,13,18,12,17,4,8,auto,am,0,-111.902804,40.610814,-111.934202,40.630776,9.91,5.82,4.64,0.00,
1,13,19,12,18,4,9,auto,am,0,-111.902804,40.610814,-111.933963,40.567876,12.90,4.10,2.81,0.00,
1,13,20,12,19,4,9,auto,am,0,-111.902804,40.610814,-111.924114,40.567177,9.61,10.86,6.50,0.00,
1,13,21,12,20,4,10,auto,am,0,-111.902804,40.610814,-111.913648,40.554715,25.74,21.62,7.07,0.00,
1,13,24,12,21,4,11,auto,am,0,-111.902804,40.610814,-111.907451,40.592344,33.73,12.31,3.20,0.00,
1,13,25,12,22,4,12,auto,am,0,-111.902804,40.610814,-111.923428,40.584054,2.29,8.73,4.97,0.00,
1,13,26,12,23,4,12,auto,am,0,-111.902804,40.610814,-111.921418,40.591609,4.53,5.50,3.67,0.00,
1,13,27,12,24,4,13,auto,am,0,-111.902804,40.610814,-111.943605,40.584092,6.98,4.20,3.07,0.00,
1,13,28,12,25,4,14,auto,am,0,-111.902804,40.610814,-111.911824,40.577722,10.34,13.09,4.00,0.00,
1,13,31,12,27,4,1,auto,am,0,-111.902804,40.610814,-111.944074,40.606326,13.82,4.24,3.39,0.00,
1,13,32,12,28,4,15,auto,am,0,-111.902804,40.610814,-111.943375,40.616454,9.21,7.59,7.03,0.00,
1,13,33,12,29,4,16,auto,am,0,-111.902804,40.610814,-111.943535,40.568001,4.00,2.10,1.75,0.00,
