link_seq_id,link_id,link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,link_type_s0,Vam_25nb_auto,Vmd_25nb_auto,Vpm_25nb_auto,VAB_am_25nb_auto,VAB_md_25nb_auto,VAB_pm_25nb_auto,VBA_am_25nb_auto,VBA_md_25nb_auto,VBA_pm_25nb_auto,MEUVABam25nbauto,capABam25nbauto,PENABam25nbauto,DOCABam25nbauto,TTABam_25nb_auto,MEUVABmd25nbauto,capABmd25nbauto,PENABmd25nbauto,DOCABmd25nbauto,TTABmd_25nb_auto,MEUVABpm25nbauto,capABpm25nbauto,PENABpm25nbauto,DOCABpm25nbauto,TTABpm_25nb_auto,MEUVBAam25nbauto,capBAam25nbauto,PENBAam25nbauto,DOCBAam25nbauto,TTBAam_25nb_auto,MEUVBAmd25nbauto,capBAmd25nbauto,PENBAmd25nbauto,DOCBAmd25nbauto,TTBAmd_25nb_auto,MEUVBApm25nbauto,capBApm25nbauto,PENBApm25nbauto,DOCBApm25nbauto,TTBApm_25nb_auto,
66,66,motorway,21,24,"LINESTRING (-96.731078 43.510731, -96.749299 43.503410)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,10258.4,8661.5,14704.0,10258.4,8661.5,14704.0,,,,10258.4,4885.4,0.0,2.100,11.749,8661.5,4885.4,0.0,1.773,7.446,14704.0,4885.4,0.0,3.010,39.929,,,,,,,,,,,,,
67,67,motorway,22,15,"LINESTRING (-96.730977 43.514863, -96.731239 43.529406)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,18250.6,15355.2,24465.6,18250.6,15355.2,24465.6,,,,18250.6,9599.2,0.0,1.901,8.880,15355.2,9599.2,0.0,1.600,5.946,24465.6,9599.2,0.0,2.549,21.989,,,,,,,,,,,,,
68,68,motorway,22,20,"LINESTRING (-96.731235 43.514593, -96.711179 43.515069)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,7004.4,5621.5,10780.7,7004.4,5621.5,10780.7,,,,7004.4,5075.7,0.0,1.380,7.720,5621.5,5075.7,0.0,1.108,6.128,10780.7,5075.7,0.0,2.124,20.264,,,,,,,,,,,,,
69,69,motorway,22,21,"LINESTRING (-96.731506 43.514842, -96.731244 43.510469)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8474.7,7543.8,11966.1,8474.7,7543.8,11966.1,,,,8474.7,5229.9,0.0,1.620,4.068,7543.8,5229.9,0.0,1.442,3.299,11966.1,5229.9,0.0,2.288,10.222,,,,,,,,,,,,,
70,70,motorway,22,23,"LINESTRING (-96.731241 43.515123, -96.750904 43.515123)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,9583.2,8082.4,13912.8,9583.2,8082.4,13912.8,,,,9583.2,5000.0,0.0,1.917,12.097,8082.4,5000.0,0.0,1.616,8.097,13912.8,5000.0,0.0,2.783,39.969,,,,,,,,,,,,,
71,71,motorway,23,14,"LINESTRING (-96.750640 43.514861, -96.750771 43.529309)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8248.6,6589.8,11453.8,8248.6,6589.8,11453.8,,,,8248.6,4924.8,0.0,1.675,8.722,6589.8,4924.8,0.0,1.338,5.923,11453.8,4924.8,0.0,2.326,21.555,,,,,,,,,,,,,
72,72,motorway,23,22,"LINESTRING (-96.750904 43.514593, -96.731241 43.514593)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,9537.3,8041.8,13852.4,9537.3,8041.8,13852.4,,,,9537.3,5000.0,0.0,1.907,11.943,8041.8,5000.0,0.0,1.608,8.015,13852.4,5000.0,0.0,2.770,39.349,,,,,,,,,,,,,
73,73,motorway,23,24,"LINESTRING (-96.751166 43.514820, -96.749462 43.503126)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,7858.9,6157.3,11614.7,7858.9,6157.3,11614.7,,,,7858.9,5078.5,0.0,1.547,3.720,6157.3,5078.5,0.0,1.212,2.648,11614.7,5078.5,0.0,2.287,10.207,,,,,,,,,,,,,
74,74,motorway,24,13,"LINESTRING (-96.749272 43.503419, -96.793448 43.490962)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,11023.8,9103.3,15868.3,11023.8,9103.3,15868.3,,,,11023.8,5091.3,0.0,2.165,17.188,9103.3,5091.3,0.0,1.788,10.133,15868.3,5091.3,0.0,3.117,60.621,,,,,,,,,,,,,
75,75,motorway,24,21,"LINESTRING (-96.749102 43.502919, -96.730880 43.510239)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,10227.4,8624.3,14629.2,10227.4,8624.3,14629.2,,,,10227.4,4885.4,0.0,2.093,11.644,8624.3,4885.4,0.0,1.765,7.370,14629.2,4885.4,0.0,2.994,39.183,,,,,,,,,,,,,
76,76,motorway,24,23,"LINESTRING (-96.748938 43.503202, -96.750642 43.514896)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,7807.6,6121.5,11555.5,7807.6,6121.5,11555.5,,,,7807.6,5078.5,0.0,1.537,3.676,6121.5,5078.5,0.0,1.205,2.633,11555.5,5078.5,0.0,2.275,10.041,,,,,,,,,,,,,
