link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,mode_type_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
19,19,bpr,8,6,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,12605.937,12901.775,-295.838,,2:4309;5:4796;,0.000,0.000,0.000,,,,0.000,12605.937,15.156,7.917,4.921,0.132,2.573,2.573,4898.588,4898.588,0.000,0.000,0.000,1.000,1.000,12605.937,0.955,1.142,2.809,0.000,60.000,51.000,0.400,4.000,3.933,1.968,15669.281,3184.351,15669.281,3184.351,2764.153,2690.000,"LINESTRING (-96.711117 43.562327, -96.711379 43.587588)",12605.937,12605.937,2.573,2.573,60.000,60.000,60.000,60.000,58.749,59.090,59.431,59.773,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.305,59.494,59.684,59.874,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.442,59.594,59.746,59.899,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,12605.937,12605.937,0.000,7.917,0.000,-7.917,2.573,0.000,-2.573,2.809,0.000,-2.809,period-based
19,19,bpr,8,6,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1200_1300,10451.166,-1.000,0.000,,2:3138;5:4498;,0.000,0.000,0.000,,,,0.000,10451.166,8.216,14.606,9.078,0.243,2.134,2.134,4898.588,4898.588,0.000,0.000,0.000,1.000,1.000,10451.166,0.955,1.142,2.268,0.000,60.000,51.000,0.400,4.000,7.665,4.401,12990.884,1431.077,12990.884,1431.077,1082.705,1021.228,"LINESTRING (-96.711117 43.562327, -96.711379 43.587588)",10451.166,10451.166,2.134,2.134,60.000,60.000,60.000,60.000,58.749,59.090,59.431,59.773,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.305,59.494,59.684,59.874,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.442,59.594,59.746,59.899,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,10451.166,10451.166,0.000,14.606,0.000,-14.606,2.134,0.000,-2.134,2.268,0.000,-2.268,period-based
19,19,bpr,8,6,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1600_1700,18829.090,-1.000,0.000,,2:7963;5:5950;,0.000,0.000,0.000,,,,0.000,18829.090,67.487,1.778,1.105,0.030,3.844,3.844,4898.588,4898.588,0.000,0.000,0.000,1.000,1.000,18829.090,0.955,1.142,4.441,0.000,60.000,51.000,0.400,4.000,0.842,0.325,23404.711,21178.645,23404.711,21178.645,20551.010,20440.250,"LINESTRING (-96.711117 43.562327, -96.711379 43.587588)",18829.090,18829.090,3.844,3.844,60.000,60.000,60.000,60.000,58.749,59.090,59.431,59.773,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.305,59.494,59.684,59.874,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.442,59.594,59.746,59.899,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,18829.090,18829.090,0.000,1.778,0.000,-1.778,3.844,0.000,-3.844,4.441,0.000,-4.441,period-based
20,20,bpr,8,7,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,12179.294,12528.570,-349.276,,18:8041;,0.000,0.000,0.000,,,,0.000,12179.294,5.618,32.038,19.912,0.534,1.553,1.553,7841.811,7841.811,0.000,0.000,0.000,1.000,1.000,12179.294,0.955,1.142,1.579,0.000,60.000,51.000,0.400,4.000,19.708,14.638,22708.441,1140.468,22708.441,1140.468,531.504,424.039,"LINESTRING (-96.711359 43.562060, -96.693400 43.563580)",12179.294,12179.294,1.553,1.553,60.000,60.000,60.000,60.000,58.856,59.168,59.480,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.337,59.518,59.699,59.879,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.472,59.616,59.760,59.904,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,12179.294,12179.294,0.000,32.038,0.000,-32.038,1.553,0.000,-1.553,1.579,0.000,-1.579,period-based
20,20,bpr,8,7,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1200_1300,8931.428,-1.000,0.000,,18:5556;,0.000,0.000,0.000,,,,0.000,8931.428,3.757,47.908,29.775,0.798,1.139,1.139,7841.811,7841.811,0.000,0.000,0.000,1.000,1.000,8931.427,0.955,1.142,1.108,0.000,60.000,51.000,0.400,4.000,34.951,31.822,16652.756,559.291,16652.756,559.291,112.720,33.913,"LINESTRING (-96.711359 43.562060, -96.693400 43.563580)",8931.427,8931.427,1.139,1.139,60.000,60.000,60.000,60.000,58.856,59.168,59.480,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.337,59.518,59.699,59.879,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.472,59.616,59.760,59.904,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8931.428,8931.428,0.000,47.908,0.000,-47.908,1.139,0.000,-1.139,1.108,0.000,-1.108,period-based
20,20,bpr,8,7,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1600_1700,19734.842,-1.000,0.000,,18:13102;,0.000,0.000,0.000,,,,0.000,19734.842,21.050,8.551,5.314,0.143,2.517,2.517,7841.811,7841.811,0.000,0.000,0.000,1.000,1.000,19734.843,0.955,1.142,2.739,0.000,60.000,51.000,0.400,4.000,4.269,2.170,36795.852,6923.701,36795.852,6923.701,5936.959,5762.828,"LINESTRING (-96.711359 43.562060, -96.693400 43.563580)",19734.843,19734.843,2.517,2.517,60.000,60.000,60.000,60.000,58.856,59.168,59.480,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.337,59.518,59.699,59.879,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.472,59.616,59.760,59.904,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,19734.842,19734.842,0.000,8.551,0.000,-8.551,2.517,0.000,-2.517,2.739,0.000,-2.739,period-based
21,21,bpr,8,9,1.000000,10.000000,6.215040,10.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6859.379,7211.184,-351.805,,5:1283;10:2388;,0.000,0.000,0.000,,,,0.000,6859.379,15.105,39.722,24.687,0.662,1.358,1.358,5050.193,5050.193,0.000,0.000,0.000,1.000,1.000,6859.379,0.955,1.142,1.355,0.000,60.000,51.000,0.400,4.000,26.443,21.732,42631.316,1726.852,42631.316,1726.852,583.623,381.876,"LINESTRING (-96.711532 43.562542, -96.731392 43.548814)",6859.379,6859.379,1.358,1.358,60.000,60.000,60.000,60.000,58.873,59.181,59.488,59.795,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.385,59.553,59.720,59.888,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.478,59.620,59.763,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6859.379,6859.379,0.000,39.722,0.000,-39.722,1.358,0.000,-1.358,1.355,0.000,-1.355,period-based
21,21,bpr,8,9,1.000000,10.000000,6.215040,10.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1200_1300,3847.952,-1.000,0.000,,5:37;10:1985;,0.000,0.000,0.000,,,,0.000,3847.952,10.506,57.113,35.496,0.952,0.762,0.762,5050.193,5050.193,0.000,0.000,0.000,1.000,1.000,3847.952,0.955,1.142,0.322,0.000,60.000,51.000,0.400,4.000,51.384,50.782,23915.178,673.749,23915.178,673.749,32.423,0.000,"LINESTRING (-96.711532 43.562542, -96.731392 43.548814)",3847.952,3847.952,0.762,0.762,60.000,60.000,60.000,60.000,58.873,59.181,59.488,59.795,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.385,59.553,59.720,59.888,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.478,59.620,59.763,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,3847.952,3847.952,0.000,57.113,0.000,-57.113,0.762,0.000,-0.762,0.322,0.000,-0.322,period-based
21,21,bpr,8,9,1.000000,10.000000,6.215040,10.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1600_1700,11236.517,-1.000,0.000,,5:2349;10:3218;,0.000,0.000,0.000,,,,0.000,11236.517,46.761,12.831,7.975,0.214,2.225,2.225,5050.193,5050.193,0.000,0.000,0.000,1.000,1.000,11236.516,0.955,1.142,2.379,0.000,60.000,51.000,0.400,4.000,6.634,3.689,69835.406,8757.159,69835.406,8757.159,6884.406,6553.920,"LINESTRING (-96.711532 43.562542, -96.731392 43.548814)",11236.516,11236.516,2.225,2.225,60.000,60.000,60.000,60.000,58.873,59.181,59.488,59.795,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.385,59.553,59.720,59.888,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.478,59.620,59.763,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11236.517,11236.517,0.000,12.831,0.000,-12.831,2.225,0.000,-2.225,2.379,0.000,-2.379,period-based
22,22,bpr,8,16,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8283.101,8565.569,-282.468,,10:0;17:1990;18:0;,0.000,0.000,0.000,,,,0.000,8283.101,10.446,28.718,17.848,0.479,1.642,1.642,5045.823,5045.823,0.000,0.000,0.000,1.000,1.000,8283.101,0.955,1.142,1.682,0.000,60.000,51.000,0.400,4.000,17.105,12.146,25739.902,1442.135,25739.902,1442.135,751.877,630.067,"LINESTRING (-96.711647 43.562324, -96.711647 43.546744)",8283.101,8283.101,1.642,1.642,60.000,60.000,60.000,60.000,58.848,59.162,59.476,59.790,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.334,59.516,59.697,59.879,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.476,59.619,59.762,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8283.101,8283.101,0.000,28.718,0.000,-28.718,1.642,0.000,-1.642,1.682,0.000,-1.682,period-based
22,22,bpr,8,16,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1200_1300,6230.490,-1.000,0.000,,10:0;17:2079;,0.000,0.000,0.000,,,,0.000,6230.490,6.744,44.487,27.649,0.741,1.235,1.235,5045.823,5045.823,0.000,0.000,0.000,1.000,1.000,6230.490,0.955,1.142,1.215,0.000,60.000,51.000,0.400,4.000,31.205,27.250,19361.373,700.255,19361.373,700.255,181.048,89.423,"LINESTRING (-96.711647 43.562324, -96.711647 43.546744)",6230.490,6230.490,1.235,1.235,60.000,60.000,60.000,60.000,58.848,59.162,59.476,59.790,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.334,59.516,59.697,59.879,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.476,59.619,59.762,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6230.490,6230.490,0.000,44.487,0.000,-44.487,1.235,0.000,-1.235,1.215,0.000,-1.215,period-based
22,22,bpr,8,16,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1600_1700,11892.924,-1.000,0.000,,10:0;17:2340;18:0;,0.000,0.000,0.000,,,,0.000,11892.924,28.147,10.658,6.624,0.178,2.357,2.357,5045.823,5045.823,0.000,0.000,0.000,1.000,1.000,11892.924,0.955,1.142,2.541,0.000,60.000,51.000,0.400,4.000,5.413,2.884,36957.500,5579.097,36957.500,5579.097,4588.020,4413.124,"LINESTRING (-96.711647 43.562324, -96.711647 43.546744)",11892.924,11892.924,2.357,2.357,60.000,60.000,60.000,60.000,58.848,59.162,59.476,59.790,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.334,59.516,59.697,59.879,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.476,59.619,59.762,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11892.924,11892.924,0.000,10.658,0.000,-10.658,2.357,0.000,-2.357,2.541,0.000,-2.541,period-based
23,23,bpr,9,5,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,15897.607,15636.311,261.296,,4:11065;6:2059;,0.000,0.000,0.000,,,,0.000,15897.607,9.791,30.642,19.044,0.511,1.590,1.590,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,15897.607,0.955,1.142,1.621,0.000,60.000,51.000,0.400,4.000,18.593,13.552,49402.137,2594.114,49402.137,2594.114,1269.313,1035.525,"LINESTRING (-96.730977 43.548602, -96.731304 43.564039)",15897.607,15897.607,1.590,1.590,60.000,60.000,60.000,60.000,58.852,59.165,59.478,59.791,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.339,59.519,59.699,59.880,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.471,59.616,59.760,59.904,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,15897.607,15897.607,0.000,30.642,0.000,-30.642,1.590,0.000,-1.590,1.621,0.000,-1.621,period-based
23,23,bpr,9,5,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1200_1300,10919.033,-1.000,0.000,,4:6896;6:1837;,0.000,0.000,0.000,,,,0.000,10919.033,6.066,49.455,30.737,0.824,1.092,1.092,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,10919.033,0.955,1.142,1.056,0.000,60.000,51.000,0.400,4.000,36.747,34.066,33931.117,1103.932,33931.117,1103.932,194.013,33.439,"LINESTRING (-96.730977 43.548602, -96.731304 43.564039)",10919.033,10919.033,1.092,1.092,60.000,60.000,60.000,60.000,58.852,59.165,59.478,59.791,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.339,59.519,59.699,59.880,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.471,59.616,59.760,59.904,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,10919.033,10919.033,0.000,49.455,0.000,-49.455,1.092,0.000,-1.092,1.056,0.000,-1.056,period-based
23,23,bpr,9,5,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1600_1700,25506.736,-1.000,0.000,,4:18848;6:2434;,0.000,0.000,0.000,,,,0.000,25506.736,36.745,8.164,5.074,0.136,2.551,2.551,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,25506.737,0.955,1.142,2.781,0.000,60.000,51.000,0.400,4.000,4.064,2.046,79262.695,15620.923,79262.695,15620.923,13495.361,13120.263,"LINESTRING (-96.730977 43.548602, -96.731304 43.564039)",25506.737,25506.737,2.551,2.551,60.000,60.000,60.000,60.000,58.852,59.165,59.478,59.791,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.339,59.519,59.699,59.880,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.471,59.616,59.760,59.904,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,25506.736,25506.736,0.000,8.164,0.000,-8.164,2.551,0.000,-2.551,2.781,0.000,-2.781,period-based
24,24,bpr,9,8,1.000000,10.000000,6.215040,10.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6792.143,7156.641,-364.498,,7:2022;16:1115;,0.000,0.000,0.000,,,,0.000,6792.143,14.908,40.247,25.014,0.671,1.345,1.345,5050.193,5050.193,0.000,0.000,0.000,1.000,1.000,6792.143,0.955,1.142,1.339,0.000,60.000,51.000,0.400,4.000,26.944,22.295,42213.445,1687.598,42213.445,1687.598,555.574,355.806,"LINESTRING (-96.731091 43.548379, -96.711231 43.562106)",6792.143,6792.143,1.345,1.345,60.000,60.000,60.000,60.000,58.875,59.181,59.488,59.795,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.387,59.554,59.721,59.889,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.478,59.621,59.763,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6792.143,6792.143,0.000,40.247,0.000,-40.247,1.345,0.000,-1.345,1.339,0.000,-1.339,period-based
24,24,bpr,9,8,1.000000,10.000000,6.215040,10.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1200_1300,3843.848,-1.000,0.000,,7:1215;16:50;,0.000,0.000,0.000,,,,0.000,3843.848,10.503,57.124,35.503,0.952,0.761,0.761,5050.193,5050.193,0.000,0.000,0.000,1.000,1.000,3843.848,0.955,1.142,0.320,0.000,60.000,51.000,0.400,4.000,51.415,50.786,23889.672,672.892,23889.672,672.892,32.251,0.000,"LINESTRING (-96.731091 43.548379, -96.711231 43.562106)",3843.848,3843.848,0.761,0.761,60.000,60.000,60.000,60.000,58.875,59.181,59.488,59.795,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.387,59.554,59.721,59.889,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.478,59.621,59.763,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,3843.848,3843.848,0.000,57.124,0.000,-57.124,0.761,0.000,-0.761,0.320,0.000,-0.320,period-based
24,24,bpr,9,8,1.000000,10.000000,6.215040,10.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1600_1700,11201.508,-1.000,0.000,,7:3464;16:2404;,0.000,0.000,0.000,,,,0.000,11201.508,46.305,12.958,8.053,0.216,2.218,2.218,5050.193,5050.193,0.000,0.000,0.000,1.000,1.000,11201.507,0.955,1.142,2.371,0.000,60.000,51.000,0.400,4.000,6.707,3.738,69617.820,8644.744,69617.820,8644.744,6777.826,6448.370,"LINESTRING (-96.731091 43.548379, -96.711231 43.562106)",11201.507,11201.507,2.218,2.218,60.000,60.000,60.000,60.000,58.875,59.181,59.488,59.795,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.387,59.554,59.721,59.889,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.478,59.621,59.763,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11201.508,11201.508,0.000,12.958,0.000,-12.958,2.218,0.000,-2.218,2.371,0.000,-2.371,period-based
25,25,bpr,9,10,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,21887.953,21936.920,-48.967,,11:2486;15:6049;16:511;17:2340;,0.000,0.000,0.000,,,,0.000,21887.953,5.754,31.281,19.441,0.521,1.573,1.573,13915.788,13915.788,0.000,0.000,0.000,1.000,1.000,21887.954,0.955,1.142,1.601,0.000,60.000,51.000,0.400,4.000,19.100,14.043,40810.355,2099.143,40810.355,2099.143,1004.745,811.616,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",21887.954,21887.954,1.573,1.573,60.000,60.000,60.000,60.000,58.854,59.167,59.479,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.334,59.515,59.697,59.879,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.476,59.619,59.762,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,21887.953,21887.953,0.000,31.281,0.000,-31.281,1.573,0.000,-1.573,1.601,0.000,-1.601,period-based
25,25,bpr,9,10,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1200_1300,17473.998,-1.000,0.000,,11:2019;15:4801;16:1401;17:1503;,0.000,0.000,0.000,,,,0.000,17473.998,4.119,43.702,27.161,0.728,1.256,1.256,13915.788,13915.788,0.000,0.000,0.000,1.000,1.000,17473.999,0.955,1.142,1.238,0.000,60.000,51.000,0.400,4.000,30.386,26.275,32580.480,1199.530,32580.480,1199.530,325.830,171.648,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",17473.999,17473.999,1.256,1.256,60.000,60.000,60.000,60.000,58.854,59.167,59.479,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.334,59.515,59.697,59.879,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.476,59.619,59.762,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,17473.998,17473.998,0.000,43.702,0.000,-43.702,1.256,0.000,-1.256,1.238,0.000,-1.238,period-based
25,25,bpr,9,10,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,1600_1700,32722.754,-1.000,0.000,,11:3371;15:9111;16:0;17:3994;,0.000,0.000,0.000,,,,0.000,32722.754,16.759,10.741,6.675,0.179,2.351,2.351,13915.788,13915.788,0.000,0.000,0.000,1.000,1.000,32722.754,0.955,1.142,2.535,0.000,60.000,51.000,0.400,4.000,5.458,2.913,61011.973,9139.902,61011.973,9139.902,7503.765,7215.035,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",32722.754,32722.754,2.351,2.351,60.000,60.000,60.000,60.000,58.854,59.167,59.479,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.334,59.515,59.697,59.879,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.476,59.619,59.762,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,32722.754,32722.754,0.000,10.741,0.000,-10.741,2.351,0.000,-2.351,2.535,0.000,-2.535,period-based
26,26,bpr,10,9,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,21913.373,21903.760,9.613,,5:10514;8:2386;,0.000,0.000,0.000,,,,0.000,21913.373,5.767,31.212,19.398,0.520,1.575,1.575,13915.788,13915.788,0.000,0.000,0.000,1.000,1.000,21913.373,0.955,1.142,1.604,0.000,60.000,51.000,0.400,4.000,19.045,13.989,40857.750,2106.261,40857.750,2106.261,1010.593,817.239,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",21913.373,21913.373,1.575,1.575,60.000,60.000,60.000,60.000,58.854,59.166,59.479,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.333,59.515,59.697,59.879,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.475,59.618,59.762,59.905,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,21913.373,21913.373,0.000,31.212,0.000,-31.212,1.575,0.000,-1.575,1.604,0.000,-1.604,period-based
