agent_id,o_zone_id,d_zone_id,o_zone_agent_type_cover_flag,d_zone_agent_type_cover_flag,path_id,information_type,agent_type,demand_period,volume,assign_volume,subarea_flag,sensor_flag,toll,travel_time,VDF_travel_time,distance
287,6,15,0,0,1,0,p,AM,200.00,0,1,0,0.0,38.7,38.6855,18.0000,
288,6,15,0,0,0,0,p,AM,0.00,0,1,0,0.0,46.5,46.5293,14.0000,
289,6,15,0,0,2,0,p,AM,0.00,0,1,0,0.0,48.0,47.9661,22.0000,
290,6,16,0,0,0,0,p,AM,811.44,0,1,0,0.0,26.0,25.9791,7.0000,
291,6,16,0,0,2,0,p,AM,88.56,0,1,0,0.0,26.0,25.9798,10.0000,
292,6,16,0,0,1,0,p,AM,0.00,0,1,0,0.0,45.0,44.9849,27.0000,
293,6,17,0,0,1,0,p,AM,0.00,0,1,0,0.0,41.3,41.2716,20.0000,
294,6,17,0,0,0,0,p,AM,494.58,0,1,0,0.0,34.8,34.8177,9.0000,
295,6,17,0,0,2,0,p,AM,5.42,0,1,0,0.0,34.8,34.8183,12.0000,
296,6,18,0,0,0,0,p,AM,100.00,0,1,0,0.0,22.8,22.7932,7.0000,
297,6,18,0,0,1,0,p,AM,0.00,0,1,0,0.0,41.8,41.7984,24.0000,
298,6,18,0,0,2,0,p,AM,0.00,0,1,0,0.0,29.2,29.1629,10.0000,
299,6,19,0,0,1,0,p,AM,0.00,0,1,0,0.0,43.0,43.0193,21.0000,
300,6,19,0,0,0,0,p,AM,0.00,0,1,0,0.0,42.2,42.1913,11.0000,
301,6,19,0,0,4,0,p,AM,200.00,0,1,0,0.0,36.1,36.0732,15.0000,
302,6,19,0,0,3,0,p,AM,0.00,0,1,0,0.0,42.4,42.4429,18.0000,
303,6,19,0,0,2,0,p,AM,0.00,0,1,0,0.0,52.3,52.2999,25.0000,
304,6,20,0,0,0,0,p,AM,300.00,0,1,0,0.0,27.1,27.0756,11.0000,
305,6,20,0,0,2,0,p,AM,0.00,0,1,0,0.0,33.4,33.4453,14.0000,
306,6,20,0,0,1,0,p,AM,0.00,0,1,0,0.0,52.0,51.9934,25.0000,
307,6,21,0,0,0,0,p,AM,100.00,0,1,0,0.0,35.1,35.1310,17.0000,
308,6,21,0,0,3,0,p,AM,0.00,0,1,0,0.0,52.1,52.1296,24.0000,
309,6,21,0,0,2,0,p,AM,0.00,0,1,0,0.0,41.5,41.5006,20.0000,
310,6,21,0,0,1,0,p,AM,0.00,0,1,0,0.0,60.0,60.0487,31.0000,
311,6,22,0,0,4,0,p,AM,0.00,0,1,0,0.0,47.4,47.4362,21.0000,
312,6,22,0,0,0,0,p,AM,200.00,0,1,0,0.0,34.8,34.7888,16.0000,
313,6,22,0,0,5,0,p,AM,0.00,0,1,0,0.0,41.2,41.1585,19.0000,
314,6,22,0,0,3,0,p,AM,0.00,0,1,0,0.0,55.3,55.2800,17.0000,
315,6,22,0,0,1,0,p,AM,0.00,0,1,0,0.0,59.7,59.7065,30.0000,
316,6,22,0,0,2,0,p,AM,0.00,0,1,0,0.0,39.2,39.2214,19.0000,
317,6,23,0,0,0,0,p,AM,94.92,0,1,0,0.0,41.5,41.4910,20.0000,
318,6,23,0,0,3,0,p,AM,0.00,0,1,0,0.0,56.6,56.6043,28.0000,
319,6,23,0,0,1,0,p,AM,0.00,0,1,0,0.0,44.4,44.4289,28.0000,
320,6,23,0,0,4,0,p,AM,5.08,0,1,0,0.0,44.2,44.1651,23.0000,
321,6,23,0,0,2,0,p,AM,0.00,0,1,0,0.0,50.6,50.6132,22.0000,
322,6,24,0,0,1,0,p,AM,29.19,0,1,0,0.0,40.8,40.7556,26.0000,
323,6,24,0,0,2,0,p,AM,70.81,0,1,0,0.0,40.5,40.4919,21.0000,
324,6,24,0,0,0,0,p,AM,0.00,0,1,0,0.0,46.9,46.9400,20.0000,
325,7,1,0,0,0,0,p,AM,500.00,0,1,0,0.0,33.3,33.3284,16.0000,
326,7,1,0,0,1,0,p,AM,0.00,0,1,0,0.0,41.1,41.1128,28.0000,
327,7,1,0,0,2,0,p,AM,0.00,0,1,0,0.0,43.8,43.8299,23.0000,
328,7,1,0,0,3,0,p,AM,0.00,0,1,0,0.0,51.7,51.7261,27.0000,
329,7,2,0,0,0,0,p,AM,200.00,0,1,0,0.0,27.3,27.3274,10.0000,
330,7,2,0,0,1,0,p,AM,0.00,0,1,0,0.0,47.1,47.1138,34.0000,
331,7,2,0,0,2,0,p,AM,0.00,0,1,0,0.0,37.8,37.8288,17.0000,
332,7,3,0,0,2,0,p,AM,20.41,0,1,0,0.0,37.3,37.3385,20.0000,
333,7,3,0,0,0,0,p,AM,61.34,0,1,0,0.0,37.1,37.0747,15.0000,
334,7,3,0,0,1,0,p,AM,18.25,0,1,0,0.0,37.1,37.1027,24.0000,
335,7,3,0,0,3,0,p,AM,0.00,0,1,0,0.0,47.6,47.5762,22.0000,
336,7,3,0,0,4,0,p,AM,0.00,0,1,0,0.0,47.7,47.7160,23.0000,
337,7,4,0,0,0,0,p,AM,323.85,0,1,0,0.0,32.8,32.7548,11.0000,
338,7,4,0,0,1,0,p,AM,76.15,0,1,0,0.0,32.8,32.7827,20.0000,
339,7,4,0,0,2,0,p,AM,0.00,0,1,0,0.0,43.3,43.2563,18.0000,
340,7,4,0,0,3,0,p,AM,0.00,0,1,0,0.0,43.4,43.3961,19.0000,
341,7,5,0,0,0,0,p,AM,162.45,0,1,0,0.0,30.4,30.3978,9.0000,
342,7,5,0,0,1,0,p,AM,37.55,0,1,0,0.0,30.4,30.4257,18.0000,
343,7,5,0,0,2,0,p,AM,0.00,0,1,0,0.0,40.9,40.8992,16.0000,
344,7,5,0,0,3,0,p,AM,0.00,0,1,0,0.0,41.0,41.0390,17.0000,
345,7,6,0,0,0,0,p,AM,400.00,0,1,0,0.0,20.9,20.8757,5.0000,
346,7,6,0,0,1,0,p,AM,0.00,0,1,0,0.0,39.9,39.8610,22.0000,
347,7,6,0,0,2,0,p,AM,0.00,0,1,0,0.0,31.4,31.3772,12.0000,
348,7,8,0,0,0,0,p,AM,1000.00,0,1,0,0.0,5.6,5.5912,3.0000,
349,7,8,0,0,1,0,p,AM,0.00,0,1,0,0.0,16.1,16.0927,10.0000,
350,7,9,0,0,1,0,p,AM,600.00,0,1,0,0.0,20.6,20.6395,13.0000,
351,7,9,0,0,2,0,p,AM,0.00,0,1,0,0.0,40.1,40.1455,14.0000,
352,7,9,0,0,0,0,p,AM,0.00,0,1,0,0.0,31.3,31.2528,12.0000,
353,7,10,0,0,1,0,p,AM,0.00,0,1,0,0.0,26.3,26.3333,16.0000,
354,7,10,0,0,2,0,p,AM,0.00,0,1,0,0.0,67.3,67.3403,35.0000,
355,7,10,0,0,0,0,p,AM,1900.00,0,1,0,0.0,25.5,25.5155,9.0000,
356,7,10,0,0,3,0,p,AM,0.00,0,1,0,0.0,33.5,33.4998,19.0000,
357,7,11,0,0,4,0,p,AM,0.00,0,1,0,0.0,39.8,39.8465,17.0000,
358,7,11,0,0,1,0,p,AM,0.00,0,1,0,0.0,39.9,39.8745,26.0000,
359,7,11,0,0,3,0,p,AM,0.00,0,1,0,0.0,55.2,55.2236,30.0000,
360,7,11,0,0,2,0,p,AM,0.00,0,1,0,0.0,38.6,38.6484,21.0000,
361,7,11,0,0,0,0,p,AM,500.00,0,1,0,0.0,37.8,37.8305,14.0000,
362,7,12,0,0,2,0,p,AM,145.95,0,1,0,0.0,41.4,41.3625,24.0000,
363,7,12,0,0,0,0,p,AM,425.14,0,1,0,0.0,41.1,41.0988,19.0000,
364,7,12,0,0,1,0,p,AM,128.92,0,1,0,0.0,41.1,41.1267,28.0000,
365,7,12,0,0,3,0,p,AM,0.00,0,1,0,0.0,51.6,51.6003,26.0000,
366,7,12,0,0,4,0,p,AM,0.00,0,1,0,0.0,51.7,51.7401,27.0000,
367,7,13,0,0,2,0,p,AM,0.00,0,1,0,0.0,44.4,44.3906,27.0000,
368,7,13,0,0,6,0,p,AM,13.59,0,1,0,0.0,44.1,44.1268,22.0000,
369,7,13,0,0,1,0,p,AM,0.00,0,1,0,0.0,44.2,44.1548,31.0000,
370,7,13,0,0,3,0,p,AM,0.00,0,1,0,0.0,54.6,54.6283,29.0000,
371,7,13,0,0,4,0,p,AM,0.00,0,1,0,0.0,54.8,54.7681,30.0000,
372,7,13,0,0,0,0,p,AM,386.41,0,1,0,0.0,43.4,43.3702,19.0000,
373,7,13,0,0,5,0,p,AM,0.00,0,1,0,0.0,47.1,47.0909,21.0000,
374,7,14,0,0,4,0,p,AM,200.00,0,1,0,0.0,31.9,31.8536,18.0000,
375,7,14,0,0,0,0,p,AM,0.00,0,1,0,0.0,38.0,37.9724,17.0000,
376,7,14,0,0,1,0,p,AM,0.00,0,1,0,0.0,35.0,34.9967,19.0000,
377,7,14,0,0,3,0,p,AM,0.00,0,1,0,0.0,39.4,39.4087,22.0000,
378,7,14,0,0,2,0,p,AM,0.00,0,1,0,0.0,38.7,38.6505,21.0000,
379,7,15,0,0,1,0,p,AM,500.00,0,1,0,0.0,19.7,19.6830,13.0000,
380,7,15,0,0,3,0,p,AM,0.00,0,1,0,0.0,22.8,22.8054,14.0000,
381,7,15,0,0,0,0,p,AM,0.00,0,1,0,0.0,25.8,25.8018,12.0000,
382,7,15,0,0,2,0,p,AM,0.00,0,1,0,0.0,27.2,27.2380,17.0000,
383,7,16,0,0,0,0,p,AM,1400.00,0,1,0,0.0,5.3,5.2517,5.0000,
384,7,17,0,0,1,0,p,AM,0.00,0,1,0,0.0,42.6,42.6413,24.0000,
385,7,17,0,0,0,0,p,AM,1000.00,0,1,0,0.0,14.1,14.0902,7.0000,
386,7,18,0,0,0,0,p,AM,200.00,0,1,0,0.0,2.1,2.0651,2.0000,
387,7,19,0,0,1,0,p,AM,400.00,0,1,0,0.0,15.3,15.3451,10.0000,
388,7,19,0,0,0,0,p,AM,0.00,0,1,0,0.0,21.5,21.4639,9.0000,
389,7,19,0,0,2,0,p,AM,0.00,0,1,0,0.0,31.6,31.5718,20.0000,
390,7,20,0,0,0,0,p,AM,500.00,0,1,0,0.0,6.3,6.3475,6.0000,
391,7,21,0,0,0,0,p,AM,200.00,0,1,0,0.0,14.4,14.4029,12.0000,
392,7,22,0,0,0,0,p,AM,500.00,0,1,0,0.0,14.1,14.0607,11.0000,
393,7,22,0,0,1,0,p,AM,0.00,0,1,0,0.0,18.5,18.4933,14.0000,
394,7,22,0,0,2,0,p,AM,0.00,0,1,0,0.0,34.6,34.5525,15.0000,
395,7,23,0,0,0,0,p,AM,200.00,0,1,0,0.0,26.2,26.2313,15.0000,
396,7,23,0,0,2,0,p,AM,0.00,0,1,0,0.0,46.7,46.7375,21.0000,
397,7,23,0,0,1,0,p,AM,0.00,0,1,0,0.0,29.9,29.8851,17.0000,
398,7,23,0,0,3,0,p,AM,0.00,0,1,0,0.0,46.7,46.7231,19.0000,
399,7,24,0,0,0,0,p,AM,100.00,0,1,0,0.0,26.2,26.2118,15.0000,
400,7,24,0,0,1,0,p,AM,0.00,0,1,0,0.0,29.9,29.9325,17.0000,
401,7,24,0,0,2,0,p,AM,0.00,0,1,0,0.0,50.4,50.4243,21.0000,
402,8,1,0,0,0,0,p,AM,800.00,0,1,0,0.0,27.7,27.7373,13.0000,
403,8,1,0,0,1,0,p,AM,0.00,0,1,0,0.0,35.5,35.5216,25.0000,
404,8,2,0,0,0,0,p,AM,400.00,0,1,0,0.0,21.7,21.7362,7.0000,
405,8,2,0,0,1,0,p,AM,0.00,0,1,0,0.0,41.5,41.5227,31.0000,
406,8,3,0,0,2,0,p,AM,39.08,0,1,0,0.0,31.7,31.7473,17.0000,
407,8,3,0,0,0,0,p,AM,120.06,0,1,0,0.0,31.5,31.4836,12.0000,
408,8,3,0,0,1,0,p,AM,40.86,0,1,0,0.0,31.5,31.5115,21.0000,
409,8,4,0,0,0,0,p,AM,554.60,0,1,0,0.0,27.2,27.1636,8.0000,
410,8,4,0,0,1,0,p,AM,145.40,0,1,0,0.0,27.2,27.1915,17.0000,
411,8,5,0,0,0,0,p,AM,398.13,0,1,0,0.0,24.8,24.8066,6.0000,
412,8,5,0,0,1,0,p,AM,101.87,0,1,0,0.0,24.8,24.8345,15.0000,
413,8,6,0,0,0,0,p,AM,800.00,0,1,0,0.0,15.3,15.2845,2.0000,
414,8,6,0,0,1,0,p,AM,0.00,0,1,0,0.0,34.3,34.2698,19.0000,
415,8,7,0,0,0,0,p,AM,1000.00,0,1,0,0.0,5.5,5.5460,3.0000,
416,8,7,0,0,1,0,p,AM,0.00,0,1,0,0.0,16.0,16.0468,10.0000,
417,8,9,0,0,0,0,p,AM,800.00,0,1,0,0.0,15.0,15.0483,10.0000,
418,8,9,0,0,1,0,p,AM,0.00,0,1,0,0.0,34.6,34.5543,11.0000,
419,8,9,0,0,2,0,p,AM,0.00,0,1,0,0.0,36.8,36.7982,12.0000,
420,8,10,0,0,1,0,p,AM,1600.00,0,1,0,0.0,20.7,20.7421,13.0000,
421,8,10,0,0,0,0,p,AM,0.00,0,1,0,0.0,31.1,31.0609,9.0000,
422,8,10,0,0,2,0,p,AM,0.00,0,1,0,0.0,61.7,61.7491,32.0000,
423,8,11,0,0,5,0,p,AM,61.82,0,1,0,0.0,34.3,34.2554,14.0000,
424,8,11,0,0,1,0,p,AM,0.00,0,1,0,0.0,34.3,34.2833,23.0000,
425,8,11,0,0,3,0,p,AM,0.00,0,1,0,0.0,49.6,49.6325,27.0000,
426,8,11,0,0,4,0,p,AM,0.00,0,1,0,0.0,49.4,49.3687,22.0000,
427,8,11,0,0,2,0,p,AM,738.18,0,1,0,0.0,33.1,33.0572,18.0000,
428,8,11,0,0,0,0,p,AM,0.00,0,1,0,0.0,43.4,43.3759,14.0000,
429,8,12,0,0,2,0,p,AM,120.94,0,1,0,0.0,35.8,35.7714,21.0000,
430,8,12,0,0,0,0,p,AM,355.14,0,1,0,0.0,35.5,35.5076,16.0000,
431,8,12,0,0,1,0,p,AM,123.92,0,1,0,0.0,35.5,35.5355,25.0000,
432,8,13,0,0,2,0,p,AM,123.21,0,1,0,0.0,38.8,38.7994,24.0000,
433,8,13,0,0,0,0,p,AM,352.04,0,1,0,0.0,38.5,38.5357,19.0000,
434,8,13,0,0,1,0,p,AM,124.75,0,1,0,0.0,38.6,38.5636,28.0000,
435,8,14,0,0,3,0,p,AM,0.00,0,1,0,0.0,63.4,63.3875,31.0000,
436,8,14,0,0,0,0,p,AM,0.00,0,1,0,0.0,43.5,43.5178,17.0000,
437,8,14,0,0,4,0,p,AM,400.00,0,1,0,0.0,37.4,37.3997,21.0000,
438,8,14,0,0,5,0,p,AM,0.00,0,1,0,0.0,43.8,43.7693,24.0000,
439,8,14,0,0,1,0,p,AM,0.00,0,1,0,0.0,40.5,40.5427,22.0000,
440,8,14,0,0,2,0,p,AM,0.00,0,1,0,0.0,44.2,44.1965,24.0000,
441,8,15,0,0,0,0,p,AM,0.00,0,1,0,0.0,31.3,31.3472,12.0000,
442,8,15,0,0,1,0,p,AM,600.00,0,1,0,0.0,25.2,25.2290,16.0000,
443,8,15,0,0,3,0,p,AM,0.00,0,1,0,0.0,28.4,28.3514,17.0000,
444,8,15,0,0,4,0,p,AM,0.00,0,1,0,0.0,31.6,31.5987,19.0000,
445,8,15,0,0,2,0,p,AM,0.00,0,1,0,0.0,32.8,32.7840,20.0000,
446,8,16,0,0,0,0,p,AM,2067.40,0,1,0,0.0,10.8,10.7970,5.0000,
447,8,16,0,0,1,0,p,AM,132.60,0,1,0,0.0,10.8,10.7977,8.0000,
448,8,17,0,0,1,0,p,AM,0.00,0,1,0,0.0,37.1,37.0501,21.0000,
449,8,17,0,0,0,0,p,AM,1365.18,0,1,0,0.0,19.6,19.6356,7.0000,
450,8,17,0,0,2,0,p,AM,34.82,0,1,0,0.0,19.6,19.6363,10.0000,
451,8,18,0,0,0,0,p,AM,300.00,0,1,0,0.0,7.6,7.6111,5.0000,
452,8,18,0,0,1,0,p,AM,0.00,0,1,0,0.0,14.0,13.9808,8.0000,
453,8,19,0,0,0,0,p,AM,0.00,0,1,0,0.0,27.0,27.0092,9.0000,
454,8,19,0,0,1,0,p,AM,700.00,0,1,0,0.0,20.9,20.8911,13.0000,
455,8,19,0,0,3,0,p,AM,0.00,0,1,0,0.0,27.0,27.0099,12.0000,
456,8,19,0,0,4,0,p,AM,0.00,0,1,0,0.0,27.3,27.2608,16.0000,
457,8,19,0,0,2,0,p,AM,0.00,0,1,0,0.0,37.1,37.1178,23.0000,
458,8,20,0,0,0,0,p,AM,900.00,0,1,0,0.0,11.9,11.8936,9.0000,
459,8,20,0,0,1,0,p,AM,0.00,0,1,0,0.0,18.3,18.2632,12.0000,
460,8,21,0,0,0,0,p,AM,400.00,0,1,0,0.0,19.9,19.9489,15.0000,
461,8,21,0,0,1,0,p,AM,0.00,0,1,0,0.0,26.3,26.3185,18.0000,
462,8,22,0,0,0,0,p,AM,500.00,0,1,0,0.0,19.6,19.6067,14.0000,
463,8,22,0,0,3,0,p,AM,0.00,0,1,0,0.0,26.0,25.9764,17.0000,
464,8,22,0,0,2,0,p,AM,0.00,0,1,0,0.0,40.1,40.0979,15.0000,
465,8,22,0,0,1,0,p,AM,0.00,0,1,0,0.0,24.0,24.0393,17.0000,
466,8,23,0,0,2,0,p,AM,0.00,0,1,0,0.0,52.3,52.2829,21.0000,
467,8,23,0,0,0,0,p,AM,300.00,0,1,0,0.0,31.8,31.7773,18.0000,
468,8,23,0,0,4,0,p,AM,0.00,0,1,0,0.0,38.1,38.1470,21.0000,
469,8,23,0,0,3,0,p,AM,0.00,0,1,0,0.0,52.3,52.2685,19.0000,
470,8,23,0,0,1,0,p,AM,0.00,0,1,0,0.0,35.4,35.4311,20.0000,
471,8,24,0,0,0,0,p,AM,200.00,0,1,0,0.0,31.8,31.7579,18.0000,
472,8,24,0,0,2,0,p,AM,0.00,0,1,0,0.0,38.1,38.1275,21.0000,
473,8,24,0,0,1,0,p,AM,0.00,0,1,0,0.0,35.5,35.4785,20.0000,
474,8,24,0,0,3,0,p,AM,0.00,0,1,0,0.0,56.0,55.9697,21.0000,
475,9,1,0,0,0,0,p,AM,500.00,0,1,0,0.0,20.5,20.4733,15.0000,
476,9,1,0,0,1,0,p,AM,0.00,0,1,0,0.0,39.7,39.7341,22.0000,
477,9,2,0,0,1,0,p,AM,69.07,0,1,0,0.0,26.5,26.4744,21.0000,
478,9,2,0,0,0,0,p,AM,130.93,0,1,0,0.0,25.7,25.6732,14.0000,
479,9,2,0,0,2,0,p,AM,0.00,0,1,0,0.0,45.7,45.7352,28.0000,
480,9,3,0,0,0,0,p,AM,100.00,0,1,0,0.0,16.5,16.4632,11.0000,
481,9,3,0,0,1,0,p,AM,0.00,0,1,0,0.0,35.7,35.7240,18.0000,
482,9,4,0,0,0,0,p,AM,700.00,0,1,0,0.0,12.1,12.1433,7.0000,
483,9,4,0,0,1,0,p,AM,0.00,0,1,0,0.0,40.0,40.0376,22.0000,
484,9,5,0,0,0,0,p,AM,800.00,0,1,0,0.0,9.8,9.7862,5.0000,
485,9,5,0,0,1,0,p,AM,0.00,0,1,0,0.0,42.4,42.3896,24.0000,
486,9,6,0,0,0,0,p,AM,400.00,0,1,0,0.0,19.2,19.2215,9.0000,
487,9,6,0,0,1,0,p,AM,0.00,0,1,0,0.0,52.2,52.1964,33.0000,
488,9,7,0,0,1,0,p,AM,600.00,0,1,0,0.0,20.5,20.4635,13.0000,
489,9,7,0,0,2,0,p,AM,0.00,0,1,0,0.0,72.9,72.9245,38.0000,
490,9,7,0,0,0,0,p,AM,0.00,0,1,0,0.0,31.0,30.9872,12.0000,
491,9,8,0,0,0,0,p,AM,800.00,0,1,0,0.0,14.9,14.9175,10.0000,
492,9,8,0,0,3,0,p,AM,0.00,0,1,0,0.0,34.4,34.4036,11.0000,
493,9,8,0,0,2,0,p,AM,0.00,0,1,0,0.0,36.6,36.5784,12.0000,
494,9,8,0,0,1,0,p,AM,0.00,0,1,0,0.0,67.4,67.3785,35.0000,
495,9,10,0,0,0,0,p,AM,2800.00,0,1,0,0.0,5.7,5.6938,3.0000,
496,9,11,0,0,1,0,p,AM,0.00,0,1,0,0.0,19.2,19.2350,13.0000,
497,9,11,0,0,0,0,p,AM,1400.00,0,1,0,0.0,18.0,18.0089,8.0000,
498,9,12,0,0,1,0,p,AM,600.00,0,1,0,0.0,20.5,20.4873,15.0000,
499,9,12,0,0,0,0,p,AM,0.00,0,1,0,0.0,31.7,31.7005,14.0000,
500,9,13,0,0,1,0,p,AM,600.00,0,1,0,0.0,23.5,23.5153,18.0000,
501,9,13,0,0,0,0,p,AM,0.00,0,1,0,0.0,34.7,34.7286,17.0000,
502,9,14,0,0,0,0,p,AM,243.52,0,1,0,0.0,31.8,31.7639,12.0000,
503,9,14,0,0,1,0,p,AM,356.48,0,1,0,0.0,31.6,31.5864,14.0000,
504,9,14,0,0,2,0,p,AM,0.00,0,1,0,0.0,49.1,49.1024,20.0000,
505,9,15,0,0,0,0,p,AM,900.00,0,1,0,0.0,19.4,19.4157,9.0000,
506,9,15,0,0,1,0,p,AM,0.00,0,1,0,0.0,43.8,43.8097,17.0000,
507,9,16,0,0,2,0,p,AM,858.11,0,1,0,0.0,25.7,25.7145,15.0000,
508,9,16,0,0,0,0,p,AM,375.27,0,1,0,0.0,25.7,25.7374,7.0000,
509,9,16,0,0,1,0,p,AM,166.62,0,1,0,0.0,25.7,25.7152,18.0000,
510,9,17,0,0,1,0,p,AM,900.00,0,1,0,0.0,22.0,22.0019,11.0000,
511,9,17,0,0,0,0,p,AM,0.00,0,1,0,0.0,34.6,34.5760,9.0000,
512,9,18,0,0,1,0,p,AM,200.00,0,1,0,0.0,22.5,22.5286,15.0000,
513,9,18,0,0,0,0,p,AM,0.00,0,1,0,0.0,28.9,28.9212,10.0000,
514,9,18,0,0,2,0,p,AM,0.00,0,1,0,0.0,68.9,68.8605,32.0000,
515,9,19,0,0,1,0,p,AM,400.00,0,1,0,0.0,23.7,23.7495,12.0000,
516,9,19,0,0,2,0,p,AM,0.00,0,1,0,0.0,48.1,48.1435,20.0000,
517,9,19,0,0,0,0,p,AM,0.00,0,1,0,0.0,41.9,41.9496,11.0000,
518,9,20,0,0,2,0,p,AM,600.00,0,1,0,0.0,26.8,26.8111,19.0000,
519,9,20,0,0,1,0,p,AM,0.00,0,1,0,0.0,32.7,32.7236,16.0000,
520,9,20,0,0,0,0,p,AM,0.00,0,1,0,0.0,33.2,33.2036,14.0000,
521,9,20,0,0,3,0,p,AM,0.00,0,1,0,0.0,64.6,64.5774,28.0000,
522,9,21,0,0,0,0,p,AM,300.00,0,1,0,0.0,32.2,32.2296,14.0000,
523,9,21,0,0,4,0,p,AM,0.00,0,1,0,0.0,52.4,52.3937,25.0000,
524,9,21,0,0,1,0,p,AM,0.00,0,1,0,0.0,40.8,40.7789,22.0000,
525,9,21,0,0,2,0,p,AM,0.00,0,1,0,0.0,56.6,56.6235,22.0000,
526,9,21,0,0,3,0,p,AM,0.00,0,1,0,0.0,55.9,55.8679,21.0000,
527,9,22,0,0,0,0,p,AM,700.00,0,1,0,0.0,28.2,28.1664,12.0000,
528,9,22,0,0,2,0,p,AM,0.00,0,1,0,0.0,52.6,52.5604,20.0000,
529,9,22,0,0,1,0,p,AM,0.00,0,1,0,0.0,40.4,40.4367,21.0000,
530,9,23,0,0,0,0,p,AM,84.72,0,1,0,0.0,40.5,40.5290,16.0000,
531,9,23,0,0,4,0,p,AM,136.66,0,1,0,0.0,40.4,40.3515,18.0000,
532,9,23,0,0,3,0,p,AM,278.62,0,1,0,0.0,40.3,40.3370,16.0000,
533,9,23,0,0,1,0,p,AM,0.00,0,1,0,0.0,52.6,52.6073,25.0000,
534,9,23,0,0,2,0,p,AM,0.00,0,1,0,0.0,47.7,47.7118,19.0000,
535,9,24,0,0,4,0,p,AM,200.00,0,1,0,0.0,40.8,40.7561,22.0000,
536,9,24,0,0,3,0,p,AM,0.00,0,1,0,0.0,44.2,44.2303,18.0000,
537,9,24,0,0,0,0,p,AM,0.00,0,1,0,0.0,44.0,44.0386,17.0000,
538,9,24,0,0,2,0,p,AM,0.00,0,1,0,0.0,68.4,68.4325,25.0000,
539,9,24,0,0,1,0,p,AM,0.00,0,1,0,0.0,56.3,56.3086,27.0000,
540,10,1,0,0,0,0,p,AM,1300.00,0,1,0,0.0,26.2,26.2106,18.0000,
541,10,1,0,0,2,0,p,AM,0.00,0,1,0,0.0,27.8,27.8301,19.0000,
542,10,1,0,0,1,0,p,AM,0.00,0,1,0,0.0,34.0,34.0402,19.0000,
543,10,2,0,0,1,0,p,AM,278.82,0,1,0,0.0,32.2,32.2117,24.0000,
544,10,2,0,0,3,0,p,AM,321.18,0,1,0,0.0,31.4,31.4105,17.0000,
545,10,2,0,0,2,0,p,AM,0.00,0,1,0,0.0,40.0,40.0413,25.0000,
546,10,2,0,0,0,0,p,AM,0.00,0,1,0,0.0,52.6,52.6207,16.0000,
547,10,3,0,0,0,0,p,AM,300.00,0,1,0,0.0,22.2,22.2006,14.0000,
548,10,3,0,0,2,0,p,AM,0.00,0,1,0,0.0,23.8,23.8200,15.0000,
549,10,3,0,0,1,0,p,AM,0.00,0,1,0,0.0,30.0,30.0301,15.0000,
550,10,4,0,0,0,0,p,AM,1200.00,0,1,0,0.0,17.9,17.8806,10.0000,
551,10,4,0,0,1,0,p,AM,0.00,0,1,0,0.0,19.5,19.5000,11.0000,
552,10,4,0,0,2,0,p,AM,0.00,0,1,0,0.0,34.3,34.3438,19.0000,
553,10,5,0,0,0,0,p,AM,1000.00,0,1,0,0.0,15.5,15.5236,8.0000,
554,10,5,0,0,1,0,p,AM,0.00,0,1,0,0.0,21.9,21.8520,13.0000,
555,10,5,0,0,2,0,p,AM,0.00,0,1,0,0.0,36.7,36.6958,21.0000,
556,10,6,0,0,1,0,p,AM,800.00,0,1,0,0.0,25.0,24.9588,12.0000,
557,10,6,0,0,2,0,p,AM,0.00,0,1,0,0.0,31.3,31.2872,17.0000,
558,10,6,0,0,3,0,p,AM,0.00,0,1,0,0.0,46.5,46.5026,30.0000,
559,10,6,0,0,0,0,p,AM,0.00,0,1,0,0.0,46.2,46.1691,11.0000,
560,10,7,0,0,1,0,p,AM,0.00,0,1,0,0.0,26.2,26.2008,16.0000,
561,10,7,0,0,2,0,p,AM,0.00,0,1,0,0.0,67.2,67.2307,35.0000,
562,10,7,0,0,0,0,p,AM,1900.00,0,1,0,0.0,25.3,25.2933,9.0000,
563,10,8,0,0,1,0,p,AM,1600.00,0,1,0,0.0,20.7,20.6548,13.0000,
564,10,8,0,0,0,0,p,AM,0.00,0,1,0,0.0,30.9,30.8845,9.0000,
565,10,8,0,0,2,0,p,AM,0.00,0,1,0,0.0,61.7,61.6847,32.0000,
566,10,9,0,0,0,0,p,AM,2800.00,0,1,0,0.0,5.7,5.7373,3.0000,
567,10,11,0,0,0,0,p,AM,4000.00,0,1,0,0.0,12.3,12.3151,5.0000,
568,10,11,0,0,1,0,p,AM,0.00,0,1,0,0.0,25.0,24.9724,16.0000,
569,10,12,0,0,1,0,p,AM,411.14,0,1,0,0.0,26.2,26.2246,18.0000,
570,10,12,0,0,0,0,p,AM,1588.86,0,1,0,0.0,26.0,26.0067,11.0000,
571,10,13,0,0,1,0,p,AM,414.62,0,1,0,0.0,29.3,29.2527,21.0000,
572,10,13,0,0,0,0,p,AM,1485.38,0,1,0,0.0,29.0,29.0348,14.0000,
573,10,14,0,0,0,0,p,AM,830.15,0,1,0,0.0,26.1,26.0701,9.0000,
574,10,14,0,0,1,0,p,AM,1269.85,0,1,0,0.0,25.9,25.8925,11.0000,
