link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,mode_type_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
22,22,bpr,8,16,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8378.669,-1.000,0.000,0.000,0.000,0.000,,,,0.000,8378.669,10.702,28.032,17.422,0.467,1.661,1.661,5045.823,5045.823,0.000,0.000,0.000,1.000,1.000,8378.669,0.955,1.142,1.704,0.000,60.000,51.000,0.400,4.000,16.587,11.668,26036.883,1494.487,26036.883,1494.487,796.264,673.049,"LINESTRING (-96.711647 43.562324, -96.711647 43.546744)",8378.669,8378.669,1.661,1.661,60.000,60.000,60.000,60.000,58.846,59.161,59.475,59.790,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8378.669,8378.669,0.000,28.032,0.000,-28.032,1.661,0.000,-1.661,1.704,0.000,-1.704,period-based
23,23,bpr,9,5,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,15847.619,-1.000,0.000,0.000,0.000,0.000,,,,0.000,15847.619,9.731,30.831,19.161,0.514,1.585,1.585,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,15847.619,0.955,1.142,1.615,0.000,60.000,51.000,0.400,4.000,18.742,13.696,49246.797,2570.117,49246.797,2570.117,1249.482,1016.429,"LINESTRING (-96.730977 43.548602, -96.731304 43.564039)",15847.619,15847.619,1.585,1.585,60.000,60.000,60.000,60.000,58.853,59.166,59.479,59.791,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,15847.619,15847.619,0.000,30.831,0.000,-30.831,1.585,0.000,-1.585,1.615,0.000,-1.615,period-based
24,24,bpr,9,8,1.000000,10.000000,6.215040,10.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6806.033,-1.000,0.000,0.000,0.000,0.000,,,,0.000,6806.033,14.948,40.139,24.947,0.669,1.348,1.348,5050.193,5050.193,0.000,0.000,0.000,1.000,1.000,6806.033,0.955,1.142,1.342,0.000,60.000,51.000,0.400,4.000,26.840,22.178,42299.770,1695.617,42299.770,1695.617,561.279,361.101,"LINESTRING (-96.731091 43.548379, -96.711231 43.562106)",6806.033,6806.033,1.348,1.348,60.000,60.000,60.000,60.000,58.874,59.181,59.488,59.795,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6806.033,6806.033,0.000,40.139,0.000,-40.139,1.348,0.000,-1.348,1.342,0.000,-1.342,period-based
25,25,bpr,9,10,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,21786.340,-1.000,0.000,0.000,0.000,0.000,,,,0.000,21786.340,5.703,31.560,19.615,0.526,1.566,1.566,13915.788,13915.788,0.000,0.000,0.000,1.000,1.000,21786.339,0.955,1.142,1.593,0.000,60.000,51.000,0.400,4.000,19.323,14.260,40620.895,2070.955,40620.895,2070.955,981.638,789.406,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",21786.339,21786.339,1.566,1.566,60.000,60.000,60.000,60.000,58.855,59.167,59.479,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,21786.340,21786.340,0.000,31.560,0.000,-31.560,1.566,0.000,-1.566,1.593,0.000,-1.593,period-based
26,26,bpr,10,9,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,21847.639,-1.000,0.000,0.000,0.000,0.000,,,,0.000,21847.639,5.734,31.392,19.510,0.523,1.570,1.570,13915.788,13915.788,0.000,0.000,0.000,1.000,1.000,21847.638,0.955,1.142,1.598,0.000,60.000,51.000,0.400,4.000,19.188,14.128,40735.188,2087.908,40735.188,2087.908,995.526,802.752,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",21847.638,21847.638,1.570,1.570,60.000,60.000,60.000,60.000,58.854,59.167,59.479,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,21847.639,21847.639,0.000,31.392,0.000,-31.392,1.570,0.000,-1.570,1.598,0.000,-1.598,period-based
27,27,bpr,10,11,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,17714.557,-1.000,0.000,0.000,0.000,0.000,,,,0.000,17714.557,12.386,24.222,15.054,0.404,1.771,1.771,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,17714.556,0.955,1.142,1.834,0.000,60.000,51.000,0.400,4.000,13.832,9.224,55048.344,3656.740,55048.344,3656.740,2180.526,1920.018,"LINESTRING (-96.731458 43.545535, -96.746860 43.544395)",17714.556,17714.556,1.771,1.771,60.000,60.000,60.000,60.000,58.835,59.153,59.471,59.788,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,17714.557,17714.557,0.000,24.222,0.000,-24.222,1.771,0.000,-1.771,1.834,0.000,-1.834,period-based
28,28,bpr,10,15,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,23138.084,-1.000,0.000,0.000,0.000,0.000,,,,0.000,23138.084,13.739,26.203,16.285,0.437,1.712,1.712,13512.002,13512.002,0.000,0.000,0.000,1.000,1.000,23138.084,0.955,1.142,1.765,0.000,60.000,51.000,0.400,4.000,15.240,10.452,86282.477,5298.157,86282.477,5298.157,2984.348,2576.029,"LINESTRING (-96.731703 43.545272, -96.731768 43.529402)",23138.084,23138.084,1.712,1.712,60.000,60.000,60.000,60.000,58.841,59.157,59.473,59.789,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,23138.084,23138.084,0.000,26.203,0.000,-26.203,1.712,0.000,-1.712,1.765,0.000,-1.765,period-based
29,29,bpr,10,16,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,11046.237,-1.000,0.000,0.000,0.000,0.000,,,,0.000,11046.237,20.080,11.952,7.428,0.199,2.275,2.275,4854.918,4854.918,0.000,0.000,0.000,1.000,1.000,11046.237,0.955,1.142,2.441,0.000,60.000,51.000,0.400,4.000,6.135,3.355,27461.125,3696.774,27461.125,3696.774,2960.359,2830.403,"LINESTRING (-96.731419 43.545007, -96.711362 43.546480)",11046.237,11046.237,2.275,2.275,60.000,60.000,60.000,60.000,58.783,59.115,59.447,59.779,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11046.237,11046.237,0.000,11.952,0.000,-11.952,2.275,0.000,-2.275,2.441,0.000,-2.441,period-based
30,30,bpr,10,17,1.000000,8.000000,4.972032,8.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8100.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,8100.000,16.308,29.433,18.293,0.491,1.622,1.622,4993.511,4993.511,0.000,0.000,0.000,1.000,1.000,8100.000,0.955,1.142,1.659,0.000,60.000,51.000,0.400,4.000,17.652,12.657,40273.461,2201.582,40273.461,2201.582,1121.582,930.994,"LINESTRING (-96.731490 43.545011, -96.711433 43.541020)",8100.000,8100.000,1.622,1.622,60.000,60.000,60.000,60.000,58.849,59.163,59.477,59.791,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8100.000,8100.000,0.000,29.433,0.000,-29.433,1.622,0.000,-1.622,1.659,0.000,-1.659,period-based
31,31,bpr,11,4,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,5309.934,-1.000,0.000,0.000,0.000,0.000,,,,0.000,5309.934,7.232,49.777,30.937,0.830,1.082,1.082,4908.827,4908.827,0.000,0.000,0.000,1.000,1.000,5309.934,0.955,1.142,1.045,0.000,60.000,51.000,0.400,4.000,37.129,34.547,19800.871,640.043,19800.871,640.043,109.050,15.345,"LINESTRING (-96.746576 43.544135, -96.746904 43.563658)",5309.934,5309.934,1.082,1.082,60.000,60.000,60.000,60.000,58.897,59.198,59.499,59.799,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,5309.934,5309.934,0.000,49.777,0.000,-49.777,1.082,0.000,-1.082,1.045,0.000,-1.045,period-based
32,32,bpr,11,10,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,17590.988,-1.000,0.000,0.000,0.000,0.000,,,,0.000,17590.988,12.182,24.627,15.306,0.410,1.759,1.759,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,17590.988,0.955,1.142,1.820,0.000,60.000,51.000,0.400,4.000,14.116,9.468,54664.352,3571.444,54664.352,3571.444,2105.529,1846.838,"LINESTRING (-96.746821 43.543867, -96.731418 43.545007)",17590.988,17590.988,1.759,1.759,60.000,60.000,60.000,60.000,58.836,59.154,59.471,59.788,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,17590.988,17590.988,0.000,24.627,0.000,-24.627,1.759,0.000,-1.759,1.820,0.000,-1.820,period-based
33,33,bpr,11,12,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8348.153,-1.000,0.000,0.000,0.000,0.000,,,,0.000,8348.153,13.528,26.611,16.539,0.444,1.701,1.701,4908.827,4908.827,0.000,0.000,0.000,1.000,1.000,8348.153,0.955,1.142,1.751,0.000,60.000,51.000,0.400,4.000,15.537,10.716,31130.467,1882.263,31130.467,1882.263,1047.448,900.128,"LINESTRING (-96.746842 43.544395, -96.780138 43.544205)",8348.153,8348.153,1.701,1.701,60.000,60.000,60.000,60.000,58.842,59.158,59.474,59.789,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8348.153,8348.153,0.000,26.611,0.000,-26.611,1.701,0.000,-1.701,1.751,0.000,-1.751,period-based
34,34,bpr,11,14,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,9801.651,-1.000,0.000,0.000,0.000,0.000,,,,0.000,9801.651,13.793,17.400,10.814,0.290,2.010,2.010,4876.508,4876.508,0.000,0.000,0.000,1.000,1.000,9801.652,0.955,1.142,2.119,0.000,60.000,51.000,0.400,4.000,9.351,5.627,24367.064,2253.224,24367.064,2253.224,1599.781,1484.467,"LINESTRING (-96.747096 43.544203, -96.751290 43.529378)",9801.652,9801.652,2.010,2.010,60.000,60.000,60.000,60.000,58.811,59.136,59.460,59.784,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9801.651,9801.651,0.000,17.400,0.000,-17.400,2.010,0.000,-2.010,2.119,0.000,-2.119,period-based
35,35,bpr,12,3,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,10255.460,-1.000,0.000,0.000,0.000,0.000,,,,0.000,10255.460,4.022,59.670,37.085,0.994,0.438,0.438,23403.473,23403.473,0.000,0.000,0.000,1.000,1.000,10255.460,0.955,1.142,0.035,0.000,60.000,51.000,0.400,4.000,58.919,51.000,25495.238,687.479,25495.238,687.479,3.781,0.000,"LINESTRING (-96.779877 43.543888, -96.774044 43.572909)",10255.460,10255.460,0.438,0.438,60.000,60.000,60.000,60.000,59.876,59.910,59.944,59.977,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,10255.460,10255.460,0.000,59.670,0.000,-59.670,0.438,0.000,-0.438,0.035,0.000,-0.035,period-based
36,36,bpr,12,11,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8396.438,-1.000,0.000,0.000,0.000,0.000,,,,0.000,8396.438,13.704,26.270,16.327,0.438,1.710,1.710,4908.827,4908.827,0.000,0.000,0.000,1.000,1.000,8396.438,0.955,1.142,1.762,0.000,60.000,51.000,0.400,4.000,15.289,10.494,31310.520,1917.736,31310.520,1917.736,1078.092,929.919,"LINESTRING (-96.780135 43.543676, -96.746839 43.543866)",8396.438,8396.438,1.710,1.710,60.000,60.000,60.000,60.000,58.841,59.157,59.473,59.789,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8396.438,8396.438,0.000,26.270,0.000,-26.270,1.710,0.000,-1.710,1.762,0.000,-1.762,period-based
37,37,bpr,12,13,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,12632.295,-1.000,0.000,0.000,0.000,0.000,,,,0.000,12632.295,3.025,59.495,36.976,0.992,0.488,0.488,25900.201,25900.201,0.000,0.000,0.000,1.000,1.000,12632.295,0.955,1.142,0.054,0.000,60.000,51.000,0.400,4.000,58.357,51.000,23553.066,636.976,23553.066,636.976,5.361,0.000,"LINESTRING (-96.780394 43.544005, -96.793634 43.490771)",12632.295,12632.295,0.488,0.488,60.000,60.000,60.000,60.000,59.811,59.863,59.914,59.966,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,12632.295,12632.295,0.000,59.495,0.000,-59.495,0.488,0.000,-0.488,0.054,0.000,-0.054,period-based
38,38,bpr,13,12,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,12710.504,-1.000,0.000,0.000,0.000,0.000,,,,0.000,12710.504,3.026,59.482,36.969,0.991,0.491,0.491,25900.201,25900.201,0.000,0.000,0.000,1.000,1.000,12710.504,0.955,1.142,0.055,0.000,60.000,51.000,0.400,4.000,58.317,51.000,23698.889,641.054,23698.889,641.054,5.529,0.000,"LINESTRING (-96.793120 43.490643, -96.779880 43.543877)",12710.504,12710.504,0.491,0.491,60.000,60.000,60.000,60.000,59.807,59.859,59.912,59.965,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,12710.504,12710.504,0.000,59.482,0.000,-59.482,0.491,0.000,-0.491,0.055,0.000,-0.055,period-based
39,39,bpr,13,24,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,11061.121,-1.000,0.000,0.000,0.000,0.000,,,,0.000,11061.121,17.367,13.819,8.589,0.230,2.173,2.173,5091.256,5091.256,0.000,0.000,0.000,1.000,1.000,11061.121,0.955,1.142,2.316,0.000,60.000,51.000,0.400,4.000,7.204,4.079,27498.125,3201.721,27498.125,3201.721,2464.313,2334.183,"LINESTRING (-96.793305 43.490452, -96.749128 43.502909)",11061.121,11061.121,2.173,2.173,60.000,60.000,60.000,60.000,58.794,59.123,59.452,59.781,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11061.121,11061.121,0.000,13.819,0.000,-13.819,2.173,0.000,-2.173,2.316,0.000,-2.316,period-based
40,40,bpr,14,11,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,9836.537,-1.000,0.000,0.000,0.000,0.000,,,,0.000,9836.537,13.933,17.225,10.706,0.287,2.017,2.017,4876.508,4876.508,0.000,0.000,0.000,1.000,1.000,9836.537,0.955,1.142,2.127,0.000,60.000,51.000,0.400,4.000,9.243,5.546,24453.791,2284.222,24453.791,2284.222,1628.453,1512.729,"LINESTRING (-96.750781 43.529234, -96.746586 43.544059)",9836.537,9836.537,2.017,2.017,60.000,60.000,60.000,60.000,58.811,59.135,59.459,59.784,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9836.537,9836.537,0.000,17.225,0.000,-17.225,2.017,0.000,-2.017,2.127,0.000,-2.127,period-based
41,41,bpr,14,15,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,9001.465,-1.000,0.000,0.000,0.000,0.000,,,,0.000,9001.465,12.123,24.746,15.380,0.412,1.756,1.756,5127.526,5127.526,0.000,0.000,0.000,1.000,1.000,9001.464,0.955,1.142,1.815,0.000,60.000,51.000,0.400,4.000,14.199,9.540,27972.234,1818.794,27972.234,1818.794,1068.672,936.297,"LINESTRING (-96.751034 43.529041, -96.731502 43.529136)",9001.464,9001.464,1.756,1.756,60.000,60.000,60.000,60.000,58.837,59.154,59.471,59.789,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9001.465,9001.465,0.000,24.746,0.000,-24.746,1.756,0.000,-1.756,1.815,0.000,-1.815,period-based
42,42,bpr,14,23,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8331.467,-1.000,0.000,0.000,0.000,0.000,,,,0.000,8331.467,8.915,26.922,16.732,0.449,1.692,1.692,4924.791,4924.791,0.000,0.000,0.000,1.000,1.000,8331.467,0.955,1.142,1.740,0.000,60.000,51.000,0.400,4.000,15.764,10.920,20712.160,1237.858,20712.160,1237.858,682.427,584.410,"LINESTRING (-96.751300 43.529304, -96.751169 43.514856)",8331.467,8331.467,1.692,1.692,60.000,60.000,60.000,60.000,58.843,59.158,59.474,59.790,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8331.467,8331.467,0.000,26.922,0.000,-26.922,1.692,0.000,-1.692,1.740,0.000,-1.740,period-based
43,43,bpr,15,10,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,23197.480,-1.000,0.000,0.000,0.000,0.000,,,,0.000,23197.480,13.819,26.052,16.191,0.434,1.717,1.717,13512.002,13512.002,0.000,0.000,0.000,1.000,1.000,23197.480,0.955,1.142,1.770,0.000,60.000,51.000,0.400,4.000,15.131,10.355,86503.969,5342.598,86503.969,5342.598,3022.850,2613.482,"LINESTRING (-96.731239 43.529400, -96.731173 43.545270)",23197.480,23197.480,1.717,1.717,60.000,60.000,60.000,60.000,58.840,59.157,59.473,59.789,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,23197.480,23197.480,0.000,26.052,0.000,-26.052,1.717,0.000,-1.717,1.770,0.000,-1.770,period-based
44,44,bpr,15,14,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,9037.487,-1.000,0.000,0.000,0.000,0.000,,,,0.000,9037.487,12.238,24.514,15.235,0.409,1.763,1.763,5127.526,5127.526,0.000,0.000,0.000,1.000,1.000,9037.487,0.955,1.142,1.824,0.000,60.000,51.000,0.400,4.000,14.036,9.399,28084.174,1843.351,28084.174,1843.351,1090.227,957.323,"LINESTRING (-96.731505 43.529666, -96.751037 43.529571)",9037.487,9037.487,1.763,1.763,60.000,60.000,60.000,60.000,58.836,59.154,59.471,59.788,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9037.487,9037.487,0.000,24.514,0.000,-24.514,1.763,0.000,-1.763,1.824,0.000,-1.824,period-based
