link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
76,bpr,146,692,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,6370.612,-1.000,0.000,6762.940,6370.612,-392.328,,,,0.000,6370.612,1.388,60.000,37.290,1.000,0.064,0.064,49500.000,0.000,0.000,0.000,1.000,2.000,3185.306,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.999,51.000,5495.736,147.378,5495.736,147.378,0.000,0.000,"LINESTRING (-88.004226 41.883776, -87.992328 41.892781)",6370.612,6370.612,0.064,0.064,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,6370.612,6370.612,0.000,60.000,60.000,0.000,0.064,0.064,0.000,0.000,0.000,period-based
76,bpr,147,693,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6643.978,-1.000,0.000,6105.750,6643.978,538.228,,,,0.000,6643.978,1.388,60.000,37.290,1.000,0.067,0.067,49500.000,0.000,0.000,0.000,1.000,2.000,3321.989,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.999,51.000,5731.560,153.702,5731.560,153.702,0.000,0.000,"LINESTRING (-87.947074 41.841459, -87.935170 41.850464)",6643.978,6643.978,0.067,0.067,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,6643.978,6643.978,0.000,60.000,60.000,0.000,0.067,0.067,0.000,0.000,0.000,period-based
76,bpr,148,694,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,6020.140,-1.000,0.000,6360.610,6020.140,-340.471,,,,0.000,6020.140,1.388,60.000,37.290,1.000,0.061,0.061,49500.000,0.000,0.000,0.000,1.000,2.000,3010.070,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,5193.394,139.270,5193.394,139.270,0.000,0.000,"LINESTRING (-88.005424 41.840559, -87.993519 41.849564)",6020.140,6020.140,0.061,0.061,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,6020.140,6020.140,0.000,60.000,60.000,0.000,0.061,0.061,0.000,0.000,0.000,period-based
76,bpr,149,695,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,4453.006,-1.000,0.000,2958.370,4453.006,1494.636,,,,0.000,4453.006,1.388,60.000,37.290,1.000,0.045,0.045,49500.000,0.000,0.000,0.000,1.000,2.000,2226.503,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,3841.475,103.016,3841.475,103.016,0.000,0.000,"LINESTRING (-88.174514 41.792841, -88.162613 41.801844)",4453.006,4453.006,0.045,0.045,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4453.006,4453.006,0.000,60.000,60.000,0.000,0.045,0.045,0.000,0.000,0.000,period-based
76,bpr,150,696,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.232864 41.792841, -88.220962 41.801844)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,151,697,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.173324 41.749620, -88.161422 41.758627)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,152,698,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.231673 41.747824, -88.219771 41.756826)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,153,699,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,5965.867,-1.000,0.000,4115.710,5965.867,1850.157,,,,0.000,5965.867,1.388,60.000,37.290,1.000,0.060,0.060,49500.000,0.000,0.000,0.000,1.000,2.000,2982.934,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,5146.575,138.014,5146.575,138.014,0.000,0.000,"LINESTRING (-88.060195 41.794641, -88.048296 41.803645)",5965.867,5965.867,0.060,0.060,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,5965.867,5965.867,0.000,60.000,60.000,0.000,0.060,0.060,0.000,0.000,0.000,period-based
76,bpr,154,700,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,6460.827,-1.000,0.000,4409.270,6460.827,2051.557,,,,0.000,6460.827,1.388,60.000,37.290,1.000,0.065,0.065,49500.000,0.000,0.000,0.000,1.000,2.000,3230.413,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.999,51.000,5573.562,149.465,5573.562,149.465,0.000,0.000,"LINESTRING (-88.116164 41.794641, -88.104263 41.803645)",6460.827,6460.827,0.065,0.065,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,6460.827,6460.827,0.000,60.000,60.000,0.000,0.065,0.065,0.000,0.000,0.000,period-based
76,bpr,155,701,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3724.435,-1.000,0.000,4056.130,3724.435,-331.695,,,,0.000,3724.435,1.388,60.000,37.290,1.000,0.038,0.038,49500.000,0.000,0.000,0.000,1.000,2.000,1862.218,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,3212.958,86.161,3212.958,86.161,0.000,0.000,"LINESTRING (-88.059005 41.752325, -88.047105 41.761328)",3724.435,3724.435,0.038,0.038,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3724.435,3724.435,0.000,60.000,60.000,0.000,0.038,0.038,0.000,0.000,0.000,period-based
76,bpr,156,702,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3277.542,-1.000,0.000,3574.280,3277.542,-296.738,,,,0.000,3277.542,1.388,60.000,37.290,1.000,0.033,0.033,49500.000,0.000,0.000,0.000,1.000,2.000,1638.771,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,2827.437,75.822,2827.437,75.822,0.000,0.000,"LINESTRING (-88.114974 41.749620, -88.103073 41.758627)",3277.542,3277.542,0.033,0.033,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3277.542,3277.542,0.000,60.000,60.000,0.000,0.033,0.033,0.000,0.000,0.000,period-based
76,bpr,157,703,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7128.425,-1.000,0.000,5721.320,7128.425,1407.105,,,,0.000,7128.425,1.388,60.000,37.290,1.000,0.072,0.072,49500.000,0.000,0.000,0.000,1.000,2.000,3564.212,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.999,51.000,6149.478,164.909,6149.478,164.909,0.001,0.000,"LINESTRING (-87.947074 41.796442, -87.935170 41.805446)",7128.425,7128.425,0.072,0.072,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,7128.425,7128.425,0.000,60.000,60.000,0.000,0.072,0.072,0.000,0.000,0.000,period-based
76,bpr,158,704,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,4895.750,-1.000,0.000,6018.060,4895.750,-1122.310,,,,0.000,4895.750,1.388,60.000,37.290,1.000,0.049,0.049,49500.000,0.000,0.000,0.000,1.000,2.000,2447.875,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,4223.417,113.258,4223.417,113.258,0.000,0.000,"LINESTRING (-88.003036 41.796442, -87.991137 41.805446)",4895.750,4895.750,0.049,0.049,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4895.750,4895.750,0.000,60.000,60.000,0.000,0.049,0.049,0.000,0.000,0.000,period-based
76,bpr,159,705,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,5937.931,-1.000,0.000,4413.800,5937.931,1524.131,,,,0.000,5937.931,1.388,60.000,37.290,1.000,0.060,0.060,49500.000,0.000,0.000,0.000,1.000,2.000,2968.965,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,5122.475,137.368,5122.475,137.368,0.000,0.000,"LINESTRING (-87.944694 41.755926, -87.932788 41.764929)",5937.931,5937.931,0.060,0.060,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,5937.931,5937.931,0.000,60.000,60.000,0.000,0.060,0.060,0.000,0.000,0.000,period-based
76,bpr,160,706,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,4560.200,-1.000,0.000,4808.490,4560.200,-248.290,,,,0.000,4560.200,1.388,60.000,37.290,1.000,0.046,0.046,49500.000,0.000,0.000,0.000,1.000,2.000,2280.100,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,3933.948,105.495,3933.948,105.495,0.000,0.000,"LINESTRING (-88.001846 41.754126, -87.989947 41.763128)",4560.200,4560.200,0.046,0.046,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4560.200,4560.200,0.000,60.000,60.000,0.000,0.046,0.046,0.000,0.000,0.000,period-based
76,bpr,161,707,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2019.811,-1.000,0.000,1652.010,2019.811,367.801,,,,0.000,2019.811,1.388,60.000,37.290,1.000,0.020,0.020,49500.000,0.000,0.000,0.000,1.000,2.000,1009.906,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,1742.430,46.726,1742.430,46.726,0.000,0.000,"LINESTRING (-87.974464 41.710909, -87.962558 41.719911)",2019.811,2019.811,0.020,0.020,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2019.811,2019.811,0.000,60.000,60.000,0.000,0.020,0.020,0.000,0.000,0.000,period-based
76,bpr,162,708,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.521033 42.113371, -88.509135 42.122375)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,163,709,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.406715 42.113371, -88.394819 42.122375)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,164,710,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.263824 42.134081, -88.251923 42.143083)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,165,711,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.320983 42.135878, -88.309081 42.144884)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,166,712,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.262634 42.091761, -88.250732 42.100766)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,167,713,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.322173 42.090860, -88.310272 42.099866)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,168,714,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.540084 42.028734, -88.528188 42.037740)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,169,715,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.429343 42.028734, -88.417444 42.037740)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
