link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,mode_type_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
392,76,bpr,389,390,1.000000,7.563201,4.700560,7.563201,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,339.357,199.210,140.147,,388:319;925:19;,0.000,0.000,0.000,,,,0.000,339.357,7.578,59.881,37.216,0.998,0.339,0.339,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,339.357,0.955,1.142,0.013,0.000,60.000,51.000,0.400,4.000,59.607,51.000,1595.167,42.862,1595.167,42.862,0.085,0.000,"LINESTRING (-88.733048 42.288064, -88.736620 42.218736)",339.357,339.357,0.339,0.339,60.000,60.000,60.000,60.000,59.955,59.967,59.979,59.992,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,339.357,339.357,0.000,59.881,0.000,-59.881,0.339,0.000,-0.339,0.013,0.000,-0.013,period-based
393,76,bpr,389,801,1.000000,12.083091,7.509690,12.083091,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,402.952,125.530,277.422,,255:106;802:203;913:92;,0.000,0.000,0.000,,,,0.000,402.952,12.084,59.994,37.286,1.000,0.161,0.161,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,402.952,0.955,1.142,0.001,0.000,60.000,51.000,0.400,4.000,59.980,51.000,3026.045,81.157,3026.045,81.157,0.008,0.000,"LINESTRING (-88.733037 42.288042, -88.625865 42.212411)",402.952,402.952,0.161,0.161,60.000,60.000,60.000,60.000,59.998,59.998,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,402.952,402.952,0.000,59.994,0.000,-59.994,0.161,0.000,-0.161,0.001,0.000,-0.001,period-based
394,76,bpr,389,914,1.000000,5.312757,3.301900,5.312757,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,534.052,269.440,264.612,,368:461;780:58;785:3;793:0;915:10;,0.000,0.000,0.000,,,,0.000,534.052,5.314,59.981,37.279,1.000,0.214,0.214,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,534.052,0.955,1.142,0.002,0.000,60.000,51.000,0.400,4.000,59.938,51.000,1763.388,47.303,1763.388,47.303,0.015,0.000,"LINESTRING (-88.733000 42.288077, -88.760388 42.332195)",534.052,534.052,0.214,0.214,60.000,60.000,60.000,60.000,59.993,59.995,59.997,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,534.052,534.052,0.000,59.981,0.000,-59.981,0.214,0.000,-0.214,0.002,0.000,-0.002,period-based
395,76,bpr,390,388,1.000000,19.383301,12.046800,19.383301,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2816.943,1446.210,1370.733,,391:1355;708:1431;802:30;,0.000,0.000,0.000,,,,0.000,2816.943,20.603,56.447,35.082,0.941,0.805,0.805,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,2816.943,0.955,1.142,0.401,0.000,60.000,51.000,0.400,4.000,49.638,50.479,33935.148,967.305,33935.148,967.305,57.278,0.000,"LINESTRING (-88.736602 42.218710, -88.521067 42.147581)",2816.943,2816.943,0.805,0.805,60.000,60.000,60.000,60.000,58.942,59.231,59.519,59.808,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2816.943,2816.943,0.000,56.447,0.000,-56.447,0.805,0.000,-0.805,0.401,0.000,-0.401,period-based
396,76,bpr,390,389,1.000000,7.563201,4.700560,7.563201,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,207.283,131.700,75.583,,914:207;,0.000,0.000,0.000,,,,0.000,207.283,7.565,59.983,37.280,1.000,0.207,0.207,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,207.283,0.955,1.142,0.002,0.000,60.000,51.000,0.400,4.000,59.945,51.000,974.347,26.136,974.347,26.136,0.007,0.000,"LINESTRING (-88.736568 42.218734, -88.732996 42.288062)",207.283,207.283,0.207,0.207,60.000,60.000,60.000,60.000,59.994,59.995,59.997,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,207.283,207.283,0.000,59.983,0.000,-59.983,0.207,0.000,-0.207,0.002,0.000,-0.002,period-based
397,76,bpr,390,925,1.000000,11.359878,7.060210,11.359878,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2826.000,1413.000,1413.000,,379:2826;,0.000,0.000,0.000,,,,0.000,2826.000,12.084,56.404,35.055,0.940,0.807,0.807,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,2826.000,0.955,1.142,0.406,0.000,60.000,51.000,0.400,4.000,49.527,50.452,19952.154,569.162,19952.154,569.162,34.112,0.000,"LINESTRING (-88.736588 42.218760, -88.867576 42.251173)",2826.000,2826.000,0.807,0.807,60.000,60.000,60.000,60.000,58.942,59.230,59.519,59.808,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2826.000,2826.000,0.000,56.404,0.000,-56.404,0.807,0.000,-0.807,0.406,0.000,-0.406,period-based
398,76,bpr,391,388,1.000000,10.228703,6.357180,10.228703,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2032.380,1609.000,423.380,,390:1863;802:168;,0.000,0.000,0.000,,,,0.000,2032.380,10.403,58.994,36.665,0.983,0.581,0.581,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,2032.380,0.955,1.142,0.109,0.000,60.000,51.000,0.400,4.000,56.788,50.997,12920.208,352.386,12920.208,352.386,5.909,0.000,"LINESTRING (-88.409115 42.107114, -88.521050 42.147631)",2032.380,2032.380,0.581,0.581,60.000,60.000,60.000,60.000,59.629,59.730,59.832,59.933,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2032.380,2032.380,0.000,58.994,0.000,-58.994,0.581,0.000,-0.581,0.109,0.000,-0.109,period-based
399,76,bpr,391,392,1.000000,7.334948,4.558700,7.334948,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3019.731,2914.310,105.421,,393:2711;717:307;,0.000,0.000,0.000,,,,0.000,3019.731,7.945,55.396,34.429,0.923,0.863,0.863,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,3019.731,0.955,1.142,0.529,0.000,60.000,51.000,0.400,4.000,47.034,49.449,13766.047,399.843,13766.047,399.843,30.684,0.000,"LINESTRING (-88.409133 42.107064, -88.328159 42.079153)",3019.731,3019.731,0.863,0.863,60.000,60.000,60.000,60.000,58.933,59.224,59.515,59.806,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,3019.731,3019.731,0.000,55.396,0.000,-55.396,0.863,0.000,-0.863,0.529,0.000,-0.529,period-based
400,76,bpr,391,709,1.000000,2.042352,1.269330,2.042352,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1001.497,627.080,374.417,,163:84;708:30;711:217;713:131;803:537;,0.000,0.000,0.000,,,,0.000,1001.497,2.046,59.888,37.221,0.998,0.334,0.334,3000.000,3000.000,0.000,0.000,0.000,1.000,1.000,1001.497,0.955,1.142,0.012,0.000,60.000,51.000,0.400,4.000,59.632,51.000,1271.230,34.154,1271.230,34.154,0.064,0.000,"LINESTRING (-88.409105 42.107071, -88.394816 42.122378)",1001.497,1001.497,0.334,0.334,60.000,60.000,60.000,60.000,59.958,59.969,59.981,59.992,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1001.497,1001.497,0.000,59.888,0.000,-59.888,0.334,0.000,-0.334,0.012,0.000,-0.012,period-based
401,76,bpr,391,715,1.000000,7.588639,4.716370,7.588639,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2709.882,511.600,2198.282,,169:109;714:0;717:0;719:148;721:2451;,0.000,0.000,0.000,,,,0.000,2709.882,8.346,54.552,33.904,0.909,0.903,0.903,3000.000,3000.000,0.000,0.000,0.000,1.000,1.000,2709.882,0.955,1.142,0.636,0.000,60.000,51.000,0.400,4.000,45.072,47.871,12780.808,376.966,12780.808,376.966,34.227,0.000,"LINESTRING (-88.409150 42.107092, -88.417486 42.037764)",2709.882,2709.882,0.903,0.903,60.000,60.000,60.000,60.000,58.926,59.219,59.512,59.805,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2709.882,2709.882,0.000,54.552,0.000,-54.552,0.903,0.000,-0.903,0.636,0.000,-0.636,period-based
402,76,bpr,392,391,1.000000,7.334948,4.558700,7.334948,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1147.700,1903.720,-756.020,,388:1014;709:133;,0.000,0.000,0.000,,,,0.000,1147.700,7.348,59.896,37.226,0.998,0.328,0.328,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,1147.700,0.955,1.142,0.011,0.000,60.000,51.000,0.400,4.000,59.657,51.000,5232.019,140.549,5232.019,140.549,0.243,0.000,"LINESTRING (-88.328141 42.079203, -88.409115 42.107114)",1147.700,1147.700,0.328,0.328,60.000,60.000,60.000,60.000,59.961,59.971,59.982,59.993,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1147.700,1147.700,0.000,59.896,0.000,-59.896,0.328,0.000,-0.328,0.011,0.000,-0.011,period-based
403,76,bpr,392,393,1.000000,4.345249,2.700590,4.345249,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3642.719,4023.008,-380.289,,394:2487;712:565;716:589;,0.000,0.000,0.000,,,,0.000,3642.719,5.110,51.020,31.709,0.850,1.041,1.041,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,3642.719,0.955,1.142,1.000,0.000,60.000,51.000,0.400,4.000,38.631,36.446,9837.490,310.240,9837.490,310.240,46.431,0.000,"LINESTRING (-88.328156 42.079153, -88.278142 42.066548)",3642.719,3642.719,1.041,1.041,60.000,60.000,60.000,60.000,58.900,59.200,59.500,59.800,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,3642.719,3642.719,0.000,51.020,0.000,-51.020,1.041,0.000,-1.041,1.000,0.000,-1.000,period-based
404,76,bpr,392,713,1.000000,2.695075,1.675000,2.695075,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,929.049,1161.329,-232.280,,167:383;711:391;712:154;,0.000,0.000,0.000,,,,0.000,929.049,2.996,53.969,33.542,0.899,0.929,0.929,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,929.049,0.955,1.142,0.711,0.000,60.000,51.000,0.400,4.000,43.775,46.259,1556.157,46.394,1556.157,46.394,4.663,0.000,"LINESTRING (-88.328130 42.079161, -88.310268 42.099870)",929.049,929.049,0.929,0.929,60.000,60.000,60.000,60.000,58.921,59.215,59.509,59.804,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,929.049,929.049,0.000,53.969,0.000,-53.969,0.929,0.000,-0.929,0.711,0.000,-0.711,period-based
405,76,bpr,392,717,1.000000,2.581898,1.604660,2.581898,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1177.118,662.700,514.418,,171:502;715:112;716:72;719:489;,0.000,0.000,0.000,,,,0.000,1177.118,3.325,46.584,28.952,0.776,1.177,1.177,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,1177.118,0.955,1.142,1.150,0.000,60.000,51.000,0.400,4.000,33.467,29.990,1888.873,65.241,1888.873,65.241,14.587,5.649,"LINESTRING (-88.328176 42.079183, -88.332939 42.055774)",1177.118,1177.118,1.177,1.177,60.000,60.000,60.000,60.000,58.889,59.192,59.495,59.798,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1177.118,1177.118,0.000,46.584,0.000,-46.584,1.177,0.000,-1.177,1.150,0.000,-1.150,period-based
406,76,bpr,393,392,1.000000,4.345249,2.700590,4.345249,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1153.943,2868.880,-1714.937,,391:1043;713:88;717:21;,0.000,0.000,0.000,,,,0.000,1153.943,4.353,59.894,37.224,0.998,0.330,0.330,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,1153.943,0.955,1.142,0.011,0.000,60.000,51.000,0.400,4.000,59.649,51.000,3116.328,83.718,3116.328,83.718,0.148,0.000,"LINESTRING (-88.278130 42.066598, -88.328144 42.079203)",1153.943,1153.943,0.330,0.330,60.000,60.000,60.000,60.000,59.960,59.971,59.982,59.993,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1153.943,1153.943,0.000,59.894,0.000,-59.894,0.330,0.000,-0.330,0.011,0.000,-0.011,period-based
407,76,bpr,393,394,1.000000,5.006564,3.111600,5.006564,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7334.133,5386.728,1947.405,,395:6909;584:309;601:114;,0.000,0.000,0.000,,,,0.000,7334.133,8.483,35.411,22.008,0.590,1.467,1.467,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,7334.133,0.955,1.142,1.479,0.000,60.000,51.000,0.400,4.000,22.534,17.505,22820.889,1036.936,22820.889,1036.936,424.956,316.959,"LINESTRING (-88.278136 42.066547, -88.217405 42.065647)",7334.133,7334.133,1.467,1.467,60.000,60.000,60.000,60.000,58.864,59.174,59.484,59.793,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,7334.133,7334.133,0.000,35.411,0.000,-35.411,1.467,0.000,-1.467,1.479,0.000,-1.479,period-based
408,76,bpr,393,712,1.000000,4.359634,2.709530,4.359634,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4804.483,2396.075,2408.408,,166:2751;584:1269;710:783;,0.000,0.000,0.000,,,,0.000,4804.483,6.682,39.149,24.331,0.652,1.373,1.373,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,4804.484,0.955,1.142,1.371,0.000,60.000,51.000,0.400,4.000,25.903,21.131,13017.892,535.027,13017.892,535.027,185.931,124.326,"LINESTRING (-88.278116 42.066557, -88.250728 42.100771)",4804.484,4804.484,1.373,1.373,60.000,60.000,60.000,60.000,58.872,59.180,59.487,59.795,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,4804.483,4804.483,0.000,39.149,0.000,-39.149,1.373,0.000,-1.373,1.371,0.000,-1.371,period-based
409,76,bpr,393,716,1.000000,0.986381,0.613040,0.986381,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,5522.379,3038.242,2484.137,,170:3249;601:342;713:0;717:354;718:1574;,0.000,0.000,0.000,,,,0.000,5522.379,1.903,31.094,19.325,0.518,1.578,1.578,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,5522.379,0.955,1.142,1.607,0.000,60.000,51.000,0.400,4.000,18.951,13.898,3385.439,175.186,3385.439,175.186,84.400,68.379,"LINESTRING (-88.278162 42.066570, -88.276971 42.057566)",5522.379,5522.379,1.578,1.578,60.000,60.000,60.000,60.000,58.854,59.166,59.479,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,5522.379,5522.379,0.000,31.094,0.000,-31.094,1.578,0.000,-1.578,1.607,0.000,-1.607,period-based
410,76,bpr,394,393,1.000000,5.006564,3.111600,5.006564,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2640.843,3286.566,-645.723,,392:1112;712:486;716:1041;,0.000,0.000,0.000,,,,0.000,2640.843,5.065,59.308,36.860,0.988,0.528,0.528,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,2640.843,0.955,1.142,0.074,0.000,60.000,51.000,0.400,4.000,57.764,50.999,8217.247,222.931,8217.247,222.931,2.572,0.000,"LINESTRING (-88.217405 42.065699, -88.278136 42.066599)",2640.843,2640.843,0.528,0.528,60.000,60.000,60.000,60.000,59.743,59.813,59.883,59.953,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2640.843,2640.843,0.000,59.308,0.000,-59.308,0.528,0.000,-0.528,0.074,0.000,-0.074,period-based
411,76,bpr,394,395,1.000000,3.632832,2.257820,3.632832,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7558.000,4806.197,2751.803,,396:5801;584:718;600:1037;,0.000,0.000,0.000,,,,0.000,7558.000,6.478,33.649,20.913,0.561,1.512,1.512,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,7558.000,0.955,1.142,1.530,0.000,60.000,51.000,0.400,4.000,21.034,15.962,17064.604,815.992,17064.604,815.992,358.377,277.621,"LINESTRING (-88.217404 42.065647, -88.173345 42.066547)",7558.000,7558.000,1.512,1.512,60.000,60.000,60.000,60.000,58.860,59.171,59.482,59.793,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,7558.000,7558.000,0.000,33.649,0.000,-33.649,1.512,0.000,-1.512,1.530,0.000,-1.530,period-based
412,76,bpr,394,584,1.000000,7.678872,4.772450,7.678872,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,786.591,558.959,227.632,,38:203;586:407;588:14;768:157;808:3;,0.000,0.000,0.000,,,,0.000,786.591,14.734,31.270,19.434,0.521,1.573,1.573,500.000,500.000,0.000,0.000,0.000,1.000,1.000,786.591,0.955,1.142,1.602,0.000,60.000,51.000,0.400,4.000,19.091,14.034,3753.966,193.160,3753.966,193.160,92.492,74.727,"LINESTRING (-88.217386 42.065655, -88.163800 42.123278)",786.591,786.591,1.573,1.573,60.000,60.000,60.000,60.000,58.854,59.167,59.479,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,786.591,786.591,0.000,31.270,0.000,-31.270,1.573,0.000,-1.573,1.602,0.000,-1.602,period-based
413,76,bpr,394,601,1.000000,0.904886,0.562390,0.904886,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,584.650,666.980,-82.330,,55:424;603:160;,0.000,0.000,0.000,,,,0.000,584.650,1.159,46.860,29.124,0.781,1.169,1.169,500.000,500.000,0.000,0.000,0.000,1.000,1.000,584.650,0.955,1.142,1.142,0.000,60.000,51.000,0.400,4.000,33.772,30.365,328.802,11.290,328.802,11.290,2.472,0.916,"LINESTRING (-88.217430 42.065680, -88.219812 42.057576)",584.650,584.650,1.169,1.169,60.000,60.000,60.000,60.000,58.890,59.192,59.495,59.798,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,584.650,584.650,0.000,46.860,0.000,-46.860,1.169,0.000,-1.169,1.142,0.000,-1.142,period-based
414,76,bpr,395,394,1.000000,3.632832,2.257820,3.632832,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2297.206,2710.450,-413.244,,393:2138;601:158;,0.000,0.000,0.000,,,,0.000,2297.206,3.657,59.602,37.043,0.993,0.459,0.459,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,2297.206,0.955,1.142,0.043,0.000,60.000,51.000,0.400,4.000,58.699,51.000,5186.678,140.019,5186.678,140.019,0.930,0.000,"LINESTRING (-88.173347 42.066599, -88.217406 42.065699)",2297.206,2297.206,0.459,0.459,60.000,60.000,60.000,60.000,59.851,59.891,59.932,59.973,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2297.206,2297.206,0.000,59.602,0.000,-59.602,0.459,0.000,-0.459,0.043,0.000,-0.043,period-based
