link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,mode_type_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
941,76,bpr,533,568,1.000000,2.396123,1.489200,2.396123,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4752.147,4066.377,685.770,,22:3015;565:906;574:829;,0.000,0.000,0.000,,,,0.000,4752.147,2.689,53.457,33.224,0.891,0.950,0.950,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,4752.147,0.955,1.142,0.779,0.000,60.000,51.000,0.400,4.000,42.676,44.444,7076.898,213.007,7076.898,213.007,23.228,0.000,"LINESTRING (-87.633901 41.832455, -87.610085 41.845060)",4752.147,4752.147,0.950,0.950,60.000,60.000,60.000,60.000,58.916,59.212,59.507,59.803,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,4752.147,4752.147,0.000,53.457,0.000,-53.457,0.950,0.000,-0.950,0.779,0.000,-0.779,period-based
942,76,bpr,533,569,1.000000,1.374086,0.854000,1.374086,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3942.463,1447.666,2494.797,,23:2073;499:1163;570:521;572:184;,0.000,0.000,0.000,,,,0.000,3942.463,1.454,56.712,35.247,0.945,0.788,0.788,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,3942.463,0.955,1.142,0.369,0.000,60.000,51.000,0.400,4.000,50.323,50.624,3366.864,95.523,3366.864,95.523,5.235,0.000,"LINESTRING (-87.633913 41.832504, -87.650585 41.832504)",3942.463,3942.463,0.788,0.788,60.000,60.000,60.000,60.000,58.944,59.232,59.520,59.808,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,3942.463,3942.463,0.000,56.712,0.000,-56.712,0.788,0.000,-0.788,0.369,0.000,-0.369,period-based
943,76,bpr,534,515,1.000000,2.406147,1.495430,2.406147,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3982.115,2657.140,1324.974,,514:3940;544:41;,0.000,0.000,0.000,,,,0.000,3982.115,3.011,47.948,29.800,0.799,1.138,1.138,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,3982.115,0.955,1.142,1.107,0.000,60.000,51.000,0.400,4.000,34.998,31.879,5954.974,199.831,5954.974,199.831,40.138,11.957,"LINESTRING (-87.308850 41.594774, -87.302896 41.573165)",3982.115,3982.115,1.138,1.138,60.000,60.000,60.000,60.000,58.892,59.194,59.496,59.799,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,3982.115,3982.115,0.000,47.948,0.000,-47.948,1.138,0.000,-1.138,1.107,0.000,-1.107,period-based
944,76,bpr,534,543,1.000000,4.756944,2.956460,4.756944,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4773.386,3583.390,1189.996,,527:4702;903:71;,0.000,0.000,0.000,,,,0.000,4773.386,7.226,39.501,24.550,0.658,1.364,1.364,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,4773.386,0.955,1.142,1.361,0.000,60.000,51.000,0.400,4.000,26.234,21.499,14112.324,574.840,14112.324,574.840,196.394,129.610,"LINESTRING (-87.308817 41.594806, -87.362403 41.611012)",4773.386,4773.386,1.364,1.364,60.000,60.000,60.000,60.000,58.873,59.180,59.488,59.795,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,4773.386,4773.386,0.000,39.501,0.000,-39.501,1.364,0.000,-1.364,1.361,0.000,-1.361,period-based
945,76,bpr,534,933,1.000000,9.827161,6.107620,9.827161,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8202.000,5468.000,2734.000,,387:8202;,0.000,0.000,0.000,,,,0.000,8202.000,54.283,10.862,6.751,0.181,2.343,2.343,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,8202.000,0.955,1.142,2.525,0.000,60.000,51.000,0.400,4.000,5.526,2.956,50094.699,7420.450,50094.699,7420.450,6077.077,5840.011,"LINESTRING (-87.308824 41.594755, -87.189744 41.599257)",8202.000,8202.000,2.343,2.343,60.000,60.000,60.000,60.000,58.776,59.109,59.443,59.777,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8202.000,8202.000,0.000,10.862,0.000,-10.862,2.343,0.000,-2.343,2.525,0.000,-2.525,period-based
946,76,bpr,535,438,1.000000,11.409371,7.090970,11.409371,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7144.394,6041.927,1102.466,,437:983;439:3541;536:1014;540:1604;,0.000,0.000,0.000,,,,0.000,7144.394,13.907,49.224,30.593,0.820,1.099,1.099,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,7144.393,0.955,1.142,1.064,0.000,60.000,51.000,0.400,4.000,36.474,33.723,50660.680,1655.974,50660.680,1655.974,297.423,57.679,"LINESTRING (-87.922064 41.890989, -87.870860 41.988229)",7144.393,7144.393,1.099,1.099,60.000,60.000,60.000,60.000,58.895,59.197,59.498,59.799,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,7144.394,7144.394,0.000,49.224,0.000,-49.224,1.099,0.000,-1.099,1.064,0.000,-1.064,period-based
947,76,bpr,535,486,1.000000,0.404680,0.251510,0.404680,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,11819.893,10095.925,1723.968,,480:6601;627:3645;691:1573;,0.000,0.000,0.000,,,,0.000,11819.893,1.068,22.726,14.124,0.379,1.818,1.818,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,11819.893,0.955,1.142,1.890,0.000,60.000,51.000,0.400,4.000,12.802,8.355,2972.821,210.478,2972.821,210.478,130.757,116.689,"LINESTRING (-87.922112 41.890993, -87.920921 41.887392)",11819.893,11819.893,1.818,1.818,60.000,60.000,60.000,60.000,58.831,59.150,59.468,59.787,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11819.893,11819.893,0.000,22.726,0.000,-22.726,1.818,0.000,-1.818,1.890,0.000,-1.890,period-based
948,76,bpr,535,487,1.000000,5.625402,3.496210,5.625402,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,5694.249,4441.460,1252.789,,488:3307;682:2386;,0.000,0.000,0.000,,,,0.000,5694.249,6.122,55.130,34.263,0.919,0.876,0.876,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,5694.248,0.955,1.142,0.562,0.000,60.000,51.000,0.400,4.000,46.403,49.037,19908.289,581.039,19908.289,581.039,47.165,0.000,"LINESTRING (-87.922070 41.891021, -87.968511 41.928837)",5694.248,5694.248,0.876,0.876,60.000,60.000,60.000,60.000,58.931,59.223,59.514,59.806,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,5694.249,5694.249,0.000,55.130,0.000,-55.130,0.876,0.000,-0.876,0.562,0.000,-0.562,period-based
949,76,bpr,536,438,1.000000,2.991533,1.859250,2.991533,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7600.998,7248.139,352.858,,437:5021;439:0;535:485;540:2094;,0.000,0.000,0.000,,,,0.000,7600.998,5.388,33.313,20.704,0.555,1.520,1.520,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,7600.997,0.955,1.142,1.540,0.000,60.000,51.000,0.400,4.000,20.754,15.680,14132.154,682.581,14132.154,682.581,303.603,236.725,"LINESTRING (-87.898285 42.006226, -87.870897 41.988219)",7600.997,7600.997,1.520,1.520,60.000,60.000,60.000,60.000,58.859,59.170,59.481,59.793,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,7600.998,7600.998,0.000,33.313,0.000,-33.313,1.520,0.000,-1.520,1.540,0.000,-1.540,period-based
950,76,bpr,536,537,1.000000,4.743750,2.948260,4.743750,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,5007.680,4936.320,71.360,,399:2160;608:1455;610:1391;,0.000,0.000,0.000,,,,0.000,5007.680,5.460,52.132,32.400,0.869,1.002,1.002,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,5007.680,0.955,1.142,0.957,0.000,60.000,51.000,0.400,4.000,40.014,38.201,14763.941,455.673,14763.941,455.673,59.754,0.000,"LINESTRING (-87.898263 42.006273, -87.950658 42.024281)",5007.680,5007.680,1.002,1.002,60.000,60.000,60.000,60.000,58.903,59.202,59.501,59.801,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,5007.680,5007.680,0.000,52.132,0.000,-52.132,1.002,0.000,-1.002,0.957,0.000,-0.957,period-based
951,76,bpr,536,615,1.000000,2.812275,1.747840,2.812275,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1562.356,1815.707,-253.351,,69:987;439:24;610:218;613:327;622:4;,0.000,0.000,0.000,,,,0.000,1562.356,2.969,56.826,35.317,0.947,0.781,0.781,2000.000,2000.000,0.000,0.000,0.000,1.000,1.000,1562.356,0.955,1.142,0.356,0.000,60.000,51.000,0.400,4.000,50.622,50.676,2730.748,77.320,2730.748,77.320,4.091,0.000,"LINESTRING (-87.898250 42.006232, -87.881579 42.028742)",1562.356,1562.356,0.781,0.781,60.000,60.000,60.000,60.000,58.945,59.233,59.521,59.808,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1562.356,1562.356,0.000,56.826,0.000,-56.826,0.781,0.000,-0.781,0.356,0.000,-0.356,period-based
952,76,bpr,537,399,1.000000,6.330417,3.934380,6.330417,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4201.483,4619.195,-417.712,,398:2007;604:2182;609:10;,0.000,0.000,0.000,,,,0.000,4201.483,6.804,55.825,34.695,0.930,0.840,0.840,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,4201.483,0.955,1.142,0.476,0.000,60.000,51.000,0.400,4.000,48.075,49.973,16530.230,476.437,16530.230,476.437,33.152,0.000,"LINESTRING (-87.950656 42.024280, -88.017341 42.053091)",4201.483,4201.483,0.840,0.840,60.000,60.000,60.000,60.000,58.937,59.227,59.517,59.807,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,4201.483,4201.483,0.000,55.825,0.000,-55.825,0.840,0.000,-0.840,0.476,0.000,-0.476,period-based
953,76,bpr,537,536,1.000000,4.743750,2.948260,4.743750,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7046.964,6270.795,776.169,,438:6935;615:111;,0.000,0.000,0.000,,,,0.000,7046.964,7.551,37.692,23.426,0.628,1.409,1.409,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,7046.964,0.955,1.142,1.413,0.000,60.000,51.000,0.400,4.000,24.558,19.658,20776.281,886.906,20776.281,886.906,329.755,231.435,"LINESTRING (-87.950674 42.024231, -87.898279 42.006223)",7046.964,7046.964,1.409,1.409,60.000,60.000,60.000,60.000,58.869,59.177,59.486,59.794,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,7046.964,7046.964,0.000,37.692,0.000,-37.692,1.409,0.000,-1.409,1.413,0.000,-1.413,period-based
954,76,bpr,537,608,1.000000,4.333037,2.693000,4.333037,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4384.383,2072.882,2311.501,,62:746;591:798;592:2597;609:241;,0.000,0.000,0.000,,,,0.000,4384.383,4.595,56.573,35.160,0.943,0.797,0.797,5500.000,5500.000,0.000,0.000,0.000,1.000,1.000,4384.383,0.955,1.142,0.386,0.000,60.000,51.000,0.400,4.000,49.963,50.553,11807.145,335.807,11807.145,335.807,19.179,0.000,"LINESTRING (-87.950641 42.024248, -87.938733 42.062964)",4384.383,4384.383,0.797,0.797,60.000,60.000,60.000,60.000,58.943,59.231,59.520,59.808,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,4384.383,4384.383,0.000,56.573,0.000,-56.573,0.797,0.000,-0.797,0.386,0.000,-0.386,period-based
955,76,bpr,537,610,1.000000,1.000927,0.622080,1.000927,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,11860.062,9081.279,2778.783,,64:8341;611:180;615:295;679:3041;,0.000,0.000,0.000,,,,0.000,11860.062,4.247,14.140,8.788,0.236,2.156,2.156,5500.000,5500.000,0.000,0.000,0.000,1.000,1.000,11860.062,0.955,1.142,2.296,0.000,60.000,51.000,0.400,4.000,7.391,4.209,7377.908,839.543,7377.908,839.543,641.692,606.777,"LINESTRING (-87.950662 42.024230, -87.938754 42.026030)",11860.062,11860.062,2.156,2.156,60.000,60.000,60.000,60.000,58.796,59.124,59.453,59.781,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11860.062,11860.062,0.000,14.140,0.000,-14.140,2.156,0.000,-2.156,2.296,0.000,-2.296,period-based
956,76,bpr,538,409,1.000000,2.265939,1.408290,2.265939,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7625.401,7208.716,416.686,,408:3815;410:8;539:3801;,0.000,0.000,0.000,,,,0.000,7625.401,4.105,33.123,20.586,0.552,1.525,1.525,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,7625.401,0.955,1.142,1.546,0.000,60.000,51.000,0.400,4.000,20.596,15.521,10738.776,521.658,10738.776,521.658,233.680,182.860,"LINESTRING (-88.055433 41.794652, -88.047097 41.814460)",7625.401,7625.401,1.525,1.525,60.000,60.000,60.000,60.000,58.858,59.170,59.481,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,7625.401,7625.401,0.000,33.123,0.000,-33.123,1.525,0.000,-1.525,1.546,0.000,-1.546,period-based
957,76,bpr,538,474,1.000000,4.813307,2.991490,4.813307,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,872.173,2347.720,-1475.547,,473:345;706:526;,0.000,0.000,0.000,,,,0.000,872.173,4.814,59.992,37.285,1.000,0.174,0.174,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,872.173,0.955,1.142,0.001,0.000,60.000,51.000,0.400,4.000,59.972,51.000,2609.097,69.977,2609.097,69.977,0.010,0.000,"LINESTRING (-88.055480 41.794651, -88.035236 41.753234)",872.173,872.173,0.174,0.174,60.000,60.000,60.000,60.000,59.997,59.998,59.999,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,872.173,872.173,0.000,59.992,0.000,-59.992,0.174,0.000,-0.174,0.001,0.000,-0.001,period-based
958,76,bpr,538,699,1.000000,1.144610,0.711380,1.144610,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7578.755,5988.857,1589.898,,153:3651;689:479;700:2915;701:531;,0.000,0.000,0.000,,,,0.000,7578.755,1.283,53.532,33.271,0.892,0.947,0.947,8000.000,8000.000,0.000,0.000,0.000,1.000,1.000,7578.755,0.955,1.142,0.769,0.000,60.000,51.000,0.400,4.000,42.836,44.736,5391.375,162.046,5391.375,162.046,17.467,0.000,"LINESTRING (-88.055437 41.794646, -88.048292 41.803650)",7578.755,7578.755,0.947,0.947,60.000,60.000,60.000,60.000,58.917,59.212,59.508,59.803,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,7578.755,7578.755,0.000,53.532,0.000,-53.532,0.947,0.000,-0.947,0.769,0.000,-0.769,period-based
959,76,bpr,538,704,1.000000,5.429329,3.374350,5.429329,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8660.771,3997.717,4663.054,,158:2347;539:450;703:4637;706:1225;,0.000,0.000,0.000,,,,0.000,8660.771,6.548,49.749,30.919,0.829,1.083,1.083,8000.000,8000.000,0.000,0.000,0.000,1.000,1.000,8660.771,0.955,1.142,1.046,0.000,60.000,51.000,0.400,4.000,37.096,34.505,29224.475,945.179,29224.475,945.179,161.476,23.176,"LINESTRING (-88.055453 41.794636, -87.991149 41.805441)",8660.771,8660.771,1.083,1.083,60.000,60.000,60.000,60.000,58.897,59.198,59.498,59.799,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8660.771,8660.771,0.000,49.749,0.000,-49.749,1.083,0.000,-1.083,1.046,0.000,-1.046,period-based
960,76,bpr,539,409,1.000000,4.110561,2.554730,4.110561,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3891.286,3017.510,873.776,,408:0;410:2377;538:1513;,0.000,0.000,0.000,,,,0.000,3891.286,4.337,56.871,35.345,0.948,0.778,0.778,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,3891.286,0.955,1.142,0.350,0.000,60.000,51.000,0.400,4.000,50.740,50.695,9941.186,281.259,9941.186,281.259,14.670,0.000,"LINESTRING (-88.005455 41.835202, -88.047133 41.814493)",3891.286,3891.286,0.778,0.778,60.000,60.000,60.000,60.000,58.946,59.233,59.521,59.808,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,3891.286,3891.286,0.000,56.871,0.000,-56.871,0.778,0.000,-0.778,0.350,0.000,-0.350,period-based
961,76,bpr,539,483,1.000000,4.951424,3.077330,4.951424,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7765.482,6584.971,1180.511,,480:3749;481:1545;693:2470;,0.000,0.000,0.000,,,,0.000,7765.482,9.273,32.039,19.912,0.534,1.553,1.553,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,7765.482,0.955,1.142,1.579,0.000,60.000,51.000,0.400,4.000,19.709,14.639,23896.951,1200.120,23896.951,1200.120,559.284,446.195,"LINESTRING (-88.005438 41.835153, -87.947089 41.845957)",7765.482,7765.482,1.553,1.553,60.000,60.000,60.000,60.000,58.856,59.168,59.480,59.792,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,7765.482,7765.482,0.000,32.039,0.000,-32.039,1.553,0.000,-1.553,1.579,0.000,-1.579,period-based
962,76,bpr,539,694,1.000000,1.851879,1.150950,1.851879,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,9035.535,7348.498,1687.037,,148:7234;408:1;692:1704;693:95;,0.000,0.000,0.000,,,,0.000,9035.535,4.814,23.080,14.344,0.385,1.807,1.807,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,9035.535,0.955,1.142,1.876,0.000,60.000,51.000,0.400,4.000,13.043,8.556,10399.449,724.988,10399.449,724.988,446.110,396.896,"LINESTRING (-88.005423 41.835162, -87.993515 41.849568)",9035.535,9035.535,1.807,1.807,60.000,60.000,60.000,60.000,58.832,59.150,59.469,59.788,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9035.535,9035.535,0.000,23.080,0.000,-23.080,1.807,0.000,-1.807,1.876,0.000,-1.876,period-based
