link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,mode_type_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
740,76,bpr,480,483,1.000000,2.453725,1.525000,2.453725,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4880.977,6673.822,-1792.845,,539:1303;693:3577;,0.000,0.000,0.000,,,,0.000,4880.977,2.788,52.807,32.820,0.880,0.976,0.976,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,4880.977,0.955,1.142,0.867,0.000,60.000,51.000,0.400,4.000,41.328,41.589,7443.489,226.800,7443.489,226.800,27.191,0.000,"LINESTRING (-87.923291 41.859512, -87.947107 41.846006)",4880.977,4880.977,0.976,0.976,60.000,60.000,60.000,60.000,58.910,59.207,59.504,59.802,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,4880.977,4880.977,0.000,52.807,0.000,-52.807,0.976,0.000,-0.976,0.867,0.000,-0.867,period-based
741,76,bpr,480,484,1.000000,2.898308,1.801310,2.898308,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,5419.935,5904.663,-484.729,,485:2984;627:2323;629:111;,0.000,0.000,0.000,,,,0.000,5419.935,3.499,49.706,30.892,0.828,1.084,1.084,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,5419.935,0.955,1.142,1.047,0.000,60.000,51.000,0.400,4.000,37.044,34.440,9762.982,316.033,9762.982,316.033,54.222,8.020,"LINESTRING (-87.923268 41.859465, -87.892307 41.872070)",5419.935,5419.935,1.084,1.084,60.000,60.000,60.000,60.000,58.897,59.197,59.498,59.799,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,5419.935,5419.935,0.000,49.706,0.000,-49.706,1.084,0.000,-1.084,1.047,0.000,-1.047,period-based
742,76,bpr,480,486,1.000000,3.048942,1.894930,3.048942,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6241.685,6875.043,-633.358,,535:3722;627:62;691:2456;,0.000,0.000,0.000,,,,0.000,6241.685,3.438,53.213,33.072,0.887,0.960,0.960,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,6241.685,0.955,1.142,0.812,0.000,60.000,51.000,0.400,4.000,42.164,43.445,11827.557,357.628,11827.557,357.628,40.452,0.000,"LINESTRING (-87.923252 41.859487, -87.920870 41.887398)",6241.685,6241.685,0.960,0.960,60.000,60.000,60.000,60.000,58.914,59.210,59.506,59.802,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6241.685,6241.685,0.000,53.213,0.000,-53.213,0.960,0.000,-0.960,0.812,0.000,-0.812,period-based
743,76,bpr,481,480,1.000000,2.082062,1.294010,2.082062,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,196.724,3411.172,-3214.448,,479:94;484:102;,0.000,0.000,0.000,,,,0.000,196.724,2.082,60.000,37.290,1.000,0.039,0.039,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,196.724,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,254.563,6.827,254.563,6.827,0.000,0.000,"LINESTRING (-87.948288 41.862164, -87.923281 41.859463)",196.724,196.724,0.039,0.039,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,196.724,196.724,0.000,60.000,0.000,-60.000,0.039,0.000,-0.039,0.000,0.000,-0.000,period-based
744,76,bpr,481,482,1.000000,0.785192,0.488000,0.785192,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,0.000,0.785,60.000,37.290,1.000,0.000,0.000,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.948285 41.862216, -87.957811 41.862216)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
745,76,bpr,481,483,1.000000,1.769401,1.099690,1.769401,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2485.400,3540.958,-1055.558,,539:516;693:1969;,0.000,0.000,0.000,,,,0.000,2485.400,1.775,59.808,37.171,0.997,0.382,0.382,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,2485.400,0.955,1.142,0.020,0.000,60.000,51.000,0.400,4.000,59.369,51.000,2733.169,73.530,2733.169,73.530,0.235,0.000,"LINESTRING (-87.948311 41.862188, -87.947120 41.845981)",2485.400,2485.400,0.382,0.382,60.000,60.000,60.000,60.000,59.928,59.947,59.967,59.987,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2485.400,2485.400,0.000,59.808,0.000,-59.808,0.382,0.000,-0.382,0.020,0.000,-0.020,period-based
746,76,bpr,481,691,1.000000,3.715422,2.309150,3.715422,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2387.566,6329.715,-3942.149,,145:1049;681:1328;692:10;,0.000,0.000,0.000,,,,0.000,2387.566,3.726,59.837,37.189,0.997,0.367,0.367,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,2387.566,0.955,1.142,0.017,0.000,60.000,51.000,0.400,4.000,59.461,51.000,5513.247,148.251,5513.247,148.251,0.404,0.000,"LINESTRING (-87.948260 41.862183, -87.938733 41.895496)",2387.566,2387.566,0.367,0.367,60.000,60.000,60.000,60.000,59.938,59.955,59.972,59.989,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2387.566,2387.566,0.000,59.837,0.000,-59.837,0.367,0.000,-0.367,0.017,0.000,-0.017,period-based
747,76,bpr,482,481,1.000000,0.785192,0.488000,0.785192,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,0.000,0.785,60.000,37.290,1.000,0.000,0.000,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.957811 41.862164, -87.948285 41.862164)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
748,76,bpr,483,480,1.000000,2.453725,1.525000,2.453725,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4719.489,6681.536,-1962.046,,479:0;484:3590;486:1128;,0.000,0.000,0.000,,,,0.000,4719.489,2.746,53.616,33.323,0.894,0.944,0.944,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,4719.489,0.955,1.142,0.758,0.000,60.000,51.000,0.400,4.000,43.014,45.049,7197.221,215.986,7197.221,215.986,22.981,0.000,"LINESTRING (-87.947081 41.845960, -87.923265 41.859466)",4719.489,4719.489,0.944,0.944,60.000,60.000,60.000,60.000,58.917,59.213,59.508,59.803,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,4719.489,4719.489,0.000,53.616,0.000,-53.616,0.944,0.000,-0.944,0.758,0.000,-0.758,period-based
749,76,bpr,483,481,1.000000,1.769401,1.099690,1.769401,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2387.566,2885.662,-498.096,,691:2387;,0.000,0.000,0.000,,,,0.000,2387.566,1.774,59.837,37.189,0.997,0.367,0.367,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,2387.566,0.955,1.142,0.017,0.000,60.000,51.000,0.400,4.000,59.461,51.000,2625.582,70.602,2625.582,70.602,0.192,0.000,"LINESTRING (-87.947068 41.845985, -87.948259 41.862192)",2387.566,2387.566,0.367,0.367,60.000,60.000,60.000,60.000,59.938,59.955,59.972,59.989,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2387.566,2387.566,0.000,59.837,0.000,-59.837,0.367,0.000,-0.367,0.017,0.000,-0.017,period-based
750,76,bpr,483,539,1.000000,4.951424,3.077330,4.951424,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2587.376,4820.118,-2232.742,,409:1878;694:2;704:706;,0.000,0.000,0.000,,,,0.000,2587.376,5.005,59.362,36.893,0.989,0.517,0.517,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,2587.376,0.955,1.142,0.068,0.000,60.000,51.000,0.400,4.000,57.933,51.000,7962.209,215.817,7962.209,215.817,2.297,0.000,"LINESTRING (-87.947099 41.846009, -88.005448 41.835205)",2587.376,2587.376,0.517,0.517,60.000,60.000,60.000,60.000,59.762,59.827,59.892,59.957,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2587.376,2587.376,0.000,59.362,0.000,-59.362,0.517,0.000,-0.517,0.068,0.000,-0.068,period-based
751,76,bpr,483,693,1.000000,1.097338,0.682000,1.097338,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7417.731,8650.004,-1232.272,,147:6036;479:174;694:686;703:519;,0.000,0.000,0.000,,,,0.000,7417.731,1.377,47.832,29.727,0.797,1.141,1.141,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,7417.731,0.955,1.142,1.110,0.000,60.000,51.000,0.400,4.000,34.865,31.714,5058.893,170.176,5058.893,170.176,34.513,10.573,"LINESTRING (-87.947085 41.845959, -87.935177 41.850461)",7417.731,7417.731,1.141,1.141,60.000,60.000,60.000,60.000,58.892,59.194,59.496,59.799,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,7417.731,7417.731,0.000,47.832,0.000,-47.832,1.141,0.000,-1.141,1.110,0.000,-1.110,period-based
752,76,bpr,484,480,1.000000,2.898308,1.801310,2.898308,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4973.514,5634.001,-660.487,,479:538;483:3535;486:899;,0.000,0.000,0.000,,,,0.000,4973.514,3.324,52.317,32.515,0.872,0.995,0.995,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,4973.514,0.955,1.142,0.935,0.000,60.000,51.000,0.400,4.000,40.348,39.062,8958.840,275.526,8958.840,275.526,35.279,0.000,"LINESTRING (-87.892327 41.872118, -87.923288 41.859513)",4973.514,4973.514,0.995,0.995,60.000,60.000,60.000,60.000,58.905,59.203,59.502,59.801,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,4973.514,4973.514,0.000,52.317,0.000,-52.317,0.995,0.000,-0.995,0.935,0.000,-0.935,period-based
753,76,bpr,484,485,1.000000,4.810299,2.989620,4.810299,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3306.715,6375.322,-3068.608,,489:1443;626:1264;628:598;,0.000,0.000,0.000,,,,0.000,3306.715,4.948,58.326,36.250,0.972,0.661,0.661,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,3306.715,0.955,1.142,0.183,0.000,60.000,51.000,0.400,4.000,54.786,50.977,9885.820,272.712,9885.820,272.712,7.607,0.000,"LINESTRING (-87.892317 41.872068, -87.833968 41.872968)",3306.715,3306.715,0.661,0.661,60.000,60.000,60.000,60.000,59.396,59.560,59.725,59.890,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,3306.715,3306.715,0.000,58.326,0.000,-58.326,0.661,0.000,-0.661,0.183,0.000,-0.183,period-based
754,76,bpr,484,627,1.000000,2.793369,1.736090,2.793369,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,5919.144,6782.057,-862.913,,81:3031;486:272;623:2417;626:197;,0.000,0.000,0.000,,,,0.000,5919.144,3.190,52.536,32.651,0.876,0.987,0.987,6000.000,6000.000,0.000,0.000,0.000,1.000,1.000,5919.144,0.955,1.142,0.905,0.000,60.000,51.000,0.400,4.000,40.782,40.227,10276.167,314.725,10276.167,314.725,39.152,0.000,"LINESTRING (-87.892293 41.872083, -87.881576 41.896393)",5919.144,5919.144,0.987,0.987,60.000,60.000,60.000,60.000,58.907,59.205,59.503,59.801,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,5919.144,5919.144,0.000,52.536,0.000,-52.536,0.987,0.000,-0.987,0.905,0.000,-0.905,period-based
755,76,bpr,484,629,1.000000,2.459614,1.528660,2.459614,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1404.433,536.570,867.863,,83:572;628:78;633:753;,0.000,0.000,0.000,,,,0.000,1404.433,2.461,59.973,37.273,1.000,0.234,0.234,6000.000,6000.000,0.000,0.000,0.000,1.000,1.000,1404.433,0.955,1.142,0.003,0.000,60.000,51.000,0.400,4.000,59.911,51.000,2146.901,57.599,2146.901,57.599,0.026,0.000,"LINESTRING (-87.892338 41.872079, -87.878048 41.852271)",1404.433,1404.433,0.234,0.234,60.000,60.000,60.000,60.000,59.990,59.993,59.995,59.998,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1404.433,1404.433,0.000,59.973,0.000,-59.973,0.234,0.000,-0.234,0.003,0.000,-0.003,period-based
756,76,bpr,485,484,1.000000,4.810299,2.989620,4.810299,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2614.660,6090.378,-3475.718,,480:2173;627:441;,0.000,0.000,0.000,,,,0.000,2614.660,4.864,59.334,36.877,0.989,0.523,0.523,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,2614.660,0.955,1.142,0.071,0.000,60.000,51.000,0.400,4.000,57.848,50.999,7816.839,211.973,7816.839,211.973,2.351,0.000,"LINESTRING (-87.833968 41.873020, -87.892317 41.872120)",2614.660,2614.660,0.523,0.523,60.000,60.000,60.000,60.000,59.752,59.820,59.887,59.955,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2614.660,2614.660,0.000,59.334,0.000,-59.334,0.523,0.000,-0.523,0.071,0.000,-0.071,period-based
757,76,bpr,485,489,1.000000,3.925960,2.440000,3.925960,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1593.089,7360.374,-5767.285,,490:1101;630:49;631:441;,0.000,0.000,0.000,,,,0.000,1593.089,3.932,59.907,37.233,0.998,0.319,0.319,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,1593.089,0.955,1.142,0.010,0.000,60.000,51.000,0.400,4.000,59.694,51.000,3887.136,104.401,3887.136,104.401,0.161,0.000,"LINESTRING (-87.833968 41.872968, -87.786336 41.872968)",1593.089,1593.089,0.319,0.319,60.000,60.000,60.000,60.000,59.965,59.974,59.984,59.994,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1593.089,1593.089,0.000,59.907,0.000,-59.907,0.319,0.000,-0.319,0.010,0.000,-0.010,period-based
758,76,bpr,485,626,1.000000,2.825935,1.756330,2.825935,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6075.414,8015.960,-1940.546,,80:2438;624:2899;630:737;,0.000,0.000,0.000,,,,0.000,6075.414,3.149,53.837,33.460,0.897,0.935,0.935,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,6075.414,0.955,1.142,0.729,0.000,60.000,51.000,0.400,4.000,43.488,45.826,10670.431,318.904,10670.431,318.904,32.759,0.000,"LINESTRING (-87.833945 41.872983, -87.822037 41.897293)",6075.414,6075.414,0.935,0.935,60.000,60.000,60.000,60.000,58.920,59.214,59.509,59.804,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6075.414,6075.414,0.000,53.837,0.000,-53.837,0.935,0.000,-0.935,0.729,0.000,-0.729,period-based
759,76,bpr,485,628,1.000000,2.194676,1.364000,2.194676,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3832.173,4502.673,-670.500,,82:1909;629:767;632:1155;,0.000,0.000,0.000,,,,0.000,3832.173,2.234,58.932,36.626,0.982,0.590,0.590,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,3832.173,0.955,1.142,0.115,0.000,60.000,51.000,0.400,4.000,56.598,50.996,5227.084,142.713,5227.084,142.713,2.540,0.000,"LINESTRING (-87.833990 41.872980, -87.822082 41.854973)",3832.173,3832.173,0.590,0.590,60.000,60.000,60.000,60.000,59.607,59.714,59.822,59.929,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,3832.173,3832.173,0.000,58.932,0.000,-58.932,0.590,0.000,-0.590,0.115,0.000,-0.115,period-based
760,76,bpr,486,480,1.000000,3.048942,1.894930,3.048942,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6242.786,6656.953,-414.167,,479:3871;483:1306;484:1064;,0.000,0.000,0.000,,,,0.000,6242.786,3.438,53.209,33.070,0.887,0.960,0.960,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,6242.786,0.955,1.142,0.813,0.000,60.000,51.000,0.400,4.000,42.155,43.427,11829.642,357.720,11829.642,357.720,40.488,0.000,"LINESTRING (-87.920922 41.887402, -87.923304 41.859491)",6242.786,6242.786,0.960,0.960,60.000,60.000,60.000,60.000,58.914,59.210,59.506,59.802,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6242.786,6242.786,0.000,53.209,0.000,-53.209,0.960,0.000,-0.960,0.813,0.000,-0.813,period-based
761,76,bpr,486,535,1.000000,0.404680,0.251510,0.404680,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6976.405,9877.717,-2901.312,,438:3439;487:3537;,0.000,0.000,0.000,,,,0.000,6976.405,0.485,50.040,31.100,0.834,1.073,1.073,6500.000,6500.000,0.000,0.000,0.000,1.000,1.000,6976.405,0.955,1.142,1.035,0.000,60.000,51.000,0.400,4.000,37.442,34.942,1754.636,56.420,1754.636,56.420,9.366,1.062,"LINESTRING (-87.920871 41.887408, -87.922062 41.891009)",6976.405,6976.405,1.073,1.073,60.000,60.000,60.000,60.000,58.897,59.198,59.499,59.800,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6976.405,6976.405,0.000,50.040,0.000,-50.040,1.073,0.000,-1.073,1.035,0.000,-1.035,period-based
