service_id,date,exception_type
859,20200922,2
859,20200923,2
859,20200924,2
859,20201026,2
859,20201027,2
859,20201028,2
859,20201029,2
860,20201026,2
860,20201027,2
860,20201028,2
860,20201029,2
860,20201030,2
864,20201019,2
864,20201020,2
864,20201021,2
864,20201022,2
864,20201023,2
866,20201026,2
866,20201102,2
869,20200928,2
869,20200929,2
869,20200930,2
869,20201001,2
869,20201002,2
871,20200928,2
871,20200929,2
871,20200930,2
871,20201002,2
873,20201002,2
876,20201013,2
876,20201014,2
876,20201015,2
876,20201103,2
876,20201104,2
876,20201105,2
876,20201110,2
876,20201111,2
876,20201112,2
877,20201016,2
878,20201012,2
878,20201109,2
883,20200921,2
883,20200922,2
883,20200923,2
883,20200924,2
883,20200925,2
883,20200928,2
883,20200929,2
883,20200930,2
883,20201001,2
883,20201002,2
883,20201005,2
883,20201006,2
883,20201007,2
883,20201008,2
883,20201009,2
883,20201012,2
883,20201014,2
884,20200928,2
884,20200929,2
884,20200930,2
884,20201001,2
884,20201002,2
884,20201012,2
884,20201013,2
884,20201014,2
884,20201015,2
884,20201016,2
887,20200928,2
890,20200928,2
891,20200929,2
891,20200930,2
891,20201001,2
891,20201002,2
892,20200928,2
892,20200929,2
892,20200930,2
892,20201001,2
893,20200928,2
893,20200929,2
893,20200930,2
893,20201001,2
893,20201002,2
894,20200925,2
894,20201002,2
896,20201005,2
896,20201006,2
896,20201007,2
896,20201008,2
896,20201009,2
897,20200928,2
897,20200929,2
897,20200930,2
897,20201001,2
898,20200930,2
898,20201027,2
898,20201028,2
901,20200930,2
901,20201002,2
901,20201027,2
901,20201028,2
901,20201029,2
901,20201030,2
903,20201002,2
903,20201029,2
903,20201030,2
905,20200921,2
905,20200922,2
905,20200923,2
905,20200924,2
905,20200925,2
905,20201009,2
905,20201023,2
906,20201016,2
907,20201005,2
908,20201005,2
909,20201001,2
909,20201028,2
909,20201029,2
910,20200929,2
910,20201001,2
910,20201026,2
910,20201027,2
910,20201028,2
910,20201029,2
911,20201005,2
911,20201006,2
911,20201007,2
911,20201019,2
911,20201020,2
911,20201021,2
912,20201005,2
912,20201006,2
912,20201007,2
912,20201008,2
912,20201019,2
912,20201020,2
912,20201021,2
912,20201022,2
913,20200922,2
913,20200923,2
913,20200924,2
913,20200925,2
913,20201019,2
914,20200922,2
914,20200923,2
914,20200924,2
914,20200925,2
914,20201012,2
914,20201019,2
915,20200928,2
915,20200929,2
915,20200930,2
915,20201001,2
915,20201002,2
915,20201026,2
916,20200929,2
916,20200930,2
916,20201001,2
916,20201002,2
916,20201012,2
917,20200921,2
917,20200922,2
917,20200923,2
917,20200924,2
917,20201102,2
917,20201103,2
917,20201104,2
917,20201105,2
919,20200921,2
919,20200922,2
919,20200923,2
919,20200924,2
919,20201005,2
919,20201006,2
919,20201007,2
919,20201008,2
919,20201102,2
919,20201103,2
919,20201104,2
919,20201105,2
920,20200921,2
920,20200922,2
920,20200923,2
920,20200924,2
920,20201005,2
920,20201006,2
920,20201007,2
920,20201008,2
920,20201026,2
920,20201027,2
920,20201028,2
920,20201029,2
920,20201030,2
920,20201102,2
920,20201103,2
920,20201104,2
920,20201105,2
922,20200921,2
922,20200922,2
922,20200923,2
922,20200924,2
922,20201001,2
922,20201102,2
922,20201103,2
922,20201104,2
922,20201105,2
923,20201002,2
923,20201027,2
923,20201028,2
923,20201029,2
923,20201030,2
924,20200928,2
924,20200929,2
924,20200930,2
924,20201001,2
924,20201002,2
924,20201026,2
924,20201027,2
924,20201028,2
924,20201029,2
924,20201030,2
927,20200921,2
927,20200928,2
927,20200929,2
927,20200930,2
927,20201001,2
927,20201002,2
927,20201012,2
928,20201019,2
929,20201020,2
929,20201021,2
930,20200921,2
930,20200922,2
930,20200923,2
930,20200924,2
930,20200925,2
930,20201009,2
930,20201023,2
930,20201102,2
930,20201103,2
930,20201104,2
930,20201105,2
930,20201106,2
931,20201002,2
931,20201016,2
932,20201019,2
932,20201020,2
933,20200928,2
933,20200929,2
933,20200930,2
933,20201001,2
933,20201019,2
933,20201020,2
935,20201013,2
935,20201014,2
935,20201015,2
935,20201016,2
936,20201005,2
936,20201006,2
936,20201007,2
936,20201008,2
936,20201013,2
936,20201014,2
936,20201015,2
936,20201016,2
937,20201005,2
937,20201012,2
937,20201019,2
938,20200921,2
938,20200922,2
938,20200923,2
938,20200924,2
938,20200925,2
938,20201012,2
938,20201013,2
938,20201014,2
938,20201015,2
938,20201016,2
939,20200922,2
939,20200923,2
939,20200924,2
939,20200925,2
939,20200929,2
939,20200930,2
939,20201001,2
939,20201002,2
939,20201013,2
939,20201014,2
939,20201015,2
939,20201016,2
940,20201006,2
940,20201007,2
940,20201008,2
940,20201009,2
941,20200929,2
941,20200930,2
941,20201001,2
941,20201002,2
941,20201026,2
942,20201009,2
942,20201012,2
942,20201013,2
942,20201014,2
942,20201015,2
942,20201016,2
943,20201019,2
943,20201026,2
944,20201019,2
944,20201026,2
944,20201109,2
944,20201123,2
945,20200929,2
945,20200930,2
945,20201001,2
945,20201002,2
945,20201110,2
945,20201111,2
945,20201112,2
945,20201113,2
947,20201015,2
947,20201020,2
947,20201021,2
947,20201022,2
947,20201031,2
952,20200922,2
952,20200923,2
952,20200924,2
952,20200925,2
952,20200929,2
952,20200930,2
952,20201001,2
952,20201002,2
952,20201006,2
952,20201007,2
952,20201008,2
952,20201009,2
954,20200921,2
955,20201012,2
955,20201013,2
955,20201014,2
955,20201015,2
955,20201016,2
955,20201019,2
955,20201020,2
955,20201021,2
955,20201022,2
955,20201023,2
957,20201012,2
957,20201013,2
957,20201014,2
957,20201015,2
957,20201016,2
958,20201024,2
960,20200921,2
960,20200922,2
960,20200923,2
960,20200924,2
961,20201031,2
961,20201121,2
965,20200923,2
965,20200924,2
965,20200928,2
965,20200929,2
965,20200930,2
965,20201001,2
967,20200928,2
967,20201005,2
968,20200922,2
968,20200923,2
968,20200924,2
968,20200925,2
968,20200929,2
968,20200930,2
968,20201001,2
968,20201006,2
968,20201007,2
968,20201008,2
973,20201026,2
973,20201102,2
974,20201027,2
974,20201028,2
974,20201029,2
974,20201030,2
975,20201019,2
975,20201020,2
975,20201021,2
975,20201022,2
975,20201023,2
976,20201019,2
976,20201020,2
976,20201021,2
976,20201022,2
976,20201023,2
977,20201012,2
977,20201013,2
977,20201014,2
977,20201015,2
977,20201016,2
979,20201019,2
979,20201020,2
979,20201021,2
979,20201022,2
979,20201023,2
982,20201024,2
982,20201031,2
983,20201024,2
983,20201031,2
984,20201026,2
984,20201027,2
984,20201028,2
984,20201029,2
984,20201030,2
985,20201005,2
985,20201006,2
985,20201007,2
986,20201008,2
988,20200926,2
988,20200928,2
988,20200929,2
988,20200930,2
988,20201017,2
988,20201024,2
990,20200926,2
990,20201003,2
990,20201010,2
991,20200926,2
991,20201003,2
991,20201017,2
991,20201024,2
995,20200926,2
995,20201003,2
995,20201010,2
995,20201017,2
995,20201024,2
995,20201107,2
995,20201114,2
995,20201205,2
996,20201031,2
996,20201121,2
996,20201128,2
997,20200921,2
997,20200922,2
997,20200923,2
997,20200924,2
997,20200925,2
997,20200926,2
998,20200919,2
998,20200926,2
999,20201003,2
999,20201010,2
1000,20201003,2
1004,20200926,2
1005,20201003,2
1005,20201010,2
1005,20201017,2
1007,20200921,2
1007,20200922,2
1007,20200923,2
1007,20200924,2
1007,20200925,2
1007,20200926,2
1007,20201003,2
1007,20201010,2
1007,20201017,2
1010,20201005,2
1010,20201012,2
1010,20201019,2
1011,20201005,2
1011,20201019,2
1011,20201026,2
1011,20201116,2
1012,20201004,2
1012,20201018,2
1012,20201025,2
1012,20201115,2
1013,20201012,2
1013,20201019,2
1013,20201026,2
1013,20201102,2
1013,20201109,2
1014,20201005,2
1014,20201019,2
1014,20201116,2
1015,20201004,2
1015,20201018,2
1015,20201115,2
1017,20201005,2
1017,20201012,2
1017,20201019,2
1017,20201102,2
1022,20200928,2
1022,20200929,2
1022,20200930,2
1022,20201019,2
1022,20201020,2
1022,20201021,2
1022,20201022,2
1022,20201023,2
1023,20200928,2
1023,20201005,2
1023,20201012,2
1023,20201102,2
1024,20200928,2
1024,20200929,2
1024,20200930,2
1024,20201001,2
1024,20201012,2
1024,20201013,2
1024,20201014,2
1024,20201015,2
1024,20201026,2
1024,20201027,2
1024,20201028,2
1024,20201029,2
1025,20201002,2
1025,20201016,2
1025,20201030,2
1027,20201026,2
1027,20201027,2
1027,20201028,2
1027,20201029,2
1027,20201030,2
1027,20201102,2
1027,20201103,2
1027,20201104,2
1027,20201105,2
1027,20201106,2
1028,20201012,2
1028,20201013,2
1028,20201014,2
1028,20201015,2
1028,20201016,2
1028,20201102,2
1028,20201103,2
1028,20201104,2
1028,20201105,2
1028,20201106,2
1029,20201013,2
1029,20201014,2
1029,20201015,2
1029,20201016,2
1029,20201103,2
1029,20201104,2
1029,20201105,2
1029,20201106,2
1030,20200922,2
1030,20200923,2
1030,20200924,2
1030,20201013,2
1030,20201014,2
1030,20201015,2
1030,20201016,2
1031,20200929,2
1031,20200930,2
1031,20201001,2
1031,20201006,2
1031,20201007,2
1031,20201008,2
1032,20201002,2
1032,20201016,2
1032,20201023,2
1032,20201030,2
1033,20201009,2
1033,20201016,2
1033,20201023,2
1034,20200921,2
1034,20200922,2
1034,20200923,2
1034,20200924,2
1034,20201019,2
1034,20201020,2
1034,20201021,2
1034,20201022,2
1035,20201013,2
1035,20201015,2
1037,20201012,2
1037,20201013,2
1037,20201014,2
1037,20201015,2
1037,20201026,2
1037,20201027,2
1037,20201028,2
1037,20201029,2
1037,20201030,2
1038,20200928,2
1039,20201102,2
1039,20201103,2
1039,20201104,2
1039,20201105,2
1039,20201106,2
1040,20200928,2
1040,20200929,2
1040,20200930,2
1040,20201001,2
1040,20201002,2
1040,20201027,2
1040,20201028,2
1040,20201029,2
1040,20201030,2
1041,20200928,2
1041,20200929,2
1041,20200930,2
1041,20201012,2
1041,20201013,2
1041,20201014,2
1041,20201015,2
1043,20201014,2
1044,20200921,2
1044,20200922,2
1044,20200923,2
1044,20200924,2
1044,20201019,2
1044,20201020,2
1044,20201022,2
1046,20200921,2
1046,20200922,2
1046,20200923,2
1046,20200924,2
1046,20201019,2
1046,20201020,2
1046,20201021,2
1046,20201022,2
1047,20200929,2
1047,20200930,2
1047,20201001,2
1047,20201002,2
1047,20201026,2
1047,20201027,2
1047,20201028,2
1047,20201029,2
1047,20201030,2
1048,20200922,2
1048,20200923,2
1048,20200924,2
1048,20201026,2
1048,20201027,2
1048,20201028,2
1048,20201029,2
1048,20201030,2
1049,20201102,2
1050,20201012,2
1050,20201013,2
1050,20201014,2
1050,20201015,2
1050,20201019,2
1050,20201020,2
1050,20201022,2
1051,20200929,2
1051,20201013,2
1051,20201026,2
1051,20201027,2
1051,20201028,2
1051,20201029,2
1052,20201006,2
1053,20201027,2
1053,20201028,2
1053,20201029,2
1053,20201030,2
1054,20200921,2
1054,20200922,2
1054,20200923,2
1054,20200924,2
1054,20200925,2
1054,20201019,2
1054,20201020,2
1054,20201021,2
1054,20201022,2
1054,20201023,2
1055,20200921,2
1055,20200922,2
1055,20200923,2
1055,20200924,2
1055,20200928,2
1055,20200929,2
1055,20200930,2
1055,20201001,2
1055,20201012,2
1055,20201013,2
1055,20201014,2
1055,20201015,2
1056,20201005,2
1056,20201006,2
1056,20201007,2
1056,20201008,2
1057,20201019,2
1057,20201020,2
1057,20201021,2
1057,20201022,2
1057,20201023,2
1058,20200921,2
1058,20200922,2
1058,20200923,2
1058,20200924,2
1058,20201019,2
1058,20201020,2
1058,20201021,2
1058,20201022,2
1058,20201102,2
1058,20201104,2
1058,20201105,2
1059,20200921,2
1059,20200922,2
1059,20200923,2
1059,20200924,2
1059,20201102,2
1059,20201104,2
1059,20201105,2
1060,20200921,2
1060,20200922,2
1060,20200923,2
1060,20200924,2
1060,20200928,2
1060,20200929,2
1060,20200930,2
1060,20201001,2
1060,20201002,2
1061,20200921,2
1061,20200925,2
1063,20200921,2
1063,20201012,2
1063,20201013,2
1063,20201014,2
1063,20201015,2
1064,20200922,2
1064,20200923,2
1064,20200924,2
1064,20200928,2
1064,20200929,2
1064,20200930,2
1064,20201001,2
1064,20201002,2
1064,20201012,2
1064,20201013,2
1064,20201014,2
1064,20201015,2
1064,20201019,2
1064,20201020,2
1064,20201021,2
1064,20201022,2
1064,20201026,2
1064,20201027,2
1064,20201028,2
1064,20201029,2
1065,20201019,2
1065,20201020,2
1065,20201021,2
1065,20201022,2
1066,20200921,2
1066,20200922,2
1066,20200923,2
1066,20200924,2
1066,20200925,2
1066,20201005,2
1066,20201006,2
1066,20201007,2
1066,20201008,2
1066,20201009,2
1067,20200929,2
1067,20200930,2
1067,20201001,2
1067,20201002,2
1067,20201013,2
1067,20201014,2
1067,20201015,2
1067,20201016,2
1067,20201027,2
1067,20201028,2
1067,20201029,2
1067,20201030,2
1068,20201006,2
1068,20201007,2
1068,20201008,2
1068,20201009,2
1068,20201020,2
1068,20201021,2
1068,20201022,2
1068,20201023,2
1069,20200928,2
1069,20200929,2
1069,20200930,2
1069,20201001,2
1069,20201002,2
1069,20201012,2
1069,20201013,2
1069,20201014,2
1069,20201015,2
1069,20201016,2
1069,20201019,2
1069,20201026,2
1069,20201027,2
1069,20201028,2
1069,20201029,2
1069,20201030,2
1069,20201102,2
1069,20201109,2
1069,20201110,2
1069,20201111,2
1069,20201112,2
1069,20201113,2
1071,20200922,2
1071,20200923,2
1071,20200924,2
1071,20200928,2
1071,20200929,2
1071,20200930,2
1071,20201001,2
1071,20201002,2
1071,20201013,2
1071,20201014,2
1071,20201015,2
1071,20201016,2
1071,20201019,2
1071,20201026,2
1071,20201027,2
1071,20201028,2
1071,20201029,2
1071,20201030,2
1072,20201005,2
1072,20201012,2
1073,20200929,2
1073,20200930,2
1073,20201001,2
1073,20201002,2
1073,20201013,2
1073,20201014,2
1073,20201015,2
1073,20201016,2
1073,20201027,2
1073,20201028,2
1073,20201029,2
1073,20201030,2
1074,20200928,2
1074,20200929,2
1074,20200930,2
1074,20201001,2
1075,20201002,2
1076,20200921,2
1076,20200922,2
1076,20200923,2
1076,20200924,2
1076,20200928,2
1076,20200929,2
1076,20200930,2
1076,20201001,2
1076,20201012,2
1076,20201013,2
1076,20201014,2
1076,20201015,2
1076,20201016,2
1076,20201026,2
1076,20201027,2
1076,20201028,2
1076,20201029,2
1076,20201030,2
1076,20201102,2
1076,20201104,2
1076,20201105,2
1076,20201109,2
1076,20201110,2
1076,20201111,2
1076,20201112,2
1078,20200928,2
1078,20200929,2
1078,20200930,2
1078,20201001,2
1078,20201002,2
1078,20201005,2
1078,20201006,2
1078,20201007,2
1078,20201008,2
1078,20201009,2
1078,20201012,2
1078,20201013,2
1078,20201014,2
1078,20201015,2
1078,20201016,2
1078,20201019,2
1078,20201026,2
1078,20201027,2
1078,20201028,2
1078,20201029,2
1078,20201030,2
1078,20201102,2
1078,20201103,2
1078,20201104,2
1078,20201105,2
1078,20201106,2
1080,20200921,2
1080,20200922,2
1080,20200923,2
1080,20200924,2
1080,20200928,2
1080,20200929,2
1080,20200930,2
1080,20201001,2
1080,20201026,2
1080,20201027,2
1080,20201028,2
1080,20201029,2
1081,20200928,2
1081,20200929,2
1081,20200930,2
1081,20201001,2
1081,20201002,2
1081,20201012,2
1081,20201013,2
1081,20201014,2
1081,20201015,2
1081,20201016,2
1081,20201026,2
1081,20201027,2
1081,20201028,2
1081,20201029,2
1081,20201030,2
1082,20201016,2
1083,20200921,2
1083,20200922,2
1083,20200923,2
1083,20200924,2
1083,20200925,2
1083,20201012,2
1083,20201013,2
1083,20201014,2
1083,20201015,2
1087,20201012,2
1087,20201013,2
1087,20201014,2
1087,20201015,2
1089,20201019,2
1089,20201020,2
1089,20201021,2
1089,20201022,2
1091,20201019,2
1091,20201020,2
1091,20201021,2
1091,20201022,2
1098,20200928,2
1098,20200929,2
1098,20200930,2
1098,20201001,2
1098,20201002,2
1100,20200928,2
1100,20200929,2
1100,20200930,2
1100,20201001,2
1100,20201002,2
1100,20201019,2
1100,20201020,2
1100,20201021,2
1100,20201022,2
1100,20201023,2
1104,20200928,2
1104,20200929,2
1104,20200930,2
1104,20201001,2
1104,20201026,2
1104,20201027,2
1104,20201028,2
1104,20201029,2
1104,20201123,2
1104,20201124,2
1104,20201125,2
1104,20201126,2
1106,20201009,2
1108,20200921,2
1108,20200922,2
1108,20200923,2
1108,20200924,2
1108,20200925,2
1108,20200928,2
1108,20200929,2
1108,20200930,2
1108,20201001,2
1108,20201002,2
1108,20201009,2
1113,20200922,2
1113,20200924,2
1113,20201005,2
1113,20201019,2
1113,20201020,2
1114,20201012,2
1115,20200921,2
1115,20200922,2
1115,20200923,2
1115,20200924,2
1115,20201006,2
1115,20201007,2
1115,20201008,2
1115,20201019,2
1116,20200925,2
1119,20200921,2
1119,20200922,2
1119,20200923,2
1119,20200924,2
1119,20200925,2
1119,20201007,2
1120,20201006,2
1120,20201008,2
1122,20200921,2
1122,20200924,2
1122,20200925,2
1124,20201021,2
1126,20200921,2
1126,20200922,2
1126,20200923,2
1126,20200924,2
1126,20200925,2
1126,20201005,2
1126,20201006,2
1126,20201007,2
1126,20201008,2
1126,20201019,2
1126,20201020,2
1126,20201021,2
1126,20201022,2
1127,20201019,2
1128,20200928,2
1128,20201005,2
1128,20201019,2
1129,20201019,2
1129,20201023,2
1130,20200922,2
1130,20200923,2
1130,20200924,2
1130,20201103,2
1130,20201104,2
1130,20201105,2
1131,20200928,2
1131,20201019,2
1131,20201026,2
1132,20200921,2
1132,20200922,2
1132,20200923,2
1132,20201102,2
1132,20201103,2
1132,20201104,2
1133,20200925,2
1133,20200929,2
1133,20200930,2
1133,20201001,2
1133,20201002,2
1133,20201013,2
1133,20201014,2
1133,20201015,2
1133,20201016,2
1133,20201027,2
1133,20201028,2
1133,20201029,2
1133,20201030,2
1134,20200925,2
1134,20201005,2
1134,20201006,2
1134,20201007,2
1134,20201008,2
1134,20201020,2
1135,20200921,2
1135,20200922,2
1135,20200923,2
1136,20200921,2
1136,20200922,2
1136,20200923,2
1136,20200924,2
1136,20200925,2
1136,20201005,2
1136,20201006,2
1136,20201007,2
1136,20201008,2
1136,20201020,2
1137,20201005,2
1137,20201008,2
1138,20200928,2
1138,20200930,2
1138,20201005,2
1138,20201007,2
1138,20201012,2
1138,20201014,2
1138,20201021,2
1138,20201026,2
1138,20201028,2
1140,20200925,2
1140,20201019,2
1140,20201020,2
1140,20201021,2
1140,20201022,2
1141,20200925,2
1141,20201006,2
1141,20201019,2
1141,20201020,2
1141,20201021,2
1141,20201022,2
1142,20201019,2
1143,20200925,2
1143,20201012,2
1143,20201013,2
1143,20201014,2
1145,20201012,2
1145,20201013,2
1145,20201014,2
1146,20201023,2
1147,20201005,2
1148,20201019,2
1148,20201021,2
1150,20200925,2
1150,20201019,2
1150,20201020,2
1150,20201021,2
1151,20200925,2
1151,20201002,2
1151,20201009,2
1153,20200925,2
1153,20201019,2
1154,20201006,2
1154,20201008,2
1154,20201019,2
1155,20200924,2
1155,20200925,2
1156,20201005,2
1156,20201006,2
1156,20201007,2
1156,20201008,2
1156,20201012,2
1156,20201013,2
1156,20201014,2
1156,20201015,2
1158,20201005,2
1158,20201006,2
1158,20201007,2
1158,20201008,2
1158,20201019,2
1158,20201020,2
1158,20201021,2
1158,20201022,2
1158,20201028,2
1159,20200921,2
1159,20200922,2
1160,20200921,2
1160,20200928,2
1160,20201019,2
1161,20200928,2
1161,20201019,2
1162,20201016,2
1162,20201023,2
1164,20200921,2
1164,20200925,2
1164,20201006,2
1164,20201008,2
1164,20201009,2
1164,20201019,2
1165,20200928,2
1165,20201005,2
1165,20201012,2
1168,20201005,2
1168,20201006,2
1168,20201007,2
1168,20201008,2
1168,20201021,2
1169,20201006,2
1169,20201007,2
1169,20201008,2
1170,20200921,2
1170,20200928,2
1171,20200930,2
1172,20200921,2
1172,20200922,2
1172,20200923,2
1172,20200924,2
1172,20200925,2
1172,20200928,2
1172,20200929,2
1172,20200930,2
1172,20201001,2
1172,20201002,2
1172,20201005,2
1172,20201006,2
1172,20201007,2
1172,20201008,2
1172,20201009,2
1175,20200928,2
1175,20201019,2
1175,20201026,2
1175,20201102,2
1177,20201023,2
1178,20200929,2
1178,20200930,2
1178,20201001,2
1178,20201009,2
1178,20201027,2
1178,20201028,2
1178,20201029,2
1178,20201030,2
1179,20201016,2
1179,20201023,2
1180,20200930,2
1180,20201005,2
1180,20201006,2
1180,20201007,2
1180,20201008,2
1180,20201014,2
1180,20201021,2
1180,20201028,2
1181,20201007,2
1181,20201021,2
1182,20201007,2
1183,20200928,2
1183,20200929,2
1183,20200930,2
1183,20201001,2
1183,20201005,2
1183,20201006,2
1183,20201007,2
1183,20201008,2
1183,20201014,2
1183,20201015,2
1183,20201021,2
1183,20201026,2
1183,20201027,2
1183,20201028,2
1183,20201029,2
1187,20200928,2
1187,20200929,2
1187,20200930,2
1187,20201012,2
1187,20201013,2
1187,20201015,2
1187,20201026,2
1187,20201027,2
1187,20201028,2
1189,20200921,2
1189,20200922,2
1189,20200923,2
1189,20200924,2
1189,20200925,2
1189,20200928,2
1189,20200929,2
1189,20200930,2
1189,20201001,2
1189,20201009,2
1189,20201012,2
1189,20201013,2
1189,20201014,2
1189,20201015,2
1189,20201023,2
1189,20201026,2
1189,20201027,2
1189,20201028,2
1189,20201029,2
1190,20201005,2
1190,20201006,2
1190,20201007,2
1190,20201008,2
1190,20201019,2
1190,20201020,2
1190,20201021,2
1190,20201022,2
1191,20200928,2
1191,20200929,2
1191,20200930,2
1191,20201001,2
1191,20201012,2
1191,20201013,2
1191,20201014,2
1191,20201015,2
1191,20201016,2
1191,20201026,2
1191,20201027,2
1191,20201028,2
1191,20201029,2
1191,20201030,2
1193,20200921,2
1193,20200922,2
1193,20200923,2
1193,20200924,2
1193,20200925,2
1193,20200928,2
1193,20200929,2
1193,20200930,2
1193,20201001,2
1193,20201002,2
1193,20201005,2
1193,20201006,2
1193,20201007,2
1193,20201008,2
1193,20201009,2
1193,20201012,2
1193,20201013,2
1193,20201014,2
1193,20201015,2
1193,20201016,2
1195,20200928,2
1195,20201013,2
1195,20201014,2
1195,20201015,2
1195,20201019,2
1195,20201026,2
1196,20200921,2
1196,20200922,2
1196,20200923,2
1196,20200924,2
1196,20200925,2
1196,20200928,2
1196,20200929,2
1196,20200930,2
1196,20201001,2
1196,20201002,2
1196,20201005,2
1196,20201006,2
1196,20201007,2
1196,20201008,2
1196,20201009,2
1196,20201026,2
1196,20201027,2
1196,20201028,2
1196,20201029,2
1196,20201030,2
1198,20201026,2
1198,20201027,2
1198,20201028,2
1198,20201029,2
1198,20201030,2
1199,20200921,2
1199,20200928,2
1199,20201005,2
1199,20201012,2
1199,20201026,2
1202,20200928,2
1202,20200929,2
1202,20200930,2
1202,20201001,2
1202,20201002,2
1202,20201016,2
1202,20201026,2
1202,20201027,2
1202,20201028,2
1202,20201029,2
1202,20201030,2
1203,20201009,2
1203,20201023,2
1204,20200921,2
1204,20200922,2
1204,20200923,2
1204,20200924,2
1204,20200925,2
1204,20200928,2
1204,20200929,2
1204,20200930,2
1204,20201001,2
1204,20201002,2
1205,20200921,2
1205,20200922,2
1205,20200923,2
1205,20200924,2
1205,20200925,2
1205,20200928,2
1205,20200929,2
1205,20200930,2
1205,20201001,2
1205,20201002,2
1205,20201005,2
1205,20201006,2
1205,20201007,2
1205,20201008,2
1205,20201009,2
1205,20201012,2
1205,20201013,2
1205,20201014,2
1205,20201015,2
1205,20201016,2
1205,20201027,2
1205,20201028,2
1205,20201029,2
1205,20201030,2
1205,20201102,2
1206,20200921,2
1206,20200922,2
1206,20200923,2
1206,20200924,2
1206,20200925,2
1206,20200928,2
1206,20200929,2
1206,20200930,2
1206,20201001,2
1206,20201002,2
1206,20201005,2
1206,20201006,2
1206,20201007,2
1206,20201008,2
1206,20201009,2
1206,20201012,2
1206,20201013,2
1206,20201014,2
1206,20201015,2
1206,20201016,2
1206,20201102,2
1207,20200921,2
1207,20200922,2
1207,20200923,2
1207,20200924,2
1207,20200925,2
1207,20200928,2
1207,20200929,2
1207,20200930,2
1207,20201001,2
1207,20201002,2
1207,20201005,2
1207,20201006,2
1207,20201007,2
1207,20201008,2
1207,20201009,2
1207,20201012,2
1207,20201013,2
1207,20201014,2
1207,20201015,2
1207,20201016,2
1207,20201019,2
1207,20201020,2
1207,20201021,2
1207,20201022,2
1207,20201023,2
1207,20201026,2
1207,20201027,2
1207,20201028,2
1207,20201029,2
1207,20201030,2
1228,20201030,2
1229,20201029,2
1230,20201012,2
1230,20201102,2
1231,20201005,2
1231,20201026,2
1231,20201102,2
1231,20201109,2
1231,20201116,2
1231,20201123,2
1232,20201004,2
1232,20201025,2
1232,20201101,2
1232,20201108,2
1232,20201115,2
1232,20201122,2
1234,20201012,2
1234,20201019,2
1234,20201102,2
1234,20201109,2
1234,20201116,2
1235,20201011,2
1235,20201018,2
1235,20201101,2
1235,20201108,2
1235,20201115,2
1236,20200928,2
1236,20201026,2
1236,20201102,2
1236,20201116,2
1236,20201123,2
1237,20200927,2
1237,20201025,2
1237,20201101,2
1237,20201115,2
1237,20201122,2
1239,20200921,2
1239,20200928,2
1239,20201026,2
1239,20201102,2
1239,20201116,2
1239,20201130,2
1240,20200920,2
1240,20200927,2
1240,20201025,2
1240,20201101,2
1240,20201115,2
1240,20201129,2
1242,20200921,2
1242,20201012,2
1245,20200921,2
1245,20201026,2
1245,20201102,2
1245,20201116,2
1246,20200920,2
1246,20201025,2
1246,20201101,2
1246,20201115,2
1247,20200921,2
1247,20200928,2
1247,20201005,2
1247,20201012,2
1247,20201019,2
1247,20201026,2
1247,20201102,2
1247,20201116,2
1247,20201123,2
1248,20200928,2
1249,20201109,2
1250,20201108,2
1251,20200921,2
1251,20200928,2
1251,20201012,2
1255,20200921,2
1255,20200922,2
1255,20200923,2
1255,20200924,2
1255,20200925,2
1255,20200928,2
1255,20200929,2
1255,20200930,2
1255,20201001,2
1255,20201002,2
1255,20201005,2
1255,20201006,2
1255,20201007,2
1255,20201008,2
1255,20201009,2
1255,20201012,2
1255,20201013,2
1255,20201014,2
1255,20201015,2
1255,20201016,2
1255,20201019,2
1255,20201020,2
1255,20201021,2
1255,20201022,2
1255,20201023,2
1255,20201030,2
1257,20200921,2
1257,20200928,2
1257,20201005,2
1259,20200921,2
1259,20201013,2
1259,20201014,2
1259,20201015,2
1259,20201016,2
1261,20201005,2
1262,20200921,2
1262,20200922,2
1262,20200923,2
1262,20200924,2
1262,20200928,2
1262,20200929,2
1262,20200930,2
1262,20201001,2
1262,20201002,2
1262,20201005,2
1262,20201006,2
1262,20201007,2
1262,20201008,2
1262,20201009,2
1263,20200922,2
1263,20200923,2
1263,20200924,2
1263,20200925,2
1263,20201201,2
1263,20201202,2
1263,20201203,2
1263,20201204,2
1265,20200922,2
1265,20200923,2
1265,20200924,2
1265,20200925,2
1265,20201006,2
1265,20201007,2
1265,20201008,2
1265,20201009,2
1266,20201026,2
1266,20201027,2
1266,20201028,2
1266,20201029,2
1266,20201030,2
1267,20200921,2
1267,20200922,2
1267,20200923,2
1267,20200924,2
1267,20200928,2
1267,20200929,2
1267,20200930,2
1267,20201001,2
1267,20201002,2
1267,20201005,2
1267,20201006,2
1267,20201007,2
1267,20201008,2
1267,20201009,2
1267,20201019,2
1267,20201020,2
1267,20201021,2
1267,20201022,2
1267,20201026,2
1267,20201027,2
1267,20201028,2
1267,20201029,2
1268,20200918,2
1268,20200921,2
1268,20200922,2
1268,20200923,2
1268,20200924,2
1268,20200925,2
1268,20200928,2
1268,20200929,2
1268,20200930,2
1268,20201001,2
1268,20201002,2
1268,20201005,2
1268,20201006,2
1268,20201007,2
1268,20201008,2
