service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
581,1,1,1,1,0,0,0,20200907,20201210
582,0,0,0,0,1,0,0,20201002,20201002
583,1,1,1,1,0,0,0,20200518,20201210
584,1,1,1,1,0,0,0,20200518,20201210
585,1,1,1,1,1,0,0,20200518,20201211
586,1,1,1,1,0,0,0,20200518,20201210
587,1,1,1,1,1,1,0,20200518,20201212
588,1,1,1,1,1,0,0,20200914,20201002
589,1,0,0,0,0,0,0,20200518,20201026
590,0,0,0,0,0,0,1,20200517,20201025
591,1,1,1,1,1,0,0,20200921,20201211
592,1,1,0,1,1,0,0,20201005,20201009
593,1,1,1,1,1,0,0,20200928,20201211
594,1,1,1,1,1,0,0,20200518,20201211
595,1,0,0,0,0,0,0,20200914,20200921
596,1,1,1,0,1,0,0,20200921,20200925
597,0,0,0,0,0,1,0,20200808,20201212
598,1,0,0,0,0,0,0,20200518,20201012
599,1,1,1,1,1,0,0,20200518,20201211
600,1,1,0,0,0,0,0,20200921,20200922
601,1,0,0,0,0,0,0,20200518,20201207
602,1,1,1,1,1,1,0,20200518,20201212
603,0,0,0,0,0,1,0,20200926,20201024
604,1,1,1,1,1,0,0,20200518,20201211
605,0,1,1,1,1,1,0,20200519,20201212
606,1,1,1,1,1,0,0,20200518,20201211
607,0,1,1,1,1,0,0,20201020,20201023
608,0,1,1,1,1,0,0,20200922,20201211
609,0,0,0,0,0,1,0,20200919,20201212
610,1,1,1,1,1,1,0,20200518,20200912
611,1,1,1,1,1,1,0,20201024,20201212
612,0,0,0,0,0,1,0,20200919,20201017
613,1,1,1,1,1,0,0,20200914,20201023
614,1,1,1,1,1,1,0,20200518,20201212
615,1,1,1,1,1,0,0,20200518,20201211
616,0,1,1,1,0,0,0,20200929,20201001
617,1,1,1,1,1,0,0,20200518,20201211
618,1,1,1,1,1,1,0,20200518,20200919
619,0,0,0,0,0,1,0,20200919,20201205
620,1,1,1,1,1,1,0,20200518,20200918
621,1,1,1,1,1,1,0,20201026,20201212
622,0,0,0,0,0,1,0,20200919,20201024
623,1,1,1,1,1,0,0,20200921,20201023
624,1,1,1,1,1,1,0,20200518,20201212
625,1,0,0,0,0,0,0,20200518,20201207
626,0,1,1,1,1,0,0,20200519,20201211
627,1,1,1,1,1,0,0,20200518,20201211
628,1,1,1,1,1,0,0,20200518,20201211
629,1,1,1,1,1,1,0,20200518,20201212
630,1,1,1,1,1,0,0,20200518,20201211
631,1,1,1,1,1,1,0,20200518,20201212
632,1,1,1,1,1,0,0,20200518,20200921
633,1,0,0,0,0,0,0,20200928,20201207
634,1,1,1,0,1,0,0,20200518,20201211
635,0,1,1,1,1,1,0,20200519,20200912
636,0,1,1,1,1,1,0,20201024,20201212
637,0,1,1,1,1,0,0,20200915,20201023
638,1,1,1,1,1,1,0,20200518,20201212
639,0,0,0,0,0,1,0,20201003,20201024
640,1,1,1,1,1,0,0,20200518,20201211
641,1,1,1,1,1,1,0,20200518,20201212
642,1,1,1,1,1,1,0,20200518,20200926
643,1,1,1,1,1,0,0,20200518,20201211
644,1,1,1,0,0,0,0,20201026,20201028
645,1,1,1,1,1,0,0,20200518,20201211
646,1,1,1,1,1,1,0,20201031,20201031
647,1,1,1,1,1,1,0,20200914,20201212
648,0,0,0,0,0,1,0,20200523,20201212
649,1,1,1,1,1,1,0,20200518,20201212
650,1,1,1,1,1,1,0,20200518,20201212
651,1,1,1,1,0,1,0,20200518,20201212
652,1,1,1,1,1,1,0,20200518,20201212
653,1,1,1,1,1,1,0,20200518,20201212
654,1,1,1,1,1,1,0,20200518,20201212
655,1,1,1,0,0,0,0,20200518,20201209
656,0,0,0,1,0,0,0,20200521,20201210
657,1,1,1,1,1,1,0,20200518,20201212
658,1,1,1,1,1,1,0,20200518,20201212
659,1,1,1,1,1,0,0,20200518,20201211
660,1,1,0,0,0,0,0,20200921,20200929
661,0,0,1,1,0,0,0,20200930,20201001
662,0,1,1,1,0,0,0,20200519,20201210
663,1,1,1,1,1,1,0,20201024,20201024
664,0,0,0,0,0,1,0,20200926,20201205
665,1,1,1,1,1,1,0,20200518,20201212
666,1,1,1,1,1,0,0,20200518,20200916
667,1,1,1,0,0,0,0,20200921,20201209
668,0,0,0,1,1,0,0,20200917,20201211
669,1,1,1,1,1,0,0,20200518,20201014
670,1,1,1,1,0,0,0,20201026,20201209
671,0,0,0,0,1,0,0,20200918,20201211
672,0,0,0,1,0,0,0,20200924,20201210
673,0,1,1,1,1,1,0,20201210,20201212
674,0,0,0,1,1,1,0,20200917,20201205
675,0,1,1,0,0,0,0,20200915,20201209
676,1,1,1,1,1,0,0,20201210,20201211
677,1,0,0,1,1,0,0,20200917,20201207
678,0,1,0,0,0,0,0,20200915,20201208
679,0,0,1,0,0,0,0,20200916,20201209
680,1,1,1,1,1,0,0,20200518,20200928
681,1,1,1,1,1,0,0,20201012,20201211
682,1,1,1,0,0,0,0,20200921,20200923
683,0,0,0,1,1,0,0,20200924,20200925
684,1,1,1,1,1,1,0,20201130,20201212
685,1,1,1,1,1,0,0,20200921,20201127
686,0,0,0,0,0,1,0,20200919,20201128
687,1,1,1,1,1,0,0,20201209,20201211
688,0,0,1,1,1,0,0,20200916,20201204
689,1,1,0,0,0,0,0,20200914,20201208
690,1,1,1,1,1,0,0,20200518,20201211
691,1,1,1,1,0,0,0,20200921,20201001
692,0,0,0,0,0,1,0,20200926,20201024
693,1,1,1,1,1,1,0,20200518,20201212
694,1,1,1,1,1,0,0,20200518,20201015
695,0,0,0,0,1,0,0,20201002,20201016
696,1,1,1,1,1,0,0,20201019,20201211
697,1,1,1,0,0,0,0,20200518,20200923
698,1,1,1,1,1,0,0,20200518,20201016
699,0,0,0,0,0,1,0,20200523,20200711
700,0,0,0,0,0,1,0,20201010,20201212
701,1,1,1,1,1,1,0,20200518,20201017
702,0,0,0,0,0,1,0,20200523,20201017
703,1,1,1,1,1,0,0,20200518,20201030
704,1,1,1,1,1,0,0,20201102,20201211
705,1,1,1,1,0,0,0,20200921,20201210
706,1,1,1,1,1,0,0,20201005,20201016
707,1,1,1,1,1,0,0,20200921,20201211
708,1,1,1,1,0,0,0,20201012,20201014
709,1,1,1,1,0,0,0,20200928,20201210
710,0,0,0,1,0,0,0,20201015,20201015
711,1,1,1,1,1,0,0,20200518,20201023
712,1,1,1,1,1,0,0,20201012,20201016
713,1,1,1,1,1,0,0,20200921,20201002
714,1,1,1,1,0,0,0,20200518,20201029
715,1,1,1,1,0,0,0,20201102,20201210
716,1,1,1,1,0,0,0,20200518,20201029
717,1,1,1,1,0,0,0,20200518,20201210
718,1,1,1,1,1,0,0,20201207,20201211
719,1,1,1,1,0,0,0,20200921,20201210
720,1,0,1,0,1,0,0,20200518,20201030
721,1,0,1,0,0,0,0,20200921,20201014
722,0,0,0,0,1,0,0,20200925,20201016
723,1,0,1,0,1,0,0,20200928,20201002
724,1,0,1,0,1,0,0,20201102,20201211
725,1,1,1,1,1,0,0,20200518,20201030
726,1,1,1,1,1,0,0,20200921,20201016
727,0,0,1,1,1,0,0,20200923,20200925
728,1,0,1,0,1,0,0,20200518,20200918
729,1,0,1,0,1,0,0,20200921,20201211
730,0,0,0,0,1,0,0,20200925,20201211
731,1,1,1,1,0,0,0,20200921,20201210
732,1,0,0,0,0,0,0,20200921,20201207
733,0,1,1,1,1,0,0,20200922,20201211
734,0,0,0,0,1,0,0,20201106,20201204
735,0,0,0,0,1,0,0,20200925,20201211
736,1,1,1,1,1,0,0,20200518,20201023
737,1,1,1,1,1,0,0,20201109,20201211
738,1,1,1,1,1,0,0,20201026,20201106
739,1,1,1,1,1,0,0,20200921,20201211
740,1,1,1,1,0,0,0,20200928,20201210
741,1,1,0,0,0,0,0,20201005,20201006
742,0,0,1,1,0,0,0,20201007,20201008
743,1,1,1,1,0,0,0,20200518,20201029
744,0,0,0,1,0,0,0,20201105,20201203
745,1,1,1,0,0,0,0,20200928,20201209
746,0,0,0,1,0,0,0,20201001,20201210
747,1,1,1,1,1,0,0,20200518,20201211
748,0,1,0,0,0,0,0,20201020,20201020
749,1,1,1,1,1,0,0,20200921,20201211
750,1,0,0,0,0,0,0,20200518,20201019
751,1,0,0,0,0,0,0,20200921,20201207
752,0,1,1,1,0,0,0,20200922,20201210
753,1,1,1,1,1,0,0,20200928,20201016
754,0,0,0,1,1,0,0,20201001,20201002
755,1,0,1,0,1,0,0,20200518,20201030
756,1,0,0,0,1,0,0,20201012,20201016
757,0,0,1,0,0,0,0,20201014,20201014
758,1,0,1,0,1,0,0,20200921,20200925
759,1,0,1,0,1,0,0,20201019,20201211
760,1,0,1,0,0,0,0,20200928,20200930
761,0,1,1,1,1,0,0,20200922,20201204
762,1,1,1,1,0,0,0,20200518,20201029
763,1,0,0,1,0,0,0,20200928,20201001
764,1,0,0,1,0,0,0,20201102,20201210
765,0,1,1,0,0,0,0,20200929,20200930
766,0,1,1,0,0,0,0,20201103,20201209
767,1,1,1,1,1,0,0,20201123,20201211
768,1,1,1,1,1,0,0,20201012,20201030
769,1,1,1,1,0,0,0,20201207,20201210
770,1,1,1,1,1,0,0,20201005,20201030
771,1,1,1,1,0,0,0,20200518,20201029
772,1,1,1,1,0,0,0,20200518,20200924
773,1,0,0,0,0,0,0,20200518,20200615
774,1,0,0,0,0,0,0,20201207,20201207
775,1,1,1,0,0,1,0,20200518,20200926
776,1,1,1,1,1,1,0,20200518,20200926
777,1,1,1,1,0,1,0,20200518,20200926
778,1,1,1,1,1,0,0,20200914,20201211
779,0,1,1,1,1,0,0,20201103,20201106
780,1,1,1,1,1,0,0,20200518,20201211
781,0,1,1,1,1,0,0,20200922,20201009
782,1,1,1,1,1,0,0,20201130,20201204
783,1,1,1,1,1,0,0,20201116,20201204
784,1,1,1,1,1,0,0,20200518,20201211
785,0,0,0,0,1,0,0,20201009,20201009
786,1,1,1,1,1,0,0,20200518,20201211
787,1,1,1,1,1,0,0,20200518,20201211
788,1,0,0,0,0,0,0,20200921,20201012
789,1,1,1,1,1,0,0,20200518,20201211
790,1,0,0,0,0,0,0,20201012,20201012
791,0,1,1,1,1,0,0,20201013,20201016
792,1,1,1,1,1,0,0,20200518,20201211
793,0,1,1,1,1,0,0,20201006,20201009
794,1,1,1,1,1,0,0,20201026,20201211
795,0,0,0,0,1,0,0,20200918,20201023
796,1,1,1,1,0,0,0,20200914,20201022
797,1,1,1,1,1,0,0,20200518,20201211
798,1,1,1,1,1,0,0,20200518,20201119
799,0,1,0,0,0,0,0,20200929,20200929
800,0,0,0,0,1,0,0,20201009,20201204
801,1,0,1,1,0,0,0,20200928,20201001
802,0,0,0,0,1,0,0,20201016,20201120
803,1,1,1,1,1,0,0,20201102,20201106
804,1,1,1,1,0,0,0,20201130,20201203
805,1,1,1,1,0,0,0,20200518,20201210
806,1,1,1,0,0,0,0,20200921,20201014
807,1,1,1,0,0,0,0,20201005,20201007
808,1,1,1,1,1,0,0,20200518,20201211
809,0,0,0,0,1,0,0,20200925,20201023
810,1,1,1,1,1,0,0,20200518,20201211
811,1,1,1,0,0,0,0,20200921,20201014
812,0,1,1,0,0,0,0,20201020,20201021
813,0,1,0,0,0,0,0,20201027,20201027
814,1,1,1,1,1,0,0,20201109,20201113
815,0,1,1,0,1,0,0,20201020,20201023
816,0,0,0,1,0,0,0,20200924,20201022
817,1,0,1,1,0,0,0,20201026,20201029
818,0,0,0,0,1,0,0,20200925,20201127
819,1,0,0,1,1,0,0,20201102,20201106
820,0,1,1,0,0,0,0,20201103,20201104
821,1,1,1,1,0,0,0,20201116,20201126
822,1,1,0,0,1,0,0,20201130,20201204
823,0,0,1,1,0,0,0,20201202,20201203
824,1,1,1,1,1,0,0,20201127,20201211
825,0,0,0,0,1,0,0,20200911,20201120
826,1,1,1,1,0,0,0,20200921,20201015
827,0,0,0,0,1,0,0,20200925,20201016
828,1,0,0,1,1,0,0,20200917,20200918
829,0,0,0,1,1,0,0,20200924,20201211
830,1,1,1,1,1,0,0,20200518,20200925
831,1,1,1,1,1,0,0,20201019,20201211
832,0,0,0,1,0,0,0,20201015,20201029
833,0,1,1,1,1,0,0,20200929,20201009
834,0,1,1,1,1,0,0,20201117,20201120
835,1,1,1,0,1,0,0,20201012,20201030
836,1,0,1,1,0,0,0,20201130,20201203
837,1,0,0,0,0,0,0,20200921,20201012
838,1,1,1,1,1,0,0,20200907,20201204
839,1,0,0,0,0,0,0,20201005,20201207
840,1,0,0,0,0,0,0,20200518,20201207
841,0,1,1,1,0,0,0,20200519,20201210
842,0,0,0,0,1,0,0,20201009,20201211
843,0,0,1,1,0,0,0,20201028,20201029
844,1,0,0,0,0,0,0,20200518,20201207
845,1,0,0,0,0,0,0,20200518,20201207
846,0,0,0,0,1,0,0,20200522,20200918
847,1,1,1,1,1,0,0,20200914,20201211
848,1,0,0,0,0,0,0,20200518,20200831
849,0,1,1,1,1,0,0,20200519,20200911
850,1,0,0,0,0,0,0,20200907,20201207
851,0,1,1,1,1,0,0,20200915,20201211
852,1,1,1,1,1,0,0,20201013,20201016
853,1,0,0,0,0,0,0,20201005,20201207
854,1,0,0,0,0,0,0,20200921,20200928
855,0,1,1,1,1,0,0,20200922,20201211
856,1,1,1,1,1,0,0,20200518,20200918
857,1,1,1,1,0,0,0,20200921,20201210
858,1,1,1,1,1,0,0,20201005,20201008
859,1,1,1,1,1,0,0,20200518,20201211
860,1,1,1,1,1,0,0,20200914,20201211
861,1,1,1,1,0,0,0,20200914,20201210
862,0,1,0,1,0,0,0,20200929,20201001
863,1,1,1,1,1,0,0,20201019,20201021
864,1,1,1,1,1,0,0,20200914,20201211
865,0,0,0,1,1,0,0,20201022,20201023
866,1,0,0,0,0,0,0,20200518,20201207
867,1,0,1,1,1,0,0,20200916,20201207
868,1,0,1,1,1,0,0,20200921,20201211
869,1,1,1,1,1,0,0,20200921,20201016
870,1,1,1,0,1,0,0,20200518,20200918
871,1,1,1,0,1,0,0,20200921,20201211
872,1,1,1,0,1,0,0,20200928,20201002
873,0,0,0,0,1,0,0,20200925,20201211
874,1,1,1,1,1,0,0,20201016,20201016
875,1,0,0,0,0,0,0,20201130,20201207
876,0,1,1,1,0,0,0,20200922,20201210
877,0,0,0,0,1,0,0,20200925,20201211
878,1,0,0,0,0,0,0,20201005,20201123
879,1,1,1,1,0,0,0,20201020,20201020
880,1,1,1,1,0,0,0,20200914,20201008
881,1,1,1,1,0,0,0,20201026,20201210
882,1,0,1,1,0,0,0,20201019,20201022
883,1,1,1,1,1,0,0,20200518,20201016
884,1,1,1,1,1,0,0,20200921,20201211
885,1,0,1,0,0,0,0,20201012,20201014
886,0,1,1,1,1,0,0,20201006,20201204
887,1,0,0,0,0,0,0,20200914,20201207
888,1,0,0,0,0,0,0,20200518,20200914
889,0,1,1,1,1,0,0,20200519,20200918
890,1,0,0,0,0,0,0,20200921,20201207
891,0,1,1,1,1,0,0,20200922,20201211
892,1,1,1,1,0,0,0,20200914,20201210
893,1,1,1,1,1,0,0,20200921,20201009
894,0,0,0,0,1,0,0,20200918,20201204
895,0,1,1,1,1,0,0,20200929,20201211
896,1,1,1,1,1,0,0,20200928,20201211
897,1,1,1,1,0,0,0,20200921,20201008
898,1,1,1,1,1,0,0,20200518,20201211
899,0,0,1,0,0,0,0,20200930,20200930
900,0,1,1,0,0,0,0,20201027,20201028
901,1,1,1,1,1,0,0,20200518,20201211
902,0,0,1,0,1,0,0,20200930,20201002
903,1,1,1,1,1,0,0,20200518,20201211
904,0,0,0,1,1,0,0,20201029,20201030
905,1,1,1,1,1,0,0,20200518,20201211
906,0,0,0,0,1,0,0,20201009,20201023
907,1,1,1,1,0,0,0,20200518,20201210
908,1,1,1,1,1,0,0,20200518,20201211
909,1,1,1,1,1,0,0,20200518,20201211
910,1,1,1,1,1,0,0,20200518,20201211
911,1,1,1,0,1,0,0,20200518,20201211
912,1,1,1,1,1,0,0,20200518,20201211
913,1,1,1,1,1,0,0,20200518,20201211
914,1,1,1,1,1,0,0,20200518,20201211
915,1,1,1,1,1,0,0,20200518,20201211
916,1,1,1,1,1,0,0,20200518,20201211
917,1,1,1,1,1,0,0,20200518,20201211
918,1,1,1,1,0,0,0,20201102,20201105
919,1,1,1,1,1,0,0,20200518,20201211
920,1,1,1,1,1,0,0,20200518,20201211
921,0,1,0,0,1,0,0,20201027,20201030
922,1,1,1,1,1,0,0,20200518,20201211
923,1,1,1,1,1,0,0,20200518,20201211
924,1,1,1,1,1,0,0,20200518,20201211
925,0,1,0,1,1,0,0,20201027,20201030
926,0,0,1,0,0,0,0,20201028,20201028
927,1,1,1,1,1,0,0,20200518,20201211
928,1,1,1,1,1,0,0,20200518,20201211
929,1,1,1,1,1,0,0,20200518,20201211
930,1,1,1,1,1,0,0,20200518,20201211
931,1,1,1,1,1,0,0,20200518,20201211
932,1,1,1,1,1,0,0,20200518,20201211
933,1,1,1,1,1,0,0,20200518,20201211
934,1,1,0,0,0,0,0,20201019,20201020
935,1,1,1,1,1,0,0,20200518,20201211
936,1,1,1,1,1,0,0,20200518,20201211
937,1,0,0,0,0,0,0,20200518,20201207
938,1,1,1,1,1,0,0,20200518,20201211
939,1,1,1,1,1,0,0,20200518,20201211
940,0,1,1,1,1,0,0,20200922,20201016
941,1,1,1,1,1,0,0,20200518,20201211
942,1,1,1,1,1,0,0,20200518,20201211
943,1,0,0,0,0,0,0,20201012,20201102
944,1,0,0,0,0,0,0,20201012,20201130
945,0,1,1,1,1,0,0,20200519,20201211
946,0,1,1,1,1,0,0,20201110,20201113
947,1,1,1,1,1,1,0,20200518,20201212
948,1,1,0,0,0,0,0,20200518,20200707
949,1,1,1,1,1,1,0,20200518,20200905
950,0,0,0,0,0,1,0,20200912,20201205
951,0,1,1,1,1,1,0,20200519,20201017
952,0,1,1,1,1,0,0,20200519,20201211
953,0,1,1,0,0,0,0,20200922,20200923
954,1,1,1,1,1,1,0,20200518,20201212
955,1,1,1,1,1,1,0,20201010,20201212
956,0,0,0,0,0,1,0,20200919,20201003
957,1,1,1,1,1,0,0,20200914,20201023
958,0,0,0,0,0,1,0,20200919,20201205
959,0,0,0,0,0,1,0,20200926,20201017
960,1,1,1,1,1,1,0,20200518,20201212
961,1,1,1,1,1,1,0,20201024,20201212
962,0,0,0,0,0,1,0,20201121,20201121
963,1,1,0,0,1,0,0,20200921,20200925
964,1,0,0,0,0,0,0,20200914,20201019
965,1,1,1,1,1,0,0,20200518,20201211
966,0,1,1,1,1,0,0,20200922,20201002
967,1,0,0,0,0,0,0,20200518,20201207
968,0,1,1,1,1,0,0,20200519,20201211
969,0,1,0,0,1,0,0,20200922,20200925
970,1,0,0,0,0,0,0,20200928,20201005
971,0,1,1,1,0,0,0,20200929,20201008
972,1,1,1,1,1,0,0,20201026,20201102
973,1,0,0,0,0,0,0,20200914,20201207
974,0,1,1,1,1,0,0,20200915,20201211
975,1,1,1,1,1,1,0,20200518,20201212
976,1,1,1,1,1,1,0,20201012,20201212
977,1,1,1,1,1,0,0,20200921,20201023
978,0,0,0,0,0,1,0,20200926,20201010
979,1,1,1,1,1,1,0,20201005,20201212
980,0,0,0,0,0,1,0,20200926,20201003
981,1,1,1,1,1,1,0,20201024,20201031
982,0,0,0,0,0,1,0,20200926,20201205
983,0,0,0,0,0,1,0,20201003,20201205
984,1,1,1,1,1,0,0,20200928,20201211
985,1,1,1,0,0,0,0,20200518,20201209
986,0,0,0,1,0,0,0,20200521,20201210
987,0,0,0,1,0,0,0,20201008,20201008
988,1,1,1,1,1,1,0,20200518,20201212
989,1,1,0,1,1,0,0,20200518,20201211
990,1,1,1,1,1,1,0,20200518,20201212
991,0,0,0,0,0,1,0,20200523,20201212
992,1,1,1,1,1,1,0,20200518,20201003
993,1,1,1,1,1,0,0,20200518,20201002
994,1,1,1,1,0,0,0,20200518,20201001
995,1,1,1,1,0,1,0,20200518,20201210
996,0,0,0,0,0,1,0,20200926,20201212
997,1,1,1,1,1,1,0,20200518,20201212
998,1,1,1,1,1,1,0,20200518,20201212
999,1,1,1,1,1,1,0,20200518,20201212
1000,0,0,0,0,0,1,0,20200523,20201212
1001,1,1,0,0,0,0,0,20200928,20200929
1002,0,1,1,1,0,0,0,20200915,20201210
1003,0,0,0,0,1,0,0,20200918,20201211
1004,0,0,0,0,0,1,0,20200919,20201212
1005,0,0,0,0,0,1,0,20200523,20201212
1006,0,0,0,0,0,1,0,20201003,20201017
1007,1,1,1,1,1,1,0,20200518,20201212
1008,1,1,1,1,1,1,0,20200921,20200926
1009,1,1,1,1,1,0,0,20200518,20200529
1010,1,0,0,0,0,0,0,20200518,20201026
1011,1,0,0,0,0,0,0,20200518,20201207
1012,0,0,0,0,0,0,1,20200517,20201206
1013,1,0,0,0,0,0,0,20201005,20201116
1014,1,0,0,0,0,0,0,20200518,20201207
1015,0,0,0,0,0,0,1,20200517,20201206
1016,1,0,0,0,0,0,0,20201116,20201116
1017,1,0,0,0,0,0,0,20200518,20201207
1018,1,1,1,1,1,0,0,20201130,20201211
1019,1,1,1,1,1,0,0,20200907,20201127
1020,1,1,1,1,1,0,0,20201102,20201113
1021,1,1,1,1,1,0,0,20200907,20200925
1022,1,1,1,1,1,0,0,20200518,20201113
1023,1,0,0,0,0,0,0,20200518,20201207
1024,1,1,1,1,0,0,0,20200518,20201210
1025,0,0,0,0,1,0,0,20200522,20201211
1026,0,0,0,0,1,0,0,20201016,20201016
1027,1,1,1,1,1,0,0,20200518,20201211
1028,1,1,1,1,1,0,0,20200921,20201211
1029,1,1,1,1,1,0,0,20200518,20201211
1030,1,1,1,1,1,0,0,20200518,20201211
1031,0,1,1,1,0,0,0,20200922,20201015
1032,0,0,0,0,1,0,0,20200925,20201106
1033,0,0,0,0,1,0,0,20201002,20201030
1034,1,1,1,1,1,0,0,20200518,20201211
1035,1,1,1,1,1,0,0,20200518,20201211
1036,0,1,0,1,0,0,0,20201013,20201015
1037,1,1,1,1,1,0,0,20200518,20201211
1038,1,0,0,0,0,0,0,20200518,20201207
1039,1,1,1,1,1,0,0,20200518,20201211
1040,1,1,1,1,1,0,0,20200518,20201211
1041,1,1,1,1,1,0,0,20200518,20201211
1042,1,1,1,1,1,0,0,20200518,20201023
1043,1,1,1,1,1,0,0,20200518,20201211
1044,1,1,1,1,1,0,0,20200518,20201211
1045,1,1,0,1,0,0,0,20201019,20201022
1046,1,1,1,1,0,0,0,20200518,20201210
1047,1,1,1,1,1,0,0,20200518,20201211
1048,1,1,1,1,1,0,0,20200518,20201211
1049,1,1,1,1,1,0,0,20200518,20201211
1050,1,1,1,1,1,0,0,20200518,20201211
1051,1,1,1,1,1,0,0,20200518,20201211
1052,0,1,0,0,0,0,0,20200929,20201013
1053,1,1,1,1,1,0,0,20200518,20201211
1054,1,1,1,1,1,0,0,20200518,20201211
1055,1,1,1,1,1,0,0,20200518,20201211
1056,1,1,1,1,0,0,0,20200928,20201015
1057,1,1,1,1,1,0,0,20200518,20201211
1058,1,1,1,1,1,0,0,20200518,20201211
1059,1,1,1,1,1,0,0,20200518,20201211
1060,1,1,1,1,1,0,0,20200518,20201211
1061,1,1,1,1,1,0,0,20200518,20201211
1062,0,1,0,1,0,0,0,20200922,20200924
1063,1,1,1,1,1,0,0,20200518,20201211
1064,1,1,1,1,1,0,0,20200518,20201211
1065,1,1,1,1,0,0,0,20201012,20201029
1066,1,1,1,1,1,0,0,20200518,20201211
1067,0,1,1,1,1,0,0,20200519,20201211
1068,0,1,1,1,1,0,0,20200929,20201030
1069,1,1,1,1,1,0,0,20200518,20201211
1070,1,0,0,0,0,0,0,20201109,20201109
1071,1,1,1,1,1,0,0,20200518,20201211
1072,1,0,0,0,0,0,0,20200928,20201026
1073,1,1,1,1,1,0,0,20200518,20201211
1074,1,1,1,1,0,0,0,20200518,20201210
1075,0,0,0,0,1,0,0,20200911,20201211
1076,1,1,1,1,1,0,0,20200518,20201211
1077,1,0,1,1,0,0,0,20201102,20201105
1078,1,1,1,1,1,0,0,20200518,20201211
1079,1,0,0,0,0,0,0,20201012,20201019
1080,1,1,1,1,1,0,0,20200518,20201211
1081,1,1,1,1,1,0,0,20200518,20201211
1082,1,1,1,1,1,0,0,20200518,20201211
1083,1,1,1,1,1,0,0,20200518,20201211
1084,0,1,1,1,1,0,0,20200908,20201204
1085,1,0,0,0,0,0,0,20200907,20201207
1086,0,1,1,1,1,0,0,20200908,20201211
1087,1,1,1,1,0,0,0,20201005,20201022
1088,1,1,1,1,0,0,0,20200914,20200924
1089,1,1,1,1,0,0,0,20201012,20201210
1090,1,1,1,1,0,0,0,20201022,20201022
1091,1,1,1,1,0,0,0,20200907,20201210
1092,1,1,1,1,1,0,0,20201022,20201022
1093,1,1,1,0,1,0,0,20201019,20201023
1094,1,1,0,1,1,0,0,20200907,20201211
1095,0,0,1,0,0,0,0,20200909,20201209
1096,1,0,1,1,1,0,0,20200907,20201211
1097,0,1,0,0,0,0,0,20200908,20201208
1098,1,1,1,1,1,0,0,20200907,20201211
1099,1,1,1,1,1,0,0,20201019,20201019
1100,1,1,1,1,1,0,0,20200907,20201211
1101,1,1,0,1,1,0,0,20200928,20201002
1102,1,1,1,1,0,0,0,20201029,20201029
1103,1,1,1,1,0,0,0,20201126,20201126
1104,1,1,1,1,0,0,0,20200921,20201210
1105,1,1,1,0,0,0,0,20201123,20201125
1106,1,1,1,1,1,0,0,20200518,20201211
1107,1,1,0,1,0,0,0,20200928,20201001
1108,1,1,1,1,1,0,0,20200518,20201023
1109,1,1,0,0,0,0,0,20200518,20200915
1110,0,0,0,1,0,0,0,20200521,20200917
1111,0,0,0,1,0,0,0,20200924,20201210
1112,1,1,0,0,0,0,0,20200928,20201208
1113,1,1,0,1,0,0,0,20200518,20201210
1114,1,0,0,0,0,0,0,20201005,20201019
1115,1,1,1,1,0,0,0,20200518,20201210
1116,0,0,0,0,1,0,0,20200522,20201211
1117,1,1,1,1,0,0,0,20201012,20201210
1118,0,1,0,1,0,0,0,20201006,20201008
1119,1,1,1,1,1,0,0,20200518,20201211
1120,1,1,1,1,1,0,0,20201005,20201211
1121,1,1,1,1,1,0,0,20201009,20201211
1122,1,0,0,1,1,0,0,20200518,20201211
1123,1,0,0,1,1,0,0,20200921,20200925
1124,1,1,1,1,1,0,0,20201009,20201211
1125,1,0,0,1,1,0,0,20201005,20201211
1126,1,1,1,1,1,0,0,20200518,20201211
1127,1,0,0,0,0,0,0,20201005,20201207
1128,1,0,0,0,0,0,0,20200518,20201207
1129,1,0,0,0,1,0,0,20201009,20201211
1130,1,1,1,1,1,0,0,20200518,20201211
1131,1,0,0,0,0,0,0,20200518,20201207
1132,1,1,1,1,1,0,0,20200518,20201211
1133,1,1,1,1,1,0,0,20200518,20201211
1134,1,1,1,1,1,0,0,20200518,20201211
1135,1,1,1,1,1,0,0,20200518,20201211
1136,1,1,1,1,1,0,0,20200518,20201211
1137,1,0,0,1,1,0,0,20200518,20201211
1138,1,0,1,0,1,0,0,20200518,20201211
1139,1,0,1,0,0,0,0,20201005,20201007
1140,1,1,1,1,1,0,0,20200518,20201211
1141,1,1,1,1,1,0,0,20200518,20201211
1142,1,1,0,1,1,0,0,20201005,20201211
1143,1,1,1,1,1,0,0,20200518,20201211
1144,1,1,1,0,0,0,0,20201012,20201014
1145,1,1,1,1,1,0,0,20200518,20201211
1146,1,1,1,1,1,0,0,20200518,20201211
1147,1,0,0,0,0,0,0,20200518,20201207
1148,1,0,1,0,0,0,0,20200518,20201209
1149,1,0,1,0,0,0,0,20201019,20201021
1150,1,1,1,1,1,0,0,20200518,20201211
1151,1,1,1,1,1,0,0,20200518,20201211
1152,0,0,0,0,1,0,0,20200925,20201009
1153,1,1,1,1,1,0,0,20200518,20201211
1154,1,1,1,1,1,0,0,20200518,20201211
1155,1,0,0,1,1,0,0,20200518,20201211
